,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,targeted,aggresive
57,111,r5FCVyuH99M,UCIUWU3LpMSmFnWppNh9wI7A,Que Traidor este cagon del Sanchez... deberian meterlo preso.,[0. 0. 0. ... 0. 0. 0.],traidor cagon sanchez deberian meterlo preso,-1.0,0.016967898234725,0.016310056671500206,0.021862395107746124
58,113,r5FCVyuH99M,UCCkZ5n0sb1-JOy1AZbnMVKw,LO QUE DEGRADA EL ESTADO DE DERECHO SOIS VOSOTROS DESDE HACE 5 AÑOS QUE TENÍAS QUE HABER DEJADO EL SILLON. VOXMITO.,[0. 0. 0. ... 0. 0. 0.],degrada derecho hace haber dejado sillon voxmito,-1.0,0.01980140060186386,0.010905356146395206,0.01532926969230175
59,114,r5FCVyuH99M,UCVxAB7VYLKYAT5QZFuvva9A,"Tremendo mentiroso tirano, no nos van a parar, estaremos en las calles hasta que dimitas, has abierto la caja de pandora.",[0. 0. 0. ... 0. 0. 0.],tremendo mentiroso tirano parar call dimita abierto caja pandora,-1.0,0.009151112288236618,0.01525275968015194,0.01134572084993124
60,115,r5FCVyuH99M,UCc0w1Nb9-mHUYB7mWZk2zbQ,Lo que degrada el estado de derecho es que unos jueces caducados hace 5 años sigan ahi ....,[0. 0. 0. ... 0. 0. 0.],degrada derecho juec caducado hace sigan,-1.0,0.015692701563239098,0.011056617833673954,0.01161398459225893
61,116,r5FCVyuH99M,UCOoIFlYI9fgDD-ITmrEwlaw,"Comunistas fascistas, hay que parar el golpe",[0. 0. 0. ... 0. 0. 0.],comunista fascista parar golp,-1.0,0.2431613653898239,0.13212159276008606,0.3121790885925293
62,117,r5FCVyuH99M,UC9p7xLeehod1ldCl6WYeRaw,"Igual que sanchez esta rompiendo la constitucion que hundirian a ESPAÑA, PORQUE EL EJERCITO NO SE LEVANTA CONTRA SANCHEZ Y DAN UN GOLPE DE ESTADO, PARA EL BIEN DE LOS ESPAÑOLES",[0. 0. 0. ... 0. 0. 0.],igual sanchez rompiendo constitucion hundirian espa ejercito levanta sanchez golp bien espa ole,-1.0,0.151792511343956,0.016012068837881088,0.06703750789165497
63,119,r5FCVyuH99M,UCyY-LGCrMLY14cC0EfdGOXA,"Nuevo artículo Constitución,  todos los españoles somos iguales excepto los golpistas, terroristas y Puigdemont 😊",[0. 0. 0. ... 0. 0. 0.],nuevo culo constituci espa ole igual excepto golpista terrorista puigdemont,-1.0,0.035153910517692566,0.029705805703997612,0.04411623254418373
64,120,9bcqPkMUO78,UCRhalzHyarj6Qrit-9Fiy1g,"Compañeros pongo esta denuncia aquí para que quede alguna prueba que la censura de la gestapo de pedro sanchez en España no la borre, ruego que el que pueda haga captura de pantalla.
Un fuerte abrazo de un libre pensador Leal a España.

Pedro sanchez castejon un ser abyecto que está envenenando España y rindiendola a sus enemigos.
  Esta facción del socialismo ha atentado he intentado asesinar a: 
- Aznar ( bombas en el aeropuerto)
- Rajoy (manipulación criminal en la mecánica de un helicóptero)
- Vidal Cuadras (un tiro en la cabeza)
- atentado y asesinatos de más de 200 españoles en el 11M.
   Y crimenes y destruccion del prestigio de cualquier funcionario que se atreviera a denunciar esta asociación criminal para hacerse con el control de España.
  Lo que no se es a que espera las Fuerzas Armadas Leales a su Bandera en defenderla.
  Y si esto lo se yo que soy un don Nadie, imagínate la cantidad de delitos de pena Capital que se está cometiendo.
   Ah y por último y hablando de las cosas del comer.
  Llevan 5 años expoliando la Caja del Estado y fugando capitales a paraisos fiscales.
  ¿ Quieres saber más ? 
🇪🇦😭🇪🇦",[0. 0. 0. ... 0. 0. 0.],compa ero pongo denuncia qued alguna prueba censura gestapo pedro sanchez espa borr ruego pueda haga captura pantalla fuert abrazo libr pensador leal espa pedro sanchez castejon abyecto envenenando espa rindiendola enemigo facci socialismo atentado intentado asesinar aznar bomba aeropuerto rajoy manipulaci crimin nica helic ptero vidal cuadra tiro cabeza atentado asesinato espa ole crimen destruccion prestigio cualquier funcionario atreviera denunciar asociaci crimin hacers control espa espera fuerza armada leal bandera defenderla nadi imag nate cantidad delito pena capit cometiendo ltimo hablando cosa comer llevan expoliando caja fugando capital paraiso fiscal quier saber,-1.0,0.09651853144168854,0.010893250815570354,0.07782458513975143
65,122,9bcqPkMUO78,UCqGoOg96U3hHdaorQKoxOcw,Pero han dejado claro que es un asunto interno de España. El PP y VOX han hecho el ridículo. Cómo suelen. Sólo ensucian la imagen del país en el extranjero.,[0. 0. 0. ... 0. 0. 0.],dejado claro asunto interno espa hecho culo suelen ensucian imagen extranjero,-1.0,0.20434552431106567,0.004543807357549667,0.060460299253463745
66,125,9bcqPkMUO78,UCon_eGxoZ0nBS3C_ZI2znJQ,"mejor que pelear entre nosotros es solucionar estos jodidos precios altos en España, trabajamos para comer, compramos aceite de oliva en el primer país productor de aceitunas del mundo a 14 euros el litro, al mismo tiempo Estados Unidos cobra aceite de oliva importado de España. ¡Con altos impuestos y aduanas! ¡Al mismo tiempo, los precios del alcohol son los mismos! ¡O nos quieren emborrachar! No soy responsable de la guerra entre Ucrania y Rusia, y no soy tan estúpido como para creer las mentiras americanas e inglesas.",[0. 0. 0. ... 0. 0. 0.],mejor pelear solucionar jodido precio alto espa trabajamo comer compramo aceit oliva primer productor aceituna mundo euro litro mismo tiempo unido cobra aceit oliva importado espa alto impuesto aduana mismo tiempo precio alcohol mismo quieren emborrachar respons guerra ucrania rusia pido creer mentira americana inglesa,-1.0,0.9193472862243652,0.04277912899851799,0.5904078483581543
67,126,9bcqPkMUO78,UCIcb4e037xETkbKm-B_f9jw,Si esta vacio !!!!!! Asi les interesa a estos corruptos,[0. 0. 0. ... 0. 0. 0.],vacio interesa corrupto,-1.0,0.0959966629743576,0.03669244050979614,0.07092628628015518
68,128,9bcqPkMUO78,UCGSJXiOV1rRR_zVIWurP8Uw,"Union Europea ,son vividores y se enrriquecen justificando el mal",[0. 0. 0. ... 0. 0. 0.],union europea vividor enrriquecen justificando,-1.0,0.6391807794570923,0.1575099378824234,0.6268593072891235
69,129,9bcqPkMUO78,UC2EZF8yPK8DgfSOnmfk1gjA,So the same woman ( Iratxe Garcia) that demanded Puigdemont to be returned to Spain is now asking to grant the Amnesty ??? This is madness,[0. 0. 0. ... 0. 0. 0.],same woman iratx garcia that demand puigdemont return spain ask grant amnesti thi mad,-1.0,0.058781955391168594,0.04309100657701492,0.05006162077188492
70,130,9bcqPkMUO78,UCErDO5N354arUOx1J0oQdMQ,Analizar lo qué ??? Un ladrón es un ladrón akí y en el fin del mundo...,[0. 0. 0. ... 0. 0. 0.],analizar ladr ladr mundo,-1.0,0.0771588385105133,0.018996693193912506,0.046851854771375656
71,132,9bcqPkMUO78,UCe04ZH-vMHSaZAs5BhNFLTw,"No entiendo tanta crispación en el PSOE si como dicen han ganado las elecciones democráticamente. Y es que ese es problema del PSOE, ellos mismos saben que han cometido el mayor acto de CORRUPCION de la historia de la Democracia en España. GOLPSOE",[0. 0. 0. ... 0. 0. 0.],entiendo tanta crispaci psoe dicen ganado eleccion democr ticament problema psoe mismo saben cometido mayor acto corrupcion historia democracia espa golpso,-1.0,0.0199551060795784,0.006235742941498756,0.01624453067779541
72,134,9bcqPkMUO78,UCKlSPcX78gU867p3FuSUuvg,"Habría que poner las declaraciones de Pedro Sánchez y sus lacayos antes de necesitar los 7 votos de Puigdemont, afirmando que la amnistía es Inconstitucional ... que no cabe en un Estado de Derecho... que lo ocurrido en Cataluña fue un claro acto de Rebelión... que él (Pedro Sánchez) traería Puigdemont a España para que rinda cuentas ante la ley... etc ..etc ... Habría que ponerlas en pantallas gigantes para sus señorías europeas.",[0. 0. 0. ... 0. 0. 0.],habr poner declaracion pedro nchez lacayo necesitar voto puigdemont afirmando amnist inconstitucion cabe derecho ocurrido catalu claro acto rebe pedro nchez traer puigdemont espa rinda cuenta habr ponerla pantalla gigant europea,-1.0,0.017775069922208786,0.009624866768717766,0.016943879425525665
73,136,9bcqPkMUO78,UCS741EwH_1ek3ngKZ9CT49A,"Mentir , pero si sanchez no para de mentir , no ha dicho una verdad desde que subió al gobierno 🤣🤣🤣",[0. 0. 0. ... 0. 0. 0.],mentir sanchez mentir dicho verdad subi gobierno,-1.0,0.018209438771009445,0.01738421432673931,0.02024386264383793
74,137,9bcqPkMUO78,UC22XQwNdeWLfZi-Z6zSfn_A,Y deja claro que es un asunto interno y que la derecha está haciendo el ridículo,[0. 0. 0. ... 0. 0. 0.],deja claro asunto interno derecha haciendo culo,-1.0,0.096827432513237,0.020196737721562386,0.035644542425870895
75,139,9bcqPkMUO78,UCAIKorqeTYdpW6nj-tZ58HQ,La socialista europea. También cambia de opinión jjjjjjjjjjvergonzoso,[0. 0. 0. ... 0. 0. 0.],socialista europea tambi cambia opini jjjjjjjjjjvergonzoso,-1.0,0.659115195274353,0.11689707636833191,0.3814154267311096
76,140,nfYacdKKOUc,UC2t-0WPc7fDaKwcEEzGfq9w,Pues lo que merecen Cagarri(g)a y vox🤣🤣,[0. 0. 0. ... 0. 0. 0.],pue merecen cagarri,-1.0,0.04047241806983948,0.009328700602054596,0.040632184594869614
77,141,nfYacdKKOUc,UCW3O5Qhvd3S5saHEjgpDRLg,Claro acto fascismo contra una persona de color,[0. 0. 0. ... 0. 0. 0.],claro acto fascismo persona color,-1.0,0.023028835654258728,0.008241185918450356,0.012501337565481663
78,142,nfYacdKKOUc,UCb_FnY5gbBpb8dqpYMALhUw,"¿Cómo leche votaron a los traidores del PSC después de votar a Ciudadanos? Han vendido Cataluña
¡Vox es el único partido que defiende Cataluña!",[0. 0. 0. ... 0. 0. 0.],lech votaron traidor despu votar ciudadano vendido catalu nico partido defiend catalu,-1.0,0.026668114587664604,0.011603343300521374,0.02789297141134739
79,144,nfYacdKKOUc,UCqq1Z2xEhxkNLu9weZn0gUA,"Qué hortera y  maleducada la ""señora"" esa... Es para darle un soplamocos a tiempo",[0. 0. 0. ... 0. 0. 0.],hortera maleducada darl soplamoco tiempo,-1.0,0.9883878827095032,0.9884776473045349,0.9815987944602966
80,146,nfYacdKKOUc,UCaxQv_0jTizaHWsDWfZn4Ww,Esta tipa es una vulgar,[0. 0. 0. ... 0. 0. 0.],tipa vulgar,-1.0,0.9867023825645447,0.9841030836105347,0.973563551902771
81,147,nfYacdKKOUc,UClra9bC87oQZcozXnIllPEg,"A Garriga lo veo amargado, con odio, resentido. Debe ser difícil para los que conviven con este tío. No entiendo su falta de empatía con la sociedad. Si tanto le molestan los catalanes qué hace en Catalunya.",[0. 0. 0. ... 0. 0. 0.],garriga amargado odio resentido debe conviven entiendo falta empat sociedad molestan catalan hace catalunya,-1.0,0.009033131413161755,0.009008773602545261,0.012563984841108322
82,148,nfYacdKKOUc,UCskaKLVa3FNYF6M3mPol1LQ,Si la peineta la llega a hacer el hombre lo habrían machacado,[0. 0. 0. ... 0. 0. 0.],peineta llega hacer hombr habr machacado,-1.0,0.0812806710600853,0.021368661895394325,0.0370597168803215
83,149,nfYacdKKOUc,UCz9byndgbB7cy51PWP3EKSg,"Soy de Barcelona son lo peor maleducados prepotentes mentirosos los que no somos Independestistas somos escoria para ellos, vamos igualitos al Presidente de 🇪🇸 Viva España 🇪🇸 vamosss que si se puede🇪🇸❤💛",[0. 0. 0. ... 0. 0. 0.],barcelona peor maleducado prepotent mentiroso independestista escoria vamo igualito president viva espa vamosss pued,-1.0,0.021472806110978127,0.00874461978673935,0.026587381958961487
84,150,nfYacdKKOUc,UCS2LoJiHxWJETjz7UBTKJfA,"Una maleducada, violenta, y grosera.",[0. 0. 0. ... 0. 0. 0.],maleducada violenta grosera,-1.0,0.9890038371086121,0.9866445660591125,0.981738269329071
85,151,nfYacdKKOUc,UCidswaOf5svJRXqyJVs6j-Q,"TODOS LOS ESPAÑOLES DIGNOS A LAS CALLES,MASIVAMENTE,NO SE TRATA DE PARTIDOS Y SI DE DIGNIDAD,CERRARLE EL PASO A LA TRAICION Y AMBICIÓN DEL GOBIERNO CÓMPLICE ILEGAL DEL INDIGNO SANCHEZ....!!!!",[0. 0. 0. ... 0. 0. 0.],espa ole digno call masivament trata partido dignidad cerrarl paso traicion ambici gobierno mplice ileg indigno sanchez,-1.0,0.021884676069021225,0.00989474169909954,0.023051626980304718
86,152,nfYacdKKOUc,UCfidlEWL3WdrVVe7-gKjfuA,Hombre tvespantosa sacando gestos inapropiados de los seres de luz!!!??? Algo está cambiando!?,[0. 0. 0. ... 0. 0. 0.],hombr tvespantosa sacando gesto inapropiado sere cambiando,-1.0,0.03188108652830124,0.01338433288037777,0.018526919186115265
87,153,nfYacdKKOUc,UCrm408nNH72k_JZQApEgdSQ,"Chulería, prepotencia, son supremacistas, nos llaman ""bestias inmundas"" a los demás, pero tienen que vender...
Hacen coches, tienen energéticas, bancos y muchas emoresas grandes medianas y pequeñas; a ver quien puede facilitar una lista, y asi les ayudamos...",[0. 0. 0. ... 0. 0. 0.],chuler prepotencia supremacista llaman bestia inmunda vender hacen coch energ tica banco mucha emoresa grand mediana pequ pued facilitar lista ayudamo,-1.0,0.3287488520145416,0.049563195556402206,0.2197006791830063
88,156,nfYacdKKOUc,UC_BfqtBXYac3FDWJN72Sd_g,"Sánchez= Maduro
Como no le va a pasar nada porque es otra casta pues todos a pagarle el sueldo a esta petarda y a callar",[0. 0. 0. ... 0. 0. 0.],nchez maduro pasar casta pue pagarl sueldo petarda callar,-1.0,0.9626314043998718,0.9544548392295837,0.9220443964004517
89,160,wE_mhtupxhI,UCfcfYLMefV1ksKjy5x8BM6w,españa ante la justicia europea ha sido condenada muchas veces ademas muchos crimenes cometidos por el regimen de franco siguen impunes,[0. 0. 0. ... 0. 0. 0.],espa justicia europea sido condenada mucha vece adema crimen cometido regimen franco siguen impun,-1.0,0.04051526263356209,0.006947880610823631,0.026154683902859688
90,162,wE_mhtupxhI,UCkRmvHK5wStqSM_1rLuyzJQ,"chicos sigo sin entender a esa amsistia, yo voy a seguir siendo rojjo",[0. 0. 0. ... 0. 0. 0.],chico sigo entend amsistia seguir siendo rojjo,-1.0,0.04813091456890106,0.0091705322265625,0.02082519605755806
91,165,wE_mhtupxhI,UCvYu35J1wRZOP57ak2GkKwQ,"La ley de amnistía es una carta de autoinculpación para los independentistas y una de reconocimiento del gobierno en la que los independentistas reconocen haber cometido todo tipo de delitos, que se describen uno por uno en el articulado de la ley por el que piden la amnistía. No encuentro explicación para tanta estupidez. ¿Que duda cabe entonces de que se cometieron esos delitos? Siendo así, visto y reconido por todos, solo es esperable que dichos delitos sean juzgados. Le han hecho el trabajo a los jueces.",[0. 0. 0. ... 0. 0. 0.],amnist carta autoinculpaci independentista reconocimiento gobierno independentista reconocen haber cometido tipo delito describen articulado piden amnist encuentro explicaci tanta estupidez duda cabe entonc cometieron delito siendo visto reconido solo esper dicho delito juzgado hecho trabajo juec,-1.0,0.014284122735261917,0.005806921049952507,0.012166736647486687
92,166,wE_mhtupxhI,UCTqmx_BeNzx5lUt2j7ucp6A,"Venga venga ,vamos a blanquear a Sánchez y a decirle a los españoles que lo negro es blanco y que no es para tanto el paso que ha dado Sánchez, donde encima de borrar todos sus delitos, les premiamos con miles de millones, los desligamos de pagar impuestos al estado, le regalamos las infraestructuras clave del país etc y todo esto por el bien de los españoles, viva Sánchez!!!!. ahora en serio cómo se puede tener tan poca dignidad y hacerse llamar periodistas. Todos los jueces, progresistas incluidos han dicho que es un ataque frontal a nuestra constitución y vuela la separación de poderes. Que es eso de que los políticos vean las decisiones que toman los jueces? De veríais los del país estar jurando en hebreo. Si el PP hiciera algo parecido saldría a la calle y los pondría a parir. Es una vergüenza la postura del país ante este ataque a nuestra constitución y democracia. Ni un paso atrás contra el traidor y su gobierno inmoral.",[0. 0. 0. ... 0. 0. 0.],venga venga vamo blanquear nchez decirl espa ole negro blanco paso dado nchez encima borrar delito premiamo mile millon desligamo pagar impuesto regalamo infraestructura clave bien espa ole viva nchez ahora serio pued tener poca dignidad hacers llamar periodista juec progresista incluido dicho ataqu frontal constituci vuela separaci poder tico vean decision toman juec jurando hebreo hiciera parecido saldr call pondr parir verg enza postura ataqu constituci democracia paso traidor gobierno inmor,-1.0,0.10073566436767578,0.013381153345108032,0.07836896926164627
93,167,wE_mhtupxhI,UC_iopZzz0RJYz6pR3qJ6ECg,"vale, sigo tus pasos, periódico ""educador"": ¿Qué es un dictador? RAE: ""En la época moderna, persona que se arroga o recibe todos los poderes políticos y, apoyada en la fuerza, los ejerce sin limitación jurídica.""
- ""La ley ha sido consensuada"", ""La ley ha sido registrada en solitario por PSOE""
- ¿Consensuada por quién? PSOE
- ¿Quién es PSOE? Pedro Sánchez, Obrero Español, presidente EN FUNCIONES por y para él mismo.
- Ayer hubo la mayor manifestación en contra de PSOE de los últimos tiempos... bah, minucias, propaganda franquista
...
No hay más preguntas, señoría.",[0. 0. 0. ... 0. 0. 0.],vale sigo paso peri dico educador dictador poca moderna persona arroga recib poder tico apoyada fuerza ejerc limitaci dica sido consensuada sido registrada solitario psoe consensuada psoe psoe pedro nchez obrero espa president funcion mismo ayer mayor manifestaci psoe ltimo tiempo minucia propaganda franquista pregunta,-1.0,0.019840272143483162,0.014474254101514816,0.022280331701040268
94,169,wE_mhtupxhI,UC5w4mR--xvlM6blE5QZU02g,Maravilloso pasar de una amnistia por los represaliados de una dictadura franquista a una para poder conformar gobierno.,[0. 0. 0. ... 0. 0. 0.],maravilloso pasar amnistia represaliado dictadura franquista poder conformar gobierno,-1.0,0.04323515295982361,0.006330979522317648,0.027996476739645004
