,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
344,iw7Yxx3j2T8,UC3gvISFVnoBnlDSXTwIJtHg,"Q maravilla , tengo una sana envidia. Felicitaciones , ese Sistema Educativo es el q debe primar en el mundo, pero desgraciadamente es una quimera, más  q todo en mi país  tan obediente y sumiso a intereses mezquinos, q no quieren q salgamos d un sistema deplorable y paupérrimo  en el q nos tienen presos.
    Bendiciones a todos.",[0. 0. 0. ... 0. 0. 0.],maravilla sana envidia felicitacion sistema educativo debe primar mundo desgraciadament quimera obedient sumiso interes mezquino quieren salgamo sistema deplor paup rrimo preso bendicion,-1,0.10647371411323547,0.008330647833645344,0.04963128641247749
348,iw7Yxx3j2T8,UC5zMfaqJ6LdX7hJ-K82LEHA,La privatización de la educación es el gran cancer.,[0. 0. 0. ... 0. 0. 0.],privatizaci educaci gran cancer,-1,0.02740962617099285,0.008879412896931171,0.01877339370548725
349,iw7Yxx3j2T8,UC1c1qP6_jI-DmHmc3qLmf3A,la corruption es la traba para cualquier sistema.FELICITACION3S FINLANDIA,[0. 0. 0. ... 0. 0. 0.],corrupt traba cualquier sistema felicitacion finlandia,-1,0.06949269026517868,0.008889553137123585,0.03628344461321831
350,iw7Yxx3j2T8,UCvim0p2ERnC-BKSYz43EooQ,"CON ECONOMÍA LIBRE DE MERCADO SE PUEDE, SISTEMA DE VOUCHERS CREADO POR  HAYEK Y MILTON FRIEDMAN, MIENTRAS HAYA SOCIALISMO NO SE PUEDE, PORQ NO INTERESA TENER UNA SOCIEDAD EDUCADA, SINO EL VOTANTE PROMEDIO CON CI BAJO",[0. 0. 0. ... 0. 0. 0.],econom libr mercado pued sistema voucher creado hayek milton friedman mientra socialismo pued porq interesa tener sociedad educada sino votant promedio bajo,-1,0.07688473910093307,0.007709766738116741,0.025420963764190674
355,iw7Yxx3j2T8,UCafFAMERHajhIhkb5nLtU-g,"No se puede poner en practica este sistema en un país dónde la corrupción política es impresionante,  dónde lo que me menos les interesa es la educación de excelencia de su población, ya que no les conviene a estos políticos corruptos,  gente con buena formación.",[0. 0. 0. ... 0. 0. 0.],pued poner practica sistema corrupci tica impresionant meno interesa educaci excelencia poblaci convien tico corrupto gent buena formaci,-1,0.06777941435575485,0.008295034058392048,0.03510262072086334
359,u2G5hSsC1UI,UCRXaInGy8LdcfKP3wbQJQig,Cuando alguien eructa frente de ti tiene la confianza de que no lo criticaras ni lo juzgas,[0. 0. 0. ... 0. 0. 0.],alguien eructa frent confianza criticara juzga,-1,0.09477314352989197,0.028559857979416847,0.053905170410871506
369,u2G5hSsC1UI,UCWkvfhKl4vLWhq7xWIN6YVw,Más porquería de posmodernismo 🤦🏻‍♂️ ¿por qué es malo el individualismo? ¿Por qué es bueno el colectivismo?,[0. 0. 0. ... 0. 0. 0.],porquer posmodernismo malo individualismo bueno colectivismo,-1,0.3371599614620209,0.014283250086009502,0.09698785841464996
374,u2G5hSsC1UI,UCMH5RzmB50pD3JDQabhGkxQ,"Me siento filósofo.. pienso como el y no es mentira, wow que increíble.",[0. 0. 0. ... 0. 0. 0.],siento sofo pienso mentira incr,-1,0.028919851407408714,0.010745416395366192,0.02052154764533043
397,5PAIPVjGMt4,UCnaVzQJpqM_hxzRAot4OSuA,"Soy un desastre con mis finanzas, pero necesito, ya, cambiar mí administración de gastos,sobretodo en éste momento de inflación con recesión,  no sé y tengo miedo en qué invertir nunca compré dólares. Y estoy muy desorientada. Gracias",[0. 0. 0. ... 0. 0. 0.],desastr finanza necesito cambiar administraci gasto sobretodo momento inflaci recesi miedo invertir nunca compr lare desorientada gracia,-1,0.04269339516758919,0.006145482417196035,0.024034865200519562
411,5PAIPVjGMt4,UCPGTrE2vLU4pG3OuVVDCg_A,Nadie va a decir nada sobre como arruinaron la vista con tantas ventanas?!!!,[0. 0. 0. ... 0. 0. 0.],nadi decir arruinaron vista tanta ventana,-1,0.03720204904675484,0.008955078199505806,0.017362097278237343
415,5PAIPVjGMt4,UCDzh_6pmM2q8_-rbffVSofA,Basu r @ de video   A na    l     @nalfabetos? Idi     0 ta,[0. 0. 0. ... 0. 0. 0.],basu video nalfabeto,-1,0.04993589594960213,0.03444785252213478,0.04008432850241661
423,zl6iSEC0zeE,UCG4nRsZVZUaH-6jsJBD_T7g,"He sido tan mal alumno, y he tenido tan malos profesores, que en algún momento decidí o logré dejar el colegio (escuela), cosa que realmente me causó grandes problemas en mi vida laboral y personal, que gracias a la vida, vengo superando aun hoy. Y ahora cuando veo estos programas, realmente pienso que me hubiese querido ser profesor: yo mismo, no lo sabía.",[0. 0. 0. ... 0. 0. 0.],sido alumno malo profesor momento decid logr dejar colegio escuela cosa realment cau grand problema vida labor person gracia vida vengo superando ahora programa realment pienso querido profesor mismo,-1,0.01667269878089428,0.009490682743489742,0.01305152103304863
440,QTy-Q2GJBv4,UCrcxd-w2rZEDllp4ZGc-JBA,"Dios la humanidad pide a gritos orientación espiritual,profesional de donde venga,nos hemos olvidado por los tragines de nuestra salud mental y hoy son muchos más quienes sufren de depresión.",[0. 0. 0. ... 0. 0. 0.],dio humanidad pide grito orientaci espiritu profesion venga olvidado tragin salud mental sufren depresi,-1,0.050542742013931274,0.005314379930496216,0.02389792539179325
447,QTy-Q2GJBv4,UC3fHnu0bk-tzADwlTg4tUuw,"Errores q nos impiden la plenitud: Pensar rápido, autolimitacion, enfocarte en lo irrelevante, Pensamientos absolutistas, falta de objetividad",[0. 0. 0. ... 0. 0. 0.],error impiden plenitud pensar pido autolimitacion enfocart irrelevant pensamiento absolutista falta objetividad,-1,0.01808173768222332,0.005639546550810337,0.01054198108613491
450,QTy-Q2GJBv4,UCJSK--d6iXKxMUpzjYv48Yw,"No te conocía, esta tarde leeré tus artículos.
Me he pasado 46 años sin discutir, me han plantado en  40 aniversario, odio los gritos, en mi familia no había broncas.
Mí bellísima hija, al igual que su padre manipuladora, etc.
Gracias a Dios vivé por su cuenta.
Me han enseñado a vivir mí vid, a decir NO.
De bueno a tonto se cumple.
Y yo no lo soy.
Soy alegre, cordial, empática pero no manipulable.
No soporto broncas ní gritos.
Y me planto porque yo lo valgo, sutilmente coloco mi carro en sú sitio, si van escuchando el Corán ,gritando a América, yo pongo Inglés sin auriculares.
Sí te dejas la gente guarda filas enteras para espectáculos gratuitos, el sitio en clase de pilates, se comen todos los canapés etcétera.
Sin discutir.....",[0. 0. 0. ... 0. 0. 0.],conoc tard leer culo pasado discutir plantado aniversario odio grito familia bronca bell sima hija igual padr manipuladora gracia dio cuenta ens vivir decir bueno tonto cumpl alegr cordial tica manipul soporto bronca grito planto valgo sutilment coloco carro sitio escuchando gritando rica pongo ingl auricular deja gent guarda fila entera espect culo gratuito sitio clase pilat comen canap tera discutir,-1,0.10600654035806656,0.021244145929813385,0.07488660514354706
473,Qes1RMK9a50,UCkIR5z6brThrYMCojijMnxw,"Hola soy una mujer de 45 años y me da verguenza por lo que estoy pasando, necesito ayuda",[0. 0. 0. ... 0. 0. 0.],hola mujer verguenza pasando necesito ayuda,-1,0.08925150334835052,0.01975823938846588,0.0326354019343853
480,SPqjjTsvpok,UCnJwSNkaLAMAZusl_exEJlg,"El fracaso escolar está producido por la falta de disciplina del alumnado. Es la demostración del fracaso de las 'pedagogías modernas'.
Aprender las tablas de multiplicar es árido, requiere esfuerzo de parte del alumno y de nada sirve dibujarle conejitos alrededor. El alumno deberá estudiar hasta incorporarlas de acuerdo a su capacidad. Algunos necesitarán 2 horas otros 2 meses, eso es intrascendente. No depende del profesor. Y la escuela no puede agrupar a los niños por sus capacidades, pues sería tachada de discriminatoria.",[0. 0. 0. ... 0. 0. 0.],fracaso escolar producido falta disciplina alumnado demostraci fracaso pedagog moderna aprend tabla multiplicar rido requier esfuerzo part alumno sirv dibujarl conejito alrededor alumno deber estudiar incorporarla acuerdo capacidad necesitar hora mese intrascendent depend profesor escuela pued agrupar capacidad pue tachada discriminatoria,-1,0.05698604881763458,0.009982825256884098,0.028137752786278725
488,SPqjjTsvpok,UCiZHilNw4f8aLdVh1qa9NrA,Resumen del vídeo: el método tradicional es una mierda y el Montessori es la hostia. 😂😂😂,[0. 0. 0. ... 0. 0. 0.],resumen tradicion mierda montessori hostia,-1,0.01503452006727457,0.01152827963232994,0.015835987403988838
497,SPqjjTsvpok,UCfw7gDU44Pfl2KfrYd44HAA,"O es cierto.
Los niños entran a las 9 y salen a las 2 en un colegio ordinario.
Y otra diferencia que se le ha olvidado, es el precio
En un colegio no Montessori es gratis. En el suyo el precio es inviable para una familia al uso.",[0. 0. 0. ... 0. 0. 0.],cierto entran salen colegio ordinario diferencia olvidado precio colegio montessori grati precio inviabl familia,-1,0.3199850916862488,0.0074088964611291885,0.10043397545814514
499,SPqjjTsvpok,UC8Hsig0cGkq-lXAmA1fB3fQ,"Es un método horrible , conozco un niño de 8 años que era super brillante sobre todo en matemáticas iba al cole contentisimo éste curso le tocó una profesora con este método y se a desmotivado , se aburre en clase y dice que no le enseña nada, después de tres meses de curso aun no abrieron los libros (con lo caros que son) un desproposito! Un  año perdido😓",[0. 0. 0. ... 0. 0. 0.],horribl conozco super brillant matem tica cole contentisimo curso profesora desmotivado aburr clase dice ens despu tre mese curso abrieron libro caro desproposito perdido,-1,0.020950445905327797,0.006384571548551321,0.015280424617230892
520,ROax8vdhuEQ,UCw0Jt_z-D6ydvNgpkNmTUEQ,Me siento ofendida por la cantidad de clichés he has en Este podcast. Es información basura,[0. 0. 0. ... 0. 0. 0.],siento ofendida cantidad clich podcast informaci basura,-1,0.0246261078864336,0.008943895809352398,0.02192702516913414
526,ROax8vdhuEQ,UChZkLnK4R3M3tu5Rmj_0oyg,"Cuando dice q la unica solucion y opcion para lidiar con una persona q intenta todo el tiempo manupular, es alegarse y darse tiempo, como se hace cuando es un familiar cercano como la mama, suegra, abuelita? y cuando tiene otros familiares q se le prestan y unen a su manipulacion? es muy desgastante por q es continuo y casi siempre se salen con la suya por q es tanto el acososo y manipulacion q termina uno sediendo con tal de poder vivir, pero se acaba una cosa y sigue otra.",[0. 0. 0. ... 0. 0. 0.],dice unica solucion opcion lidiar persona intenta tiempo manupular alegars dars tiempo hace familiar cercano mama suegra abuelita familiar prestan unen manipulacion desgastant continuo casi siempr salen acososo manipulacion termina sediendo poder vivir acaba cosa sigu,-1,0.0708027258515358,0.007567293476313353,0.03253115713596344
527,ROax8vdhuEQ,UCu7_hS1T7XoQFKVUOPGGCJQ,"Que hombre tan pulcro, me encanto sus respuestas, pero que onda con la entrevistadora y esas preguntas tan malas",[0. 0. 0. ... 0. 0. 0.],hombr pulcro encanto respuesta onda entrevistadora pregunta mala,-1,0.31097227334976196,0.14837880432605743,0.1267624944448471
529,ROax8vdhuEQ,UC8k06L13GXUZyMx7EqXgCPg,las palabras que nos rodean a corto plazo tambien azectan y las que utilizamos el mal lenguaje tiene carga negativa y esto marca una diferencia sinmas,[0. 0. 0. ... 0. 0. 0.],palabra rodean corto plazo tambien azectan utilizamo lenguaj carga negativa marca diferencia sinma,-1,0.11447008699178696,0.00904188584536314,0.03539552167057991
532,ROax8vdhuEQ,UCHVjoPScv0gen4WRoGUcZBA,"Muy interesante eo punto de vista de este psicólogo.
Lo que sí, qué pesadez de la entrevistadora con su muletilla: ""no"", a punto estuve de quitar el video",[0. 0. 0. ... 0. 0. 0.],interesant punto vista psic logo pesadez entrevistadora muletilla punto quitar video,-1,0.019197804853320122,0.010410327464342117,0.012832831591367722
536,ROax8vdhuEQ,UC9NRcOOOEX_YfQuAQvQg28Q,"La psicologia solo funciona con dinero.....Soluciona los problemas de las personas???..... Eso no se sabe.....
Yo no conozco a nadie ke le haya servido un psicoloco a ello....",[0. 0. 0. ... 0. 0. 0.],psicologia solo funciona dinero soluciona problema persona sabe conozco nadi servido psicoloco ello,-1,0.06952963769435883,0.008758480660617352,0.030884791165590286
555,mnsFm-RJahA,UCOhTjTbbcLLqAgGKXeslRTA,"Españoles, paguen los impuestos y los derechos de los trabajadores. Quítense la mentalidad de superiores, ya para Europa ustedes son la escoria.",[0. 0. 0. ... 0. 0. 0.],espa ole paguen impuesto derecho trabajador tens mentalidad superior europa usted escoria,-1,0.062171369791030884,0.008036627434194088,0.061469413340091705
556,mnsFm-RJahA,UC5VNXXIdxYtf14TfsmpOiDQ,Aqui te das cuenta la cantidad de gente tan ignorante que hay en los comentarios,[0. 0. 0. ... 0. 0. 0.],aqui cuenta cantidad gent ignorant comentario,-1,0.04260987415909767,0.04432019591331482,0.057331912219524384
557,mnsFm-RJahA,UCut_PwfiCZVwc7B7R5ar9OA,Rateros,[0. 0. 0. ... 0. 0. 0.],ratero,-1,0.10814939439296722,0.08939311653375626,0.13676141202449799
558,mnsFm-RJahA,UCut_PwfiCZVwc7B7R5ar9OA,Rateros,[0. 0. 0. ... 0. 0. 0.],ratero,-1,0.10814939439296722,0.08939311653375626,0.13676141202449799
559,mnsFm-RJahA,UCgUJxlTlcW2g9p6kwD5SuOg,"ES mentira : los españoles NO SE SIENTEN CULPABLES de las pisoteadas y sobajadas echas en contra de los indígenas en la época de la conquista.:  POR EL CONTRARIO : nos quieren seguir saqueando y nos están comiendo el mandado en los planes y proyectos que tenemos  , los mexicanos ¡¡¡ NOS QUIEREN SEGUIR EMPOBRECIENDO  !!! -tenemos que correr ( repatriar ) a los  soberbios y mal nacidos de los españoles -👕  ♥",[0. 0. 0. ... 0. 0. 0.],mentira espa ole sienten culpabl pisoteada sobajada echa gena poca conquista contrario quieren seguir saqueando comiendo mandado plane proyecto mexicano quieren seguir empobreciendo correr repatriar soberbio nacido espa ole,-1,0.5230448246002197,0.035501670092344284,0.29699981212615967
560,mnsFm-RJahA,UCg_yc_m-ORGiIbqO0wbfdFg,"Chales, ojala y todos los medios chayoteros dejen de existir en el siguiente sexenio.. son difamadores calumniadores detestables corruptos apatridas qe odian a mexico!! HOJALA Y TE EXPULSEN DE MEXICO, DUEÑO DEL UNIVERSAL",[0. 0. 0. ... 0. 0. 0.],chale ojala medio chayotero dejen existir siguient sexenio difamador calumniador detest corrupto apatrida odian mexico hojala expulsen mexico univers,-1,0.020525142550468445,0.008262062445282936,0.026877418160438538
566,mnsFm-RJahA,UC2PM3_zx4ArIGqAfWsu6eRQ,Señores los aztecas ya vivian vien horganisados por eso la destruccion de su estructura religiosa como cultural destruccion de sus ciudades,[0. 0. 0. ... 0. 0. 0.],ore azteca vivian vien horganisado destruccion estructura religiosa cultur destruccion ciudad,-1,0.07347358763217926,0.011372769251465797,0.03567368537187576
567,mnsFm-RJahA,UC8SbaQYpEQDKBTv6h-4q8Zw,Es politiqueo barato y absurdo,[0. 0. 0. ... 0. 0. 0.],politiqueo barato absurdo,-1,0.0844796821475029,0.015846826136112213,0.03475034609436989
569,mnsFm-RJahA,UCS6E2_DXPjGE3sdjnmmPF1Q,Si buenas empresas como Iberdrola la abusiva,[0. 0. 0. ... 0. 0. 0.],buena empresa iberdrola abusiva,-1,0.9011759161949158,0.42890045046806335,0.7561331987380981
572,mnsFm-RJahA,UCqDYWRsYwVKW0CPxJFwcBiA,Yo creo que se refería a que los gobiernos anteriores tenían contratos millonarios con empresas españolas para robar y explotar varios recursos de nuestro pais. No me vengan con mamadas pinche noticia amarillista. ¡VIVA AMLO❤!,[0. 0. 0. ... 0. 0. 0.],creo refer gobierno anterior contrato millonario empresa espa ola robar explotar vario recurso pai vengan mamada pinch noticia amarillista viva amlo,-1,0.032679736614227295,0.011161325499415398,0.020873581990599632
574,mnsFm-RJahA,UCFmU2SbgWr4b1lxMEIRMOfA,Así como los españoles no trataron de la mierda así ahora asi ay que tratarlos,[0. 0. 0. ... 0. 0. 0.],espa ole trataron mierda ahora tratarlo,-1,0.03475156053900719,0.00965168047696352,0.0300492774695158
618,HfgF9QonLe0,UC3Z643Z-FpX-6EXHX3JpFCg,"Que se preocupen por salvar su ALMA en vez de estar fastidiando y controlando a los demás.Parece que se olvidan que todos vamos para el mismo HOYO,La estupidez humana no tiene limites,con mucha razón",[0. 0. 0. ... 0. 0. 0.],preocupen salvar alma fastidiando controlando parec olvidan vamo mismo hoyo estupidez humana limit mucha,-1,0.03151043877005577,0.004686726722866297,0.015007675625383854
619,HfgF9QonLe0,UCaBWtdxqz0Ug-nraDCEnN4g,"Es decir, la élite del desarrollo tecnológico es tan vaga que se inventa que somos muchos para justificar su vagancia en trabajar por la adaptación de nuestra especie al medio...y pretenden montar una colonia humana en Marte... jajaja, dan vergüenza ajena. Los rockefeller metáfora, para qué quieren su propiedad vacía?",[0. 0. 0. ... 0. 0. 0.],decir lite desarrollo tecnol gico vaga inventa justificar vagancia trabajar adaptaci especi medio pretenden montar colonia humana mart jajaja verg enza ajena rockefel fora quieren propiedad,-1,0.26886695623397827,0.01554653700441122,0.09916248172521591
625,HfgF9QonLe0,UC5UQnuz3SMNn6344YxFy3Yw,Cada día más despierta la poblaciones,[0. 0. 0. ... 0. 0. 0.],cada despierta poblacion,-1,0.05252942442893982,0.009683998301625252,0.02068738080561161
