,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
120,9bcqPkMUO78,UCRhalzHyarj6Qrit-9Fiy1g,"Compañeros pongo esta denuncia aquí para que quede alguna prueba que la censura de la gestapo de pedro sanchez en España no la borre, ruego que el que pueda haga captura de pantalla.
Un fuerte abrazo de un libre pensador Leal a España.

Pedro sanchez castejon un ser abyecto que está envenenando España y rindiendola a sus enemigos.
  Esta facción del socialismo ha atentado he intentado asesinar a: 
- Aznar ( bombas en el aeropuerto)
- Rajoy (manipulación criminal en la mecánica de un helicóptero)
- Vidal Cuadras (un tiro en la cabeza)
- atentado y asesinatos de más de 200 españoles en el 11M.
   Y crimenes y destruccion del prestigio de cualquier funcionario que se atreviera a denunciar esta asociación criminal para hacerse con el control de España.
  Lo que no se es a que espera las Fuerzas Armadas Leales a su Bandera en defenderla.
  Y si esto lo se yo que soy un don Nadie, imagínate la cantidad de delitos de pena Capital que se está cometiendo.
   Ah y por último y hablando de las cosas del comer.
  Llevan 5 años expoliando la Caja del Estado y fugando capitales a paraisos fiscales.
  ¿ Quieres saber más ? 
🇪🇦😭🇪🇦",[0. 0. 0. ... 0. 0. 0.],compa ero pongo denuncia qued alguna prueba censura gestapo pedro sanchez espa borr ruego pueda haga captura pantalla fuert abrazo libr pensador leal espa pedro sanchez castejon abyecto envenenando espa rindiendola enemigo facci socialismo atentado intentado asesinar aznar bomba aeropuerto rajoy manipulaci crimin nica helic ptero vidal cuadra tiro cabeza atentado asesinato espa ole crimen destruccion prestigio cualquier funcionario atreviera denunciar asociaci crimin hacers control espa espera fuerza armada leal bandera defenderla nadi imag nate cantidad delito pena capit cometiendo ltimo hablando cosa comer llevan expoliando caja fugando capital paraiso fiscal quier saber,-1.0
122,9bcqPkMUO78,UCqGoOg96U3hHdaorQKoxOcw,Pero han dejado claro que es un asunto interno de España. El PP y VOX han hecho el ridículo. Cómo suelen. Sólo ensucian la imagen del país en el extranjero.,[0. 0. 0. ... 0. 0. 0.],dejado claro asunto interno espa hecho culo suelen ensucian imagen extranjero,-1.0
125,9bcqPkMUO78,UCon_eGxoZ0nBS3C_ZI2znJQ,"mejor que pelear entre nosotros es solucionar estos jodidos precios altos en España, trabajamos para comer, compramos aceite de oliva en el primer país productor de aceitunas del mundo a 14 euros el litro, al mismo tiempo Estados Unidos cobra aceite de oliva importado de España. ¡Con altos impuestos y aduanas! ¡Al mismo tiempo, los precios del alcohol son los mismos! ¡O nos quieren emborrachar! No soy responsable de la guerra entre Ucrania y Rusia, y no soy tan estúpido como para creer las mentiras americanas e inglesas.",[0. 0. 0. ... 0. 0. 0.],mejor pelear solucionar jodido precio alto espa trabajamo comer compramo aceit oliva primer productor aceituna mundo euro litro mismo tiempo unido cobra aceit oliva importado espa alto impuesto aduana mismo tiempo precio alcohol mismo quieren emborrachar respons guerra ucrania rusia pido creer mentira americana inglesa,-1.0
126,9bcqPkMUO78,UCIcb4e037xETkbKm-B_f9jw,Si esta vacio !!!!!! Asi les interesa a estos corruptos,[0. 0. 0. ... 0. 0. 0.],vacio interesa corrupto,-1.0
128,9bcqPkMUO78,UCGSJXiOV1rRR_zVIWurP8Uw,"Union Europea ,son vividores y se enrriquecen justificando el mal",[0. 0. 0. ... 0. 0. 0.],union europea vividor enrriquecen justificando,-1.0
129,9bcqPkMUO78,UC2EZF8yPK8DgfSOnmfk1gjA,So the same woman ( Iratxe Garcia) that demanded Puigdemont to be returned to Spain is now asking to grant the Amnesty ??? This is madness,[0. 0. 0. ... 0. 0. 0.],same woman iratx garcia that demand puigdemont return spain ask grant amnesti thi mad,-1.0
130,9bcqPkMUO78,UCErDO5N354arUOx1J0oQdMQ,Analizar lo qué ??? Un ladrón es un ladrón akí y en el fin del mundo...,[0. 0. 0. ... 0. 0. 0.],analizar ladr ladr mundo,-1.0
132,9bcqPkMUO78,UCe04ZH-vMHSaZAs5BhNFLTw,"No entiendo tanta crispación en el PSOE si como dicen han ganado las elecciones democráticamente. Y es que ese es problema del PSOE, ellos mismos saben que han cometido el mayor acto de CORRUPCION de la historia de la Democracia en España. GOLPSOE",[0. 0. 0. ... 0. 0. 0.],entiendo tanta crispaci psoe dicen ganado eleccion democr ticament problema psoe mismo saben cometido mayor acto corrupcion historia democracia espa golpso,-1.0
134,9bcqPkMUO78,UCKlSPcX78gU867p3FuSUuvg,"Habría que poner las declaraciones de Pedro Sánchez y sus lacayos antes de necesitar los 7 votos de Puigdemont, afirmando que la amnistía es Inconstitucional ... que no cabe en un Estado de Derecho... que lo ocurrido en Cataluña fue un claro acto de Rebelión... que él (Pedro Sánchez) traería Puigdemont a España para que rinda cuentas ante la ley... etc ..etc ... Habría que ponerlas en pantallas gigantes para sus señorías europeas.",[0. 0. 0. ... 0. 0. 0.],habr poner declaracion pedro nchez lacayo necesitar voto puigdemont afirmando amnist inconstitucion cabe derecho ocurrido catalu claro acto rebe pedro nchez traer puigdemont espa rinda cuenta habr ponerla pantalla gigant europea,-1.0
136,9bcqPkMUO78,UCS741EwH_1ek3ngKZ9CT49A,"Mentir , pero si sanchez no para de mentir , no ha dicho una verdad desde que subió al gobierno 🤣🤣🤣",[0. 0. 0. ... 0. 0. 0.],mentir sanchez mentir dicho verdad subi gobierno,-1.0
137,9bcqPkMUO78,UC22XQwNdeWLfZi-Z6zSfn_A,Y deja claro que es un asunto interno y que la derecha está haciendo el ridículo,[0. 0. 0. ... 0. 0. 0.],deja claro asunto interno derecha haciendo culo,-1.0
139,9bcqPkMUO78,UCAIKorqeTYdpW6nj-tZ58HQ,La socialista europea. También cambia de opinión jjjjjjjjjjvergonzoso,[0. 0. 0. ... 0. 0. 0.],socialista europea tambi cambia opini jjjjjjjjjjvergonzoso,-1.0
140,nfYacdKKOUc,UC2t-0WPc7fDaKwcEEzGfq9w,Pues lo que merecen Cagarri(g)a y vox🤣🤣,[0. 0. 0. ... 0. 0. 0.],pue merecen cagarri,-1.0
141,nfYacdKKOUc,UCW3O5Qhvd3S5saHEjgpDRLg,Claro acto fascismo contra una persona de color,[0. 0. 0. ... 0. 0. 0.],claro acto fascismo persona color,-1.0
142,nfYacdKKOUc,UCb_FnY5gbBpb8dqpYMALhUw,"¿Cómo leche votaron a los traidores del PSC después de votar a Ciudadanos? Han vendido Cataluña
¡Vox es el único partido que defiende Cataluña!",[0. 0. 0. ... 0. 0. 0.],lech votaron traidor despu votar ciudadano vendido catalu nico partido defiend catalu,-1.0
144,nfYacdKKOUc,UCqq1Z2xEhxkNLu9weZn0gUA,"Qué hortera y  maleducada la ""señora"" esa... Es para darle un soplamocos a tiempo",[0. 0. 0. ... 0. 0. 0.],hortera maleducada darl soplamoco tiempo,-1.0
146,nfYacdKKOUc,UCaxQv_0jTizaHWsDWfZn4Ww,Esta tipa es una vulgar,[0. 0. 0. ... 0. 0. 0.],tipa vulgar,-1.0
147,nfYacdKKOUc,UClra9bC87oQZcozXnIllPEg,"A Garriga lo veo amargado, con odio, resentido. Debe ser difícil para los que conviven con este tío. No entiendo su falta de empatía con la sociedad. Si tanto le molestan los catalanes qué hace en Catalunya.",[0. 0. 0. ... 0. 0. 0.],garriga amargado odio resentido debe conviven entiendo falta empat sociedad molestan catalan hace catalunya,-1.0
148,nfYacdKKOUc,UCskaKLVa3FNYF6M3mPol1LQ,Si la peineta la llega a hacer el hombre lo habrían machacado,[0. 0. 0. ... 0. 0. 0.],peineta llega hacer hombr habr machacado,-1.0
149,nfYacdKKOUc,UCz9byndgbB7cy51PWP3EKSg,"Soy de Barcelona son lo peor maleducados prepotentes mentirosos los que no somos Independestistas somos escoria para ellos, vamos igualitos al Presidente de 🇪🇸 Viva España 🇪🇸 vamosss que si se puede🇪🇸❤💛",[0. 0. 0. ... 0. 0. 0.],barcelona peor maleducado prepotent mentiroso independestista escoria vamo igualito president viva espa vamosss pued,-1.0
150,nfYacdKKOUc,UCS2LoJiHxWJETjz7UBTKJfA,"Una maleducada, violenta, y grosera.",[0. 0. 0. ... 0. 0. 0.],maleducada violenta grosera,-1.0
151,nfYacdKKOUc,UCidswaOf5svJRXqyJVs6j-Q,"TODOS LOS ESPAÑOLES DIGNOS A LAS CALLES,MASIVAMENTE,NO SE TRATA DE PARTIDOS Y SI DE DIGNIDAD,CERRARLE EL PASO A LA TRAICION Y AMBICIÓN DEL GOBIERNO CÓMPLICE ILEGAL DEL INDIGNO SANCHEZ....!!!!",[0. 0. 0. ... 0. 0. 0.],espa ole digno call masivament trata partido dignidad cerrarl paso traicion ambici gobierno mplice ileg indigno sanchez,-1.0
152,nfYacdKKOUc,UCfidlEWL3WdrVVe7-gKjfuA,Hombre tvespantosa sacando gestos inapropiados de los seres de luz!!!??? Algo está cambiando!?,[0. 0. 0. ... 0. 0. 0.],hombr tvespantosa sacando gesto inapropiado sere cambiando,-1.0
153,nfYacdKKOUc,UCrm408nNH72k_JZQApEgdSQ,"Chulería, prepotencia, son supremacistas, nos llaman ""bestias inmundas"" a los demás, pero tienen que vender...
Hacen coches, tienen energéticas, bancos y muchas emoresas grandes medianas y pequeñas; a ver quien puede facilitar una lista, y asi les ayudamos...",[0. 0. 0. ... 0. 0. 0.],chuler prepotencia supremacista llaman bestia inmunda vender hacen coch energ tica banco mucha emoresa grand mediana pequ pued facilitar lista ayudamo,-1.0
156,nfYacdKKOUc,UC_BfqtBXYac3FDWJN72Sd_g,"Sánchez= Maduro
Como no le va a pasar nada porque es otra casta pues todos a pagarle el sueldo a esta petarda y a callar",[0. 0. 0. ... 0. 0. 0.],nchez maduro pasar casta pue pagarl sueldo petarda callar,-1.0
160,wE_mhtupxhI,UCfcfYLMefV1ksKjy5x8BM6w,españa ante la justicia europea ha sido condenada muchas veces ademas muchos crimenes cometidos por el regimen de franco siguen impunes,[0. 0. 0. ... 0. 0. 0.],espa justicia europea sido condenada mucha vece adema crimen cometido regimen franco siguen impun,-1.0
162,wE_mhtupxhI,UCkRmvHK5wStqSM_1rLuyzJQ,"chicos sigo sin entender a esa amsistia, yo voy a seguir siendo rojjo",[0. 0. 0. ... 0. 0. 0.],chico sigo entend amsistia seguir siendo rojjo,-1.0
165,wE_mhtupxhI,UCvYu35J1wRZOP57ak2GkKwQ,"La ley de amnistía es una carta de autoinculpación para los independentistas y una de reconocimiento del gobierno en la que los independentistas reconocen haber cometido todo tipo de delitos, que se describen uno por uno en el articulado de la ley por el que piden la amnistía. No encuentro explicación para tanta estupidez. ¿Que duda cabe entonces de que se cometieron esos delitos? Siendo así, visto y reconido por todos, solo es esperable que dichos delitos sean juzgados. Le han hecho el trabajo a los jueces.",[0. 0. 0. ... 0. 0. 0.],amnist carta autoinculpaci independentista reconocimiento gobierno independentista reconocen haber cometido tipo delito describen articulado piden amnist encuentro explicaci tanta estupidez duda cabe entonc cometieron delito siendo visto reconido solo esper dicho delito juzgado hecho trabajo juec,-1.0
166,wE_mhtupxhI,UCTqmx_BeNzx5lUt2j7ucp6A,"Venga venga ,vamos a blanquear a Sánchez y a decirle a los españoles que lo negro es blanco y que no es para tanto el paso que ha dado Sánchez, donde encima de borrar todos sus delitos, les premiamos con miles de millones, los desligamos de pagar impuestos al estado, le regalamos las infraestructuras clave del país etc y todo esto por el bien de los españoles, viva Sánchez!!!!. ahora en serio cómo se puede tener tan poca dignidad y hacerse llamar periodistas. Todos los jueces, progresistas incluidos han dicho que es un ataque frontal a nuestra constitución y vuela la separación de poderes. Que es eso de que los políticos vean las decisiones que toman los jueces? De veríais los del país estar jurando en hebreo. Si el PP hiciera algo parecido saldría a la calle y los pondría a parir. Es una vergüenza la postura del país ante este ataque a nuestra constitución y democracia. Ni un paso atrás contra el traidor y su gobierno inmoral.",[0. 0. 0. ... 0. 0. 0.],venga venga vamo blanquear nchez decirl espa ole negro blanco paso dado nchez encima borrar delito premiamo mile millon desligamo pagar impuesto regalamo infraestructura clave bien espa ole viva nchez ahora serio pued tener poca dignidad hacers llamar periodista juec progresista incluido dicho ataqu frontal constituci vuela separaci poder tico vean decision toman juec jurando hebreo hiciera parecido saldr call pondr parir verg enza postura ataqu constituci democracia paso traidor gobierno inmor,-1.0
167,wE_mhtupxhI,UC_iopZzz0RJYz6pR3qJ6ECg,"vale, sigo tus pasos, periódico ""educador"": ¿Qué es un dictador? RAE: ""En la época moderna, persona que se arroga o recibe todos los poderes políticos y, apoyada en la fuerza, los ejerce sin limitación jurídica.""
- ""La ley ha sido consensuada"", ""La ley ha sido registrada en solitario por PSOE""
- ¿Consensuada por quién? PSOE
- ¿Quién es PSOE? Pedro Sánchez, Obrero Español, presidente EN FUNCIONES por y para él mismo.
- Ayer hubo la mayor manifestación en contra de PSOE de los últimos tiempos... bah, minucias, propaganda franquista
...
No hay más preguntas, señoría.",[0. 0. 0. ... 0. 0. 0.],vale sigo paso peri dico educador dictador poca moderna persona arroga recib poder tico apoyada fuerza ejerc limitaci dica sido consensuada sido registrada solitario psoe consensuada psoe psoe pedro nchez obrero espa president funcion mismo ayer mayor manifestaci psoe ltimo tiempo minucia propaganda franquista pregunta,-1.0
169,wE_mhtupxhI,UC5w4mR--xvlM6blE5QZU02g,Maravilloso pasar de una amnistia por los represaliados de una dictadura franquista a una para poder conformar gobierno.,[0. 0. 0. ... 0. 0. 0.],maravilloso pasar amnistia represaliado dictadura franquista poder conformar gobierno,-1.0
170,wE_mhtupxhI,UCYlAzf8WMI9LytS0RB9KxWw,"Porque la gente llora por algo que han votado ellos mismo queriendo eso. 
Tengamos en cuenta que el psoe lo adelantó para traspapelar votos de vox y así no salir y salir el sin problema. Y ahora los que le votaron mucho lloran y los demas nos enfada más cuando la gente fue a votar es para votar que país tener:
1. El que hará lo que quiera.
2.  Vota a vox y pp y tener un franco.
La decisión estaba y cada uno eligió su pais. Felicidades",[0. 0. 0. ... 0. 0. 0.],gent llora votado mismo queriendo cuenta psoe adel traspapelar voto salir salir problema ahora votaron lloran dema enfada gent votar votar tener quiera vota tener franco decisi cada eligi pai felicidad,-1.0
173,wE_mhtupxhI,UCHZaul7H7rcHM3Rt3sEQWwA,"O me parece aceptable, es como perdonar y olvidar los crimenes. Siendo ua un pais democrático no deberia existir ni indultos ni admistia solo se ve par los poderosos.",[0. 0. 0. ... 0. 0. 0.],parec acept perdonar olvidar crimen siendo pai democr tico deberia existir indulto admistia solo poderoso,-1.0
174,wE_mhtupxhI,UCy8gLKfmYw8khdXdDy3yrEg,Lo que no te dicen los del Psoe (El País) es que es ilegal,[0. 0. 0. ... 0. 0. 0.],dicen psoe ileg,-1.0
175,wE_mhtupxhI,UCWjeaFVYtWIZSMDaKGv-KrA,"No hay nada más opuesto a ser de izquierda y a los intereses de la clase trabajadora que la amnistía a los crímenes separatistas y a seguir pagando les los chantajes.
En la izquierda genuina, la izquierda jacobina gritamos :¡NO A LA AMNISTÍA! ¡NO AL CHANTAJE SEPARATISTA! ¡GOBIERNO CORRUPTO, DIMISIÓN!",[0. 0. 0. ... 0. 0. 0.],opuesto izquierda interes clase trabajadora amnist mene separatista seguir pagando chantaj izquierda genuina izquierda jacobina gritamo amnist chantaj separatista gobierno corrupto dimisi,-1.0
179,wE_mhtupxhI,UC6WadPHzCxRruyB_9XmBmIw,Hay que meter al Sánchez a la cárcel por traidor,[0. 0. 0. ... 0. 0. 0.],meter nchez rcel traidor,-1.0
182,bLYiYTQNxO0,UCedKIQp8G6SQ4D0c4eMCPXQ,"Don Vicente Blasco Ibáñez, no se equivocó cuando dijo, Valencians cuideu-se Dels catalans, que siguent simples pastors de fam no a soles s'apoderaran de lo Regne si no tambe de la cultura i de l'historia de Valencia.",[0. 0. 0. ... 0. 0. 0.],vicent blasco equivoc dijo valencian cuideu del catalan siguent simpl pastor sole apoderaran regn tamb cultura historia valencia,-1.0
184,bLYiYTQNxO0,UCQeAGuBGkqAHLGBK6-VliIw,SÁNCHEZ ? SEMBRAR CACA 💩 fachoprogre CONTRA la CONSTITUCIÓN DEMOCRÁTICA ESPAÑOLA y meter UN CABALLO de TROYA CONTRA la propia UNIÓN EUROPEA.,[0. 0. 0. ... 0. 0. 0.],nchez sembrar caca fachoprogr constituci democr tica espa meter caballo troya propia europea,-1.0
186,bLYiYTQNxO0,UCivA5PtXCNO0kNfNWyTjs9A,"ANMISTIA.    TIENE QUE PARAR.   ALGUIEN.   ,AQUI CARAJO. SE.  RESPETA .LAS LEYES 
     UN DICTADOR.  CON SU CUALICION. ,MUY PELIGROSA PARA LAS.  AUTONOMIAS 
     DEBEMOS. SACAR A SANCHEZ 
     CANARIAS.    ,    TERUEL 
    COMPLICES POR SU.  SUELDO DEL MES",[0. 0. 0. ... 0. 0. 0.],anmistia parar alguien aqui carajo respeta ley dictador cualicion peligrosa autonomia debemo sacar sanchez canaria teruel complic sueldo,-1.0
187,bLYiYTQNxO0,UCmae1dCKGNEb0rbmiAb0oqQ,RTVE perros falderos,[0. 0. 0. ... 0. 0. 0.],rtve perro faldero,-1.0
188,bLYiYTQNxO0,UCJV_3ocVRRQ8JWJfEnTxVaA,Es grande la desvergüenza !,[0. 0. 0. ... 0. 0. 0.],grand desverg enza,-1.0
191,bLYiYTQNxO0,UCNgnNeDlP2FTEG-YKR3UYIg,Boicot a productos catalanes. Hay que comprar productos españoles para ir pagandoles la deuda a los catalanes.,[0. 0. 0. ... 0. 0. 0.],boicot producto catalan comprar producto espa ole pagandol deuda catalan,-1.0
192,bLYiYTQNxO0,UC3PfqW5bd7GXi_AMPS4PKgw,"PSOE. :""Su actuar se parece a los de los carteles, que dependiendo del sol que mas caliente se alian con unos o con otros""🤔 Increible!!",[0. 0. 0. ... 0. 0. 0.],psoe actuar parec cartel dependiendo calient alian increibl,-1.0
193,bLYiYTQNxO0,UC6Fwv1rdRwq4EkzqtXHFimw,Crimínales crimínales crimínales crimínales crimínales HDLGP,[0. 0. 0. ... 0. 0. 0.],crim nale crim nale crim nale crim nale crim nale hdlgp,-1.0
195,bLYiYTQNxO0,UCgu5Lp76lgcCMJBnRNnN2kQ,"Se anuncia la entrada del minotauro, hará su llegada por la puerta 1.  Oligarcas de España, unios! Es hora de liquidar lo que queda de este país. Después? Como buenos piratas, ya veremos...La cosa esta dificil. El desguace de Países es industria de alto nivel de competencia. Dicen que las Guayanas aún, no han sido desguazadas. Oligarcas: presuntos periodistas y progres.",[0. 0. 0. ... 0. 0. 0.],anuncia entrada minotauro llegada puerta oligarca espa unio hora liquidar queda despu bueno pirata veremo cosa dificil desguac industria alto nivel competencia dicen guayana sido desguazada oligarca presunto periodista progr,-1.0
196,bLYiYTQNxO0,UCQLcTzqWHa5cS-rHyrAGSLQ,Existen dos partidos de derechas los cobardes del PP y los valientes de VOX todos los otros partidos son amigos del PSOE o del PSOE  son los  Socialcomunistas Corruptos y Traidores que se estan gastando nuestro dinero de todos los españoles en putas chiringuitos y cocaina,[0. 0. 0. ... 0. 0. 0.],existen partido derecha cobard valient partido amigo psoe psoe socialcomunista corrupto traidor estan gastando dinero espa ole puta chiringuito cocaina,-1.0
199,bLYiYTQNxO0,UCivA5PtXCNO0kNfNWyTjs9A,Puffff.     Decepcion  RTVE,[0. 0. 0. ... 0. 0. 0.],puffff decepcion rtve,-1.0
200,NwqXRvcknFE,UCvW9w50b9qKNWIdcj8LDihQ,Este tío da angustia bomitiva que me perdonen,[0. 0. 0. ... 0. 0. 0.],angustia bomitiva perdonen,-1.0
201,NwqXRvcknFE,UCIAjQQ3h1QWCooHRo4YNcaw,"SÁNCHEZ ES EL MEJOR, Y ALGÚN DÍA OS DARÉIS CUENTA ,,,EL GOBERNARÁ, PERO ESTO SERÁ POR EL BIEN DE ESPAÑA,?QUE DIRÉIS CUANDO EL PP PACTE CON LOS CATALANES ?SOIS UNOS TROLAS PEPEROS 😂😂😂😂😂😂",[0. 0. 0. ... 0. 0. 0.],nchez mejor cuenta gobernar bien espa pact catalan trola pepero,-1.0
202,NwqXRvcknFE,UCj45XopGYTX-YW443tfbycg,Este impresentable es el que se atrevió a llamar indecente al sr. Rajoy 🤮,[0. 0. 0. ... 0. 0. 0.],impresent atrevi llamar indecent rajoy,-1.0
205,NwqXRvcknFE,UCqVlnFD4_a1guW6RQxIjcJw,"Ah pero... Si necesitamos unos miseros votitos, cambiamos de opinión de la noche a la mañana 😂. Menudo hipócrita.",[0. 0. 0. ... 0. 0. 0.],necesitamo misero votito cambiamo opini noch menudo crita,-1.0
