,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
220,HzFDgCOnVGI,UCrmJUBhxmz0NhnuXQ022Y6Q,"Vaya hombre! ibas bien y yo iba a utilizar tu video para enseñarlo fuera de España, hasta que has llegado a las corridas de toros y te ha salido la vena progre/animalista. Vale, tienes todo el derecho, pero no digas mentiras, porque tan solo en Cataluña están abolidas la corridas de toros.",[0. 0. 0. ... 0. 0. 0.],vaya hombr iba bien utilizar video ens arlo espa llegado corrida toro salido vena progr animalista vale derecho diga mentira solo catalu abolida corrida toro,-1.0
223,HzFDgCOnVGI,UCvdt6kEd7VEyWuyEwQMJwVQ,"ORIUNDO ESPAÑOL por aquí, saludos cordiales. 
12/11/2023. 22 DENUNCIAS SIN RESOLVER NINGUNA POR MÁS DE 30 DELITOS CONTRA MÍ SUCEDIDOS EN MURCIA ESPAÑA DESDE HACE MÁS DE 6 AÑOS. INCURRIENDO EN TRATA DE PERSONAS TORTURA PSICOLÓGICA DIFAMACIONES SUPLANTACIONES ALLANAMIENTOS DE DOMICILIO ROBOS DENEGACIONES DE SERVICIOS DIFAMACIONES EXTORSIÓN PREVARICACIÓN COACCIÓN CHANTAJE ACOSO USURPACIONES...",[0. 0. 0. ... 0. 0. 0.],oriundo espa saludo cordial denuncia resolv ninguna delito sucedido murcia espa hace incurriendo trata persona tortura psicol gica difamacion suplantacion allanamiento domicilio robo denegacion servicio difamacion extorsi prevaricaci coacci chantaj acoso usurpacion,-1.0
224,HzFDgCOnVGI,UCH5YbzpxR7aTcWoEv98fWtg,sin hate pero hablas demasiado lento y eso hace parecer que el video dura media hora,[0. 0. 0. ... 0. 0. 0.],hate habla demasiado lento hace parec video dura media hora,-1.0
240,50GVEK9kAbY,UCprAYLNhHBxHYRhcZwgniSA,detestamos esta invasión de saqueo y genocidio de los españoles hacia las comunidades y ernias en américa latina anteas de,[0. 0. 0. ... 0. 0. 0.],detestamo invasi saqueo genocidio espa ole hacia comunidad ernia rica latina antea,-1.0
249,50GVEK9kAbY,UC2kAVsK6DaHkR6WMQuKP00w,No se habla tanto del sahara porque españa lo vendio a marruecos,[0. 0. 0. ... 0. 0. 0.],habla sahara espa vendio marrueco,-1.0
260,QCWE0Ysk0-w,UC6CkU1iKQOJ7IqUDBm-g2LA,Mira que hacer ese comentario público!Estos políticos que tenemos...,[0. 0. 0. ... 0. 0. 0.],mira hacer comentario blico tico,-1.0
263,QCWE0Ysk0-w,UCx5SBsBb5Io24YbetQBYQxw,Francia o Reino Unido no hubiese perdido el tiempo y hace rato lo habrían reclamado.,[0. 0. 0. ... 0. 0. 0.],francia reino unido perdido tiempo hace rato habr reclamado,-1.0
267,QCWE0Ysk0-w,UC3FtcbK-X5DzrcdXj1Vk1RA,"Legalmente no se puede, pero a pertenecer a micropaíses se podrían reclamar a cambio de compensaciones ya que nunca se sabe lo bueno que es tener bases alrededor del mundo como para con otros países que tienen islas y despobladas sin aparente valor estratégico.",[0. 0. 0. ... 0. 0. 0.],legalment pued pertenec micropa podr reclamar cambio compensacion nunca sabe bueno tener base alrededor mundo isla despoblada aparent valor estrat gico,-1.0
286,NLnRSmwAVh8,UCu3y-IfR0cJ3CMO0tVpkiVA,En desiertos de la provincia de Almería se han grabado muchas películas del oeste.,[0. 0. 0. ... 0. 0. 0.],desierto provincia almer grabado mucha cula oest,-1.0
295,KHDyqchfXXI,UC4lmPCMhUs_u_mUqSgjYXwg,"No solo en la Segunda, tampoco en la primera. Y eramos beligerantes, estabamos luchando contra los Marroquies lo cual nos dejo ya exhaustos incluso antes de la guerra Civil. Aparte si Hitler hubiera declarado la guerra a España, España solo tendria que pedir ayuda a los britanicos y convertirse en cabeza de playa para desembarcos ya que los Pirineos son una defensa absoluta contra blindados debido a lo inpracticables que son, impidiendo los ataques Blitzkrieg. La marina alemana consistia mas en submarinos lo cual solo es bueno contra otros barcos pero no puede transportar mas que contingentes pequeños de infanteria y España no tenia tanpoco mucha marina. Los intentos de ataque solo con infanteria de Hitler caerian en saco roto ya que caerian en constantes emboscadas de la guerrilla. La luftbafe seria nuestro unico peligro pero Hitler la necesitaria en su guerra contra los britanicos y sovieticos. Muy probablemente esa guerra de haberse producido seria una repeticion de la invasión Napoleonica, un autentico equivalente al Vietnam de los Estados Unidos.",[0. 0. 0. ... 0. 0. 0.],solo segunda tampoco primera eramo beligerant estabamo luchando marroqui dejo exhausto incluso guerra civil apart hitler declarado guerra espa espa solo tendria pedir ayuda britanico convertirs cabeza playa desembarco pirineo defensa absoluta blindado debido inpractic impidiendo ataqu blitzkrieg marina alemana consistia submarino solo bueno barco pued transportar contingent pequ infanteria espa tenia tanpoco mucha marina intento ataqu solo infanteria hitler caerian saco roto caerian constant emboscada guerrilla luftbaf seria unico peligro hitler necesitaria guerra britanico sovietico probablement guerra habers producido seria repeticion invasi napoleonica autentico equivalent vietnam unido,-1.0
296,KHDyqchfXXI,UCBcCC3E2GIfV6hWLyG-yNdQ,"España no sufrió como Polonia, ni fue humillada como Francia 
España es inteligente, sé como España",[0. 0. 0. ... 0. 0. 0.],espa sufri polonia humillada francia espa inteligent espa,-1.0
297,KHDyqchfXXI,UCseG53j0IAcrNLvNK6pWn8w,"España ,no ubiese sido de gran utilidad en una guerra,tan destructiva como la segúnda guerra mundial,",[0. 0. 0. ... 0. 0. 0.],espa ubies sido gran utilidad guerra destructiva guerra mundial,-1.0
309,KHDyqchfXXI,UC1cQ4zxqKzEn9iAfW2BTLZQ,"Los españoles fueron unos cagones, facil",[0. 0. 0. ... 0. 0. 0.],espa ole cagon facil,-1.0
310,36hKK7B7q_A,UCwWaOpqdmRijqCHG7l6zxUw,"El comercio de esclavos estaba monopolizado por portugueses y holandeses JUDÍOS, de hecho, durante las fiestas judías no se paraba el negocio.",[0. 0. 0. ... 0. 0. 0.],comercio esclavo monopolizado portugues holandes hecho fiesta paraba negocio,-1.0
311,36hKK7B7q_A,UC1JRgnzG5svaZwWcSLK8VJw,"conclusión: ""había esclavos pero vivían bien... no como los ingleses""

Consejo: dejar de compararse con los ingleses, todo el mundo sabe que los ingleses eran malvados, comían niños mientras tomaban te y se masturbaban mientras azotaban esclavas negras... no hay más que ver las películas que hacen sobre los ingleses del siglo XVIII.  (siempre son los malos y tienen su propia leyenda negra).  La historia española se puede divulgar sin necesidad de caer en la innecesaria comparación con los ingleses (da una cierta sensación de revanchismo y victimismo, lo digo en serio y desde fuera del hispanismo académico) Además de que, en la necesidad imperiosa de crear el ""ingles malvado"" opuesto al ""hispano bueno"", acaban cayendo (no en este caso pero si en otros de allí mi queja) en una suerte de leyenda negra británica... recuerden que Roca Barea dijo que ""todo imperio tiene su leyenda negra"", y de una leyenda negra no se sale creando otra.

No permitan que pasemos del victimismo indigenista con su ""malvado imperio español"" al victimismo hispanista con ""malvado imperio ingles"". Latinoamérica ya tiene suficientes energúmenos como para crear otros...

Saludos,",[0. 0. 0. ... 0. 0. 0.],conclusi esclavo bien ingles consejo dejar comparars ingles mundo sabe ingles malvado mientra tomaban masturbaban mientra azotaban esclava negra cula hacen ingles siglo xviii siempr malo propia leyenda negra historia espa pued divulgar necesidad caer innecesaria comparaci ingles cierta sensaci revanchismo victimismo digo serio hispanismo acad mico adem necesidad imperiosa crear ingl malvado opuesto hispano bueno acaban cayendo caso queja suert leyenda negra brit nica recuerden roca barea dijo imperio leyenda negra leyenda negra sale creando permitan pasemo victimismo indigenista malvado imperio espa victimismo hispanista malvado imperio ingl latinoam rica suficient energ meno crear saludo,-1.0
314,36hKK7B7q_A,UC9RT3FjVpz_RkyRssN7Sipg,"¿Y el pueblo gitano? ¿Acaso los reyes católicos no redactaron varias leyes para hacerlos desaparecer? La peor la del Marqués de la Ensenada. ¿Quiénes remaban en los galeotes, o se construían y movían solos? España tuvo semiesclavitud hasta el SXX, por mucho que queramos taparlo es una vergüenza nacional. Hemos sido el último país de Europa en librarnos completamente de ello. María Cristina de Borbón y su marido (apodado Fernando VIII) tenían negocios con azucareras americanas. Y vete a saber los datos que saldrán en los próximos años si salen a la luz los documentos clasificados de la actuación del franquismo en la Guinea Española (Guinea Ecuatorial). Menos fardar de un pasado de hegemonía imperial y más construir un futuro con dignidad y inteligencia.",[0. 0. 0. ... 0. 0. 0.],pueblo gitano acaso rey lico redactaron varia ley hacerlo desaparec peor marqu ensenada remaban galeot constru solo espa semiesclavitud queramo taparlo verg enza nacion sido ltimo europa librarno completament ello cristina borb marido apodado fernando viii negocio azucarera americana vete saber dato saldr ximo salen documento clasificado actuaci franquismo guinea espa guinea ecuatori meno fardar pasado hegemon imperi construir futuro dignidad inteligencia,-1.0
315,36hKK7B7q_A,UCrd4g3LrNQfHMdDaDiVCpow,"Y los esclavos de Bolivar, porque a el si le permitieron tener esclavos y a los demas no? Como que no concuasa con la teoria neohispanista de que en los reynos y virreynatos de España no tenian esclavitud.",[0. 0. 0. ... 0. 0. 0.],esclavo bolivar permitieron tener esclavo dema concuasa teoria neohispanista reyno virreynato espa tenian esclavitud,-1.0
317,36hKK7B7q_A,UClazeL67GVCAtIneKf9lk4A,"Pues en los paises como Francia, Inglaterra, holanda, Estados Unidos dicen muchas mentiras sobre eso, y ellos han sido los peores,",[0. 0. 0. ... 0. 0. 0.],pue pais francia inglaterra holanda unido dicen mucha mentira sido peor,-1.0
318,36hKK7B7q_A,UCGElNQFY4Uov0XZhWWlKZNw,"con todo,incluidos pensadores de mala fe y perversamente modernistas, mas clérigos que continuan haciendo su trabajo de manejar al rebaño, la modernidad hija de la civilizacion occidental, llegó a su fin y será sin parar,su declive,alegria",[0. 0. 0. ... 0. 0. 0.],incluido pensador mala perversament modernista rigo continuan haciendo trabajo manejar reba modernidad hija civilizacion occident lleg parar decliv alegria,-1.0
322,36hKK7B7q_A,UCn2eVgs9RE2Zp7BoTCHtGtQ,Los negr0s siempre fueron menospreciados en todas la razas es tristeza,[0. 0. 0. ... 0. 0. 0.],negr siempr menospreciado toda raza tristeza,-1.0
325,36hKK7B7q_A,UCydkArT-XDQJKq0AYBvB5WQ,En Cataluña es sabido que muchas fortunas de la burguesía catalana salió del tráfico de esclavos....me se hace extraño que no lo menciones en absoluto,[0. 0. 0. ... 0. 0. 0.],catalu sabido mucha fortuna burgu catalana sali fico esclavo hace extra mencion absoluto,-1.0
335,eM-2a7XLRXg,UCeWS7a_ZDfMqZ49DvsXNSWg,Se te olvidó el mar Cantábrico,[0. 0. 0. ... 0. 0. 0.],olvid cant brico,-1.0
336,eM-2a7XLRXg,UCm2aT1get9LgJGZC-O4DFbw,"DE EXTINTO,,,UNA💩,,,1 GRANDE Y LIBRE😂😂😂😂",[0. 0. 0. ... 0. 0. 0.],extinto grand libr,-1.0
343,eM-2a7XLRXg,UC0grD7p9wY4r0s_asYuJoIQ,Todos menos España lo apreciaron,[0. 0. 0. ... 0. 0. 0.],meno espa apreciaron,-1.0
344,eM-2a7XLRXg,UCCNq5IM5cW0zYzGt4Bw-Ndw,"los USA han decidido pasar sus bartulos militares a Marruecos,como siempre traiciona a sus supuestos socios",[0. 0. 0. ... 0. 0. 0.],decidido pasar bartulo militar marrueco siempr traiciona supuesto socio,-1.0
348,eM-2a7XLRXg,UC-bnlGpL1UH95s--WYZ6GQw,Y lo han sabido apreciar los Rusos eh Yago. Ayyyyy qué vergüenza.,[0. 0. 0. ... 0. 0. 0.],sabido apreciar ruso yago ayyyyy verg enza,-1.0
349,eM-2a7XLRXg,UC4oYKMpPSciG7kW1fLGUDvw,"Gran Error. Canarias no pertenece a Africa. Las islas no pertenecen a la plataforma africana. Asi que eso que los canarios han nacido en Africa es,  cuanto menos, un mal chiste.",[0. 0. 0. ... 0. 0. 0.],gran error canaria pertenec africa isla pertenecen plataforma africana canario nacido africa cuanto meno chist,-1.0
352,InLUR88QUXU,UCjLs8vG4jhiLzAY5Tu8umgQ,La hipocresía de Marruecos,[0. 0. 0. ... 0. 0. 0.],hipocr marrueco,-1.0
353,InLUR88QUXU,UCceCMJteUAdKjtd2OWN2fFg,"En éste conflicto creo que España tiene el deber moral de ayudar a corregir los errores históricos que gestó.
Aún viven los pueblos afectados, no son leyenda.",[0. 0. 0. ... 0. 0. 0.],conflicto creo espa deber moral ayudar corregir error hist rico gest viven pueblo afectado leyenda,-1.0
358,InLUR88QUXU,UCBLcQARoYCb8bea1TfCrIXw,"😂😂😂😂😂 que Hipocresía los que defienden a Palestina pero guardan silencio o apoyan la Represión de Marruecos y la ONU a Sahara Occidental.
mientras un paro de Bobos gritan ""liberen a Palestina"" yo declaro viva el Frente Polisario.",[0. 0. 0. ... 0. 0. 0.],hipocr defienden palestina guardan silencio apoyan represi marrueco sahara occident mientra paro bobo gritan liberen palestina declaro viva frent polisario,-1.0
360,InLUR88QUXU,UCNFmONFSfu6253KmyNl5TVQ,"Primero tienes que explicar a la gente de dónde viene ese pueblo saharaui
Al principio era un grupo de terroristas creado por Argelia, Libia y Egipto 
Además,  los saharauis que viven  en tinduf  viven la pobreza la dictadura  los pobres los obligan de quedarse ahí y los que están aquí en España o Francia disfrutan con el dinero de Argelia",[0. 0. 0. ... 0. 0. 0.],primero explicar gent vien pueblo saharaui principio grupo terrorista creado argelia libia egipto adem saharaui viven tinduf viven pobreza dictadura pobr obligan quedars espa francia disfrutan dinero argelia,-1.0
363,InLUR88QUXU,UCWSs_eKQpbTlIl1mRaFEeQA,Ermanos latinos ustedes son libres no dejen que marruecos los encarcele,[0. 0. 0. ... 0. 0. 0.],ermano latino usted libr dejen marrueco encarcel,-1.0
366,InLUR88QUXU,UCJEM8Y_bgIkw1thmTT8y2HA,sahara tiene que creas una sona de paraiso fiscar para los millonarios del mundo y veras que sera libres de esa naciones que las esta oprimiendo ya que los politico del todos el mundos  vas allebar los dinero que robaros para esa sona de paraiso fiscar,[0. 0. 0. ... 0. 0. 0.],sahara crea sona paraiso fiscar millonario mundo vera sera libr nacion oprimiendo politico mundo allebar dinero robaro sona paraiso fiscar,-1.0
368,InLUR88QUXU,UC7GQ1MnIsj4H_RBluNne4UA,Pinches europeos que se adueñaron y repartieron África  no es raro que les esté pasando a los franceses lo que están viviendo..,[0. 0. 0. ... 0. 0. 0.],pinch europeo adu aron repartieron frica raro pasando frances viviendo,-1.0
374,K-J7eOnAe5U,UCq0HfMhLpQnHplbhJXebcJA,Jajaja en tu pais son amigos de lo ajeno..pero es la pobreza..,[0. 0. 0. ... 0. 0. 0.],jajaja pai amigo ajeno pobreza,-1.0
381,K-J7eOnAe5U,UC4oClb9e0LbZ-STBXWlb7Qw,"Aqui tambien te lo roban , depende del sitio y de la suerte .
A mi hijo se lo robaron el otro dia",[0. 0. 0. ... 0. 0. 0.],aqui tambien roban depend sitio suert hijo robaron,-1.0
389,K-J7eOnAe5U,UCcQfewcU0Kl3UNvRXhGyAGg,"Si en Venezuela, se hubiesen preocupado de que su Economía iría hacia adelante, y teniendo en cuenta que ustedes son ricos, y la gente tendría sus necesidades básicas cubiertas y para comer y un trabajo, no tocarían ningún coche y la necesidad es muy mala, que no toque  en España, vivir las penurias que ustedes han conocido.....
Los que dirigen un país tienen que ser  hombres de Estado, tienen que dirigir el país para llevarlo al estado del bienestar y mantenerlo.",[0. 0. 0. ... 0. 0. 0.],venezuela preocupado econom hacia adelant cuenta usted rico gent tendr necesidad sica cubierta comer trabajo tocar ning coch necesidad mala toqu espa vivir penuria usted conocido dirigen hombr dirigir llevarlo bienestar mantenerlo,-1.0
