,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
77,77,BUbXwUbarNI,UCr-Z6OetCfOAHBWfLZIorxw,"ESTE  ES  UNO  DE  TANTOS  CUENTOS  DE  LA  MAL  LLAMADA  HISTORIA  ,  EN  ESTE  MUNDO  EL  PEZ  GRANDE  SE  COME  AL  CHICO  Y  Y  LA  HISTORIA  LA  ESCRIVE  EL  VENCEDOR  ,  Y  LUEGO  VIENEN  ESTOS  INDIVIDUOS  LLAMADOS  HISTORIADORES  ,  QUE  HAN  LEIDO  CUATRO  CHORRADAS  QUE  HA  ESCRITO  OTRO  IMBECIL  Y  DE  ESO  VIVEN  ,   ESTO  SON  LOS  ENTERADOS  QUE  HOY  TENEMOS  DANDONOS  CLASES  ,  Y  ASI  NOS  LUCE  EL  PELO   ,,,,,,,,,,,CHAO",tanto cuento llamada historia mundo grand come chico historia escriv vencedor luego vienen individuo llamado historiador leido cuatro chorrada escrito imbecil viven enterado dandono clase luce pelo chao,[0. 0. 0. ... 0. 0. 0.],-1.0
78,78,BUbXwUbarNI,UCxXVNSlK4QUtTsK4AFUu7xg,"Conquistaron a los estado Unidos de América? Este tío no tiene ni idea, menudo revuelto tiene en la cabeza",conquistaron unido rica idea menudo revuelto cabeza,[0. 0. 0. ... 0. 0. 0.],0.0
79,79,BUbXwUbarNI,UCCrQcF0GgcszKzX1TGCTAYA,España tenia mucho territorrios pero los perdio su imperio 🇪🇸,espa tenia territorrio perdio imperio,[0. 0. 0. ... 0. 0. 0.],-1.0
80,80,OgQigaDkZ5s,UCyuH8LBMElHDwMaSa_kZadA,"SUSCRIBETE AQUI ✅️🔔❣️
https://www.youtube.com/channel/UCyuH8LBMElHDwMaSa_kZadA?sub_confirmation=1

Conviértete en miembro de este canal para disfrutar de ventajas 👇❣️
https://www.youtube.com/channel/UCyuH8LBMElHDwMaSa_kZadA/join
 
VIDEOS de tu interés 👇

Cuanto gasto mensualmente en Madrid 👇
https://youtu.be/jQ4HqEbvXfo

Visa rechazada en Canadá 👇
https://youtu.be/KfEIBMoqOtI

Que preguntan en migración España 👇
https://youtu.be/Cn_O1wgT7dY

Emigrar de España a Luxemburgo 👇
https://youtu.be/pLsepVzK6LA",suscribet aqui http youtub channel ucyuh lbmelhdwmasa kzada confirm convi rtete miembro canal disfrutar ventaja http youtub channel ucyuh lbmelhdwmasa kzada join video inter cuanto gasto mensualment madrid http youtu hqebvxfo visa rechazada canad http youtu kfeibmoqoti preguntan migraci espa http youtu emigrar espa luxemburgo http youtu plsepvzk,[0. 0. 0. ... 0. 0. 0.],0.0
81,81,OgQigaDkZ5s,UCNZU_AlnJiJnP0pTY-7vzEg,"Tuve una cuñada colombiana que me daba vergüenza lo racista que era. Se avergonzaba hasta de sus conciudadanos.
Muy bueno cuando dices que no se puede meter a todo el mundo en el mismo saco que es algo a lo que se tiende habitualmente",colombiana daba verg enza racista avergonzaba conciudadano bueno dice pued meter mundo mismo saco tiend habitualment,[0. 0. 0. ... 0. 0. 0.],-1.0
82,82,OgQigaDkZ5s,UC8uvQqClvVG4hqainrcmPbA,Y por qué no mencionas que no se bañan? A ver si por fin se dignan a hacerlo,menciona dignan hacerlo,[0. 0. 0. ... 0. 0. 0.],0.0
83,83,OgQigaDkZ5s,UCewknTz3dZQkAzgU1Hi4omg,"Pues si tenemos el volumen más alto, pero luego resulta que muchos turistas traspasan las fronteras hacia España y hablan con un volumen muy alto también. Si somos directos y me encanta y sin ánimo de ofender  a muchos  españoles no nos gusta la manera que tenéis de hablar dándole vueltas y vueltas a las frases total para llegar a lo que nosotros decimos directamente. Tengo amigos Venezolanos, Colombianos, Cubanos, Nicaragüenses., Brasileños.e.t.c ...y todos me dicen que sus países son muy racistas y que incluso en los colegios en algunos paises  enseñan la leyenda negra sobre España y van creciendo pensando  que nosotros los odiamos, y que luego se llevan la gran sorpresa al llegar a España de que les han estado mintiendo d, que no los odiamos sino que ,os queremos.   , También son paises muy pero que muy homófobos, mucho más que España. Que aquí hay racistas sin duda,  pero desde luego mucho menos que mucho paises hispanoamericanos e iberoamericanos.",pue volumen alto luego resulta turista traspasan frontera hacia espa hablan volumen alto tambi directo encanta nimo ofend espa ole gusta manera hablar ndole vuelta vuelta frase total llegar decimo directament amigo venezolano colombiano cubano nicarag ens brasil dicen racista incluso colegio pais ens leyenda negra espa creciendo pensando odiamo luego llevan gran sorpresa llegar espa mintiendo odiamo sino queremo tambi pais fobo espa racista duda luego meno pais hispanoamericano iberoamericano,[0. 0. 0. ... 0. 0. 0.],0.0
84,84,OgQigaDkZ5s,UC4rjSiqVXqvk9anvjDNQw5w,Excelente video preguntita rapidita qué país crees que es mejor España o Italia Y por qué a y otra pregunta respecto a la educación Cuál de los dos países es mejor Que Dios te bendiga y espero que puedas cumplir todas tus metas gracias,excelent video preguntita rapidita cree mejor espa italia pregunta respecto educaci mejor dio bendiga espero pueda cumplir toda meta gracia,[0. 0. 0. ... 0. 0. 0.],1.0
85,85,OgQigaDkZ5s,UCiZfwCO_cwhFbbvrRz7GNPA,"Estuvo chévere, si queremos 2da parte",vere queremo part,[0. 0. 0. ... 0. 0. 0.],0.0
86,86,OgQigaDkZ5s,UCOoIFlYI9fgDD-ITmrEwlaw,No encontraras otro pais con mas calidad de vida,encontrara pai calidad vida,[0. 0. 0. ... 0. 0. 0.],0.0
87,87,OgQigaDkZ5s,UCOoIFlYI9fgDD-ITmrEwlaw,"A ver, cada pais tiene su cupo de descerebrados pero son los menos y hacen ruido pero en general si vienes de buen rollo y de buena onda como dicen ustedes no tienes problemas y son bien recibidos, los de la mala onda son los que todo el mundo rechaza",cada pai cupo descerebrado meno hacen ruido gener vien buen rollo buena onda dicen usted problema bien recibido mala onda mundo rechaza,[0. 0. 0. ... 0. 0. 0.],-1.0
88,88,OgQigaDkZ5s,UCIKbQ6FGplYhI2ijv52C6Iw,"Algunos hispanoamericanos se quejan de que el español de España les suena muy duro, directo, seco, imperativo y como un habla militar, algo muy distinto del español que se habla en Hispanoamérica que es mucho más suave, tranquilo, sonoro y melodioso.
No obstante los Hispanoamericanos deben comprender que los españoles somos europeos y nuestra historía, cultura y genética nos marca y hace que hablemos de esa forma, pero que ni es mejor ni peor. Es simplemente  una manera de hablar diferente pero que ni es racista ni ofensiva hacia nadie (los españoles nos hablamos entre nosotros mismos de manera idéntica).
No obstante si quiero dar un consejo a los hispanoamericanos: Los españoles somos muy directos y marear un asunto con muchas palabras para decir muy poco o llegar a una conclusión del asunto demasiado tarde nos exaspera, pues nuestra medida del tiempo parece ser diferente a la vuestra  y pensamos que estamos perdiendo un tiempo precioso. 
No obstante un hispanoamericano, independientemente de su raza o cultura, se integrará rápidamente si demuestra respeto por nuestras leyes, es laborioso, es honrado y se adapta a nuestras costumbres  (que por cierto son muy diferentes a las de Hispanoamérica).",hispanoamericano quejan espa espa suena duro directo seco imperativo habla militar distinto espa habla hispanoam rica suav tranquilo sonoro melodioso obstant hispanoamericano deben comprend espa ole europeo histor cultura tica marca hace hablemo forma mejor peor simplement manera hablar diferent racista ofensiva hacia nadi espa ole hablamo mismo manera ntica obstant quiero consejo hispanoamericano espa ole directo marear asunto mucha palabra decir llegar conclusi asunto demasiado tard exaspera pue medida tiempo parec diferent pensamo perdiendo tiempo precioso obstant hispanoamericano independientement raza cultura integrar pidament demuestra respeto ley laborioso honrado adapta costumbr cierto diferent hispanoam rica,[0. 0. 0. ... 0. 0. 0.],0.0
89,89,OgQigaDkZ5s,UCWDDnFLwclRxRtOC1h8eEpg,Muy buen vídeo 👌,buen,[0. 0. 0. ... 0. 0. 0.],0.0
90,90,OgQigaDkZ5s,UCjyGrrnrrb2vAhzKusfCLhA,"Tienes razón el hecho de que en España haya tanto paro hace que muchos abusen, es nuestra asignatura pendiente",hecho espa paro hace abusen asignatura pendient,[0. 0. 0. ... 0. 0. 0.],-1.0
91,91,OgQigaDkZ5s,UC0KUla_IiKMTjLsE_UE1v8w,"Estás en lo cierto, hay más racismo y clasismo en América que en España",cierto racismo clasismo rica espa,[0. 0. 0. ... 0. 0. 0.],-1.0
92,92,OgQigaDkZ5s,UColUAqW9nzzgnWs2n3bbv7w,"Mientras que uno venga a respetar las leyes, trabajar e integrarse, aquí todos son bienvenidos. Peeeero... siempre hay algún imbécil que no quiere nada que no venga de sí mismo, aquí en España y en cualquier país. Eso no tiene que ver con donde hayas nacido, sino en cómo seas como ser humano, vamos digo yo. Un saludo",mientra venga respetar ley trabajar integrars bienvenido peeeero siempr quier venga mismo espa cualquier nacido sino humano vamo digo saludo,[0. 0. 0. ... 0. 0. 0.],0.0
93,93,OgQigaDkZ5s,UCsAr8K1oh3oFS3JeRVJS0kg,"En todos los paises incluido el nuestro te vas a encontrar estupidos y gente amable y empatica,esto ahi que tomarselo de una manera natural ,sin dulficarlo .La mala suerte es dar con gente petarda ,pero no solo en España me vuelvo a repetir ,igual que en chile ,Argentina ,colombia,Mejico etc etc,Estados unidos en fin .........",pais incluido encontrar estupido gent amabl empatica tomarselo manera natur dulficarlo mala suert gent petarda solo espa vuelvo repetir igual chile argentina colombia mejico unido,[0. 0. 0. ... 0. 0. 0.],-1.0
94,94,OgQigaDkZ5s,UCPNOsuk27L83tTBCQOmCFJA,"Los españoles socialmente tenemos un mandamiento muy en cuenta: ""vive y deja vivir"".",espa ole socialment mandamiento cuenta vive deja vivir,[0. 0. 0. ... 0. 0. 0.],0.0
95,95,OgQigaDkZ5s,UCZEELmkHmu-YGs0Cb8yG0WA,"Sí es cierto que los españoles hablan muy fuerte hasta el punto de que en los restaurantes es insoportable y cuando cruzas el Pirineo ,  no sé cómo lo consiguen pero vas a un restaurante y no se oye ni un ruido ,  a mí me encanta",cierto espa ole hablan fuert punto restaurant insoport cruza pirineo consiguen restaurant ruido encanta,[0. 0. 0. ... 0. 0. 0.],1.0
96,96,OgQigaDkZ5s,UCZEELmkHmu-YGs0Cb8yG0WA,"Qué manía con Latinoamérica que es un invento inglés para desprestigiar al imperio español  ; pero vosotros no sois latinoamericanos , sois hispanoamericanos ;  los latinos somos los españoles ,  portugueses , franceses ,  italianos ,  rumanos y algún otro y nada que ver como digo con los latinoamericanos que no son tal ,  son hispanoamericanos",latinoam rica invento ingl desprestigiar imperio espa latinoamericano hispanoamericano latino espa ole portugues frances italiano rumano digo latinoamericano hispanoamericano,[0. 0. 0. ... 0. 0. 0.],0.0
97,97,OgQigaDkZ5s,UCa6NhAQjJax5JL2JNbocFcA,Excelente,excelent,[0. 0. 0. ... 0. 0. 0.],1.0
98,98,OgQigaDkZ5s,UCGjj8diNEWxL7bDrbejIw0Q,Que viva España,viva espa,[0. 0. 0. ... 0. 0. 0.],0.0
99,99,OgQigaDkZ5s,UCsH9YcrO6DTaW3qAaOvxLxQ,Mientras vivas aquí es propio el tenemos 🔍,mientra viva propio,[0. 0. 0. ... 0. 0. 0.],0.0
100,100,dd8wyGAgbgY,UC6o_ckmEk87f7TiViatW11w,"Gracias este idioma, estamos más cerca y no hay barreras, a pesar de tener distintas costumbres con el otro lado de charquito, gracias y bienvenido",gracia idioma cerca barrera pesar tener distinta costumbr lado charquito gracia bienvenido,[0. 0. 0. ... 0. 0. 0.],1.0
101,101,dd8wyGAgbgY,UC6o_ckmEk87f7TiViatW11w,"Amigo hablamos un idioma que allí que es adoptado por todos los países que lo hablamos lo enriquece, donde algunos lugares esa palabra puede ser un insulto aunque no sea intencionado en ofendes aquel que lo oye y todos esa riqueza en expresiones o formas de hablar es por lo que le hace complicado",amigo hablamo idioma adoptado hablamo enriquec lugar palabra pued insulto aunqu intencionado ofend aquel riqueza expresion forma hablar hace complicado,[0. 0. 0. ... 0. 0. 0.],-1.0
102,102,dd8wyGAgbgY,UCZv56CJ4BNqiDqBeUnHNopQ,Es una pena que halla independentistas que se quieran separar de España,pena halla independentista quieran separar espa,[0. 0. 0. ... 0. 0. 0.],-1.0
103,103,dd8wyGAgbgY,UCgGqw4aqMdMVSGkKiMgrJRQ,Aló mejor y en Guatemala. Haya una segunda parte de los chapín awards.,mejor guatemala segunda part chap award,[0. 0. 0. ... 0. 0. 0.],0.0
104,104,dd8wyGAgbgY,UCgGqw4aqMdMVSGkKiMgrJRQ,Quise mirar algo nuevo sobre España también con Alejandro.,quis mirar nuevo espa tambi alejandro,[0. 0. 0. ... 0. 0. 0.],0.0
105,105,dd8wyGAgbgY,UCGW5jJRo-e3vlHtGVn1GJqQ,"Solo que los españoles no saben de geografía,le llaman south América a América latina.",solo espa ole saben geograf llaman south rica rica latina,[0. 0. 0. ... 0. 0. 0.],0.0
106,106,dd8wyGAgbgY,UCVXNdjk8Bu1vVmuvNzW8i3Q,"Increíble. Qué grande eres. Muchos como tú, hacen falta en este país. Enorme eres muy grande 😍",incr grand hacen falta enorm grand,[0. 0. 0. ... 0. 0. 0.],-1.0
107,107,dd8wyGAgbgY,UCfXKdDZn6N0lUuFkcT4jRbw,Olé!,,[0. 0. 0. ... 0. 0. 0.],
108,108,dd8wyGAgbgY,UCFn6u29PG9oEtB5psCCX7yA,No t excuses..asi son verdrament los españoless 😒,excus verdrament espa oless,[0. 0. 0. ... 0. 0. 0.],0.0
109,109,dd8wyGAgbgY,UC2g-SC6TmC0IvbG0DXDdY5A,Nose si seguis ahi o no pero porfavor andate a la M de Guate jaja,nose segui porfavor andat guat jaja,[0. 0. 0. ... 0. 0. 0.],0.0
110,110,dd8wyGAgbgY,UCAKNAgPn2dTZXXf0OFHzAFA,"DICCIONARIO DEL SIGLO XXI ESPAÑOL.
Progresía = a decadencia
Política social = a compra de votos, cuyo gasto se acopla en la deuda, que paga el que recibe la ayuda multiplicada por diez.
Justicia. - la que permite que te quiten la casa y impide le corten los suministros, para que estén cómodos, y acosa y derriba al hombre hasta que mata a la mujer
Educación. –  Al niño ni tocarlo, darle libertad, que aprenda a pajearse, parece ser que antes no sabíamos, yo tengo 70 años y me la meneo desde los 5 años.
Libertad de expresión. – Puedes insultar al rey, quemar la bandera de ESPAÑA, llenar de grafitis metros y paredes y quemar mobiliario, siempre que no des un piropo a una mujer, que eso es acoso.
Machismo. -  Diferenciar dos clases machismo hombre y machismo con tetas, el primero es la imposición de un gobierno, que en su día dio a cada sexo un lugar, el segundo culpa al hombre de algo que no es culpable y lo quiere anular y ocupar su puesto. Colabora en ello, feministas lesbianas y la horda roja con todos sus falsos nombres, comunistas todos.
Juventud. -  Derecho a cometer cualquier clase de delito, sin ser juzgado, incluido el asesinato, por eso no se le pega ni castiga de niño, para que aprenda el solo a pegar y robar, ahora es normal, pegar al maestro, al médico perseguir a la policía a botellazos y reírse del país.
Emigrante. – Persona de cualquier país, que una vez dentro y aleccionado antes, busca la forma de vivir sin trabajar, cuando comprueba como son las leyes y que la cárcel es un hotel de 5 estrellas comparado con su país.
Mena. – Niño o adolescente que le explican cómo venir a ESPAÑA, donde le van a criar educar y como es menor puede robar y violar si se lo pide el cuerpo, sabiendo que no hay castigo.
Ideología. – Es aquel que piensa que un partido le va a mantener en un buen lugar social o laboral, los hay de varias clases, el ignorante tirando a tonto es socialista, vago, ladrón ocupa comunista, y los que se empeñan en defender y cuidar el país, con leyes justas con principios y una moral alta, son de derechas. Pero da igual a quien votes, los únicos que prosperan son los políticos, tu depende quien gobierne, vivirás mal o muy mal.
Mitin. – Lugar donde el político te dirá lo que quieres oír y el tonto se lo traga.
Inflación. – El impuesto de los pobres, que él mismo lo provoca, porque no es más que una demanda excesiva de un producto escaso. Que te empeñas en vivir en el centro, pues paga, que el tomate vale tres euros y lo compras mañana a cuatro euros, la gasolina sube y sigues con el coche, seguirá subiendo. Prueba cuando algo se dispare a no usarlo ni comprarlo, veras que pronto baja. ¿Quién provoca las burbujas? El pueblo, te empeñas en comprar más y más, y eso lo ve el especulador, en vez de producir más, sube el precio, para que no haya bastante y lo pagues al precio que quieren.
QUE HACER ENTONCES. – Al político exigirle que te cuide y proteja, que vaya a la cárcel si roba y que vaya el que acuse sin pruebas, porque la mayoría de las denuncias, son para desprestigiar y derribarles para ponerse ellos, no ir a mítines para que te regalen el oído, que te den el programa y si no lo cumple, echarlos, que la justicia funcione y haya un organismo que vigile y controle a los jueces, donde más delitos se cometen es por parte de los jueces.
Ellos tapan su mierda entre ellos, lo mismo que los médicos y policías, ellos también deben ser juzgados. Ningún funcionario o político de ningún tipo, será readmitido de nuevo, queda expulsado para siempre de esos puestos. No existe la ocupación es robo de vivienda, no se les echa, se les debe detener y hacerles pagar los rotos. 
No existe la violencia machista, existe la mujer que al ser maltratada lo aguanta y sigue a su lado, esperando que cambie y cambia siempre…A PEOR. Luego por fin se decide a denunciar y divorciarse y quiere el bocado del León. Y AHÍ MUERE, CON LA AYUDA DE LA JUSTICIA.
Leyes justas y castigos ejemplares, bien que el primer delito, no se sea muy duro, pero al tercero, cárcel no menos de 5 años reales y multas que hagan inviable el delito, un carterista sale de la cárcel y sigue robando, porque la multa le compensa. Un año de cárcel real y 100.000 euros de multa o 5 años más de cárcel y desaparecen. La droga existe porque el político quiere que exista, porque se ve bien al drogadicto y al punto de venta, lo mismo, multas altas que no les compense. Al emigrante trabajador bien venido, al ladrón ficha y expulsarle asegurándose de que nunca jamás volverá.
SINDICATOS VERTICALES, La escoria de los partidos, los perros de la calle, un gobierno no puede pagar a los sindicatos, así eran los de franco y al menos se protegía al trabajador. Pero UGT Y CCOO, son vulgares ladrones y vagos impenitentes que están para colocar a la familia y amigos en las empresas, ningún sindicalista ni su familia están parados. El sindicato debe ser obrero y pagado por el obrero y su labor la deben hacer fuera de las horas lectivas, cuando una empresa los tiene sin trabajar y pagados, es porque les interesa. Los salarios y las condiciones laborales son por culpa de la falta de lucha obrera, solo funcionan cuando gobierna la derecha, pero como en ESPAÑA, NO CABE UN TONTO MAS, SIEMPRE GOBIERNA LA IZQUIERDA. Y con ellos los números rojos, que hacen juego con su color.
POSDATA. – Todos tenemos las respuestas, pero la pereza y que lo hagan otros, permite que el gofo gobierne y el ladrón viva a tu costa. 
Yo viví 25 años con el dictador y engañado como saben hacerlo las izquierdas con los jóvenes, luché contra el régimen, no imaginaba que 50 años después le iba a echar de menos y desear que el u otro vuelva a poner orden y decencia donde reina la anarquía, antes yo era libre de verdad, solo tenía que ser decente y trabajador y obtenía todos los derechos, hoy los derechos se los quitan al honrado y trabajador y se los dan al delincuente o al emigrante. Y no soy xenófobo, pero creo que antes los del país y si se puede ellos también. 
SANIDAD UNIVERSAL Y FONDOS DE PENSIONES, LAS DOS ESTAFAS DE FELIPE GONZALEZ Y EL SOCIALISMO. Sanidad universal con los mismos hospitales y servicios médicos, trajeron la lista de espera que cada vez es más dilatada, si en un sistema doblas los enfermos antes debes hacer hospitales y crear más puesto, si no es más que pura propaganda, un año para un especialista, varios si te operan si te mantienes vivo. 
Plan de pensiones, propaganda del estado y de los bancos, que son los que de verdad ganan, cuando lo cobras, se incrementan como rentas y pagas un 40% con lo que se llevan todo tu ahorro y 20 años guardándolo y en dos años lo consumes.
ESTAFA TRAS ESTAFA Y NO LO VEIS Y ENCIMA LOS VOTAIS.",diccionario siglo espa progr decadencia tica social compra voto cuyo gasto acopla deuda paga recib ayuda multiplicada diez justicia permit quiten casa impid corten suministro modo acosa derriba hombr mata mujer educaci tocarlo darl libertad aprenda pajears parec amo meneo libertad expresi pued insultar quemar bandera espa llenar grafiti metro pared quemar mobiliario siempr piropo mujer acoso machismo diferenciar clase machismo hombr machismo teta primero imposici gobierno cada sexo lugar segundo culpa hombr culpabl quier anular ocupar puesto colabora ello feminista lesbiana horda roja falso nombr comunista juventud derecho comet cualquier clase delito juzgado incluido asesinato pega castiga aprenda solo pegar robar ahora normal pegar maestro dico perseguir polic botellazo emigrant persona cualquier dentro aleccionado busca forma vivir trabajar comprueba ley rcel hotel estrella comparado mena adolescent explican venir espa criar educar menor pued robar violar pide cuerpo sabiendo castigo ideolog aquel piensa partido manten buen lugar social labor varia clase ignorant tirando tonto socialista vago ladr ocupa comunista emp defend cuidar ley justa principio moral alta derecha igual vote nico prosperan tico depend gobiern vivir mitin lugar tico quier tonto traga inflaci impuesto pobr mismo provoca demanda excesiva producto escaso emp vivir centro pue paga tomat vale tre euro compra cuatro euro gasolina sube sigu coch seguir subiendo prueba dispar usarlo comprarlo vera pronto baja provoca burbuja pueblo emp comprar especulador producir sube precio bastant pagu precio quieren hacer entonc tico exigirl cuid proteja vaya rcel roba vaya acus prueba mayor denuncia desprestigiar derribarl poners tine regalen programa cumpl echarlo justicia funcion organismo vigil control juec delito cometen part juec tapan mierda mismo dico polic tambi deben juzgado ning funcionario tico ning tipo readmitido nuevo queda expulsado siempr puesto exist ocupaci robo vivienda echa debe deten hacerl pagar roto exist violencia machista exist mujer maltratada aguanta sigu lado esperando cambi cambia siempr peor luego decid denunciar divorciars quier bocado muer ayuda justicia ley justa castigo ejemplar bien primer delito duro tercero rcel meno real multa hagan inviabl delito carterista sale rcel sigu robando multa compensa rcel real euro multa rcel desaparecen droga exist tico quier exista bien drogadicto punto venta mismo multa alta compens emigrant trabajador bien venido ladr ficha expulsarl asegur ndose nunca volver sindicato vertical escoria partido perro call gobierno pued pagar sindicato franco meno proteg trabajador ccoo vulgar ladron vago impenitent colocar familia amigo empresa ning sindicalista familia parado sindicato debe obrero pagado obrero labor deben hacer hora lectiva empresa trabajar pagado interesa salario condicion laboral culpa falta lucha obrera solo funcionan gobierna derecha espa cabe tonto siempr gobierna izquierda mero rojo hacen juego color posdata respuesta pereza hagan permit gofo gobiern ladr viva costa dictador enga saben hacerlo izquierda vene luch gimen imaginaba despu echar meno desear vuelva poner orden decencia reina anarqu libr verdad solo decent trabajador obten derecho derecho quitan honrado trabajador delincuent emigrant fobo creo pued tambi sanidad univers fondo pension estafa felip gonzalez socialismo sanidad univers mismo hospital servicio dico trajeron lista espera cada dilatada sistema dobla enfermo debe hacer hospital crear puesto pura propaganda especialista vario operan mantien vivo plan pension propaganda banco verdad ganan cobra incrementan renta paga llevan ahorro guard ndolo consum estafa tra estafa vei encima votai,[0. 0. 0. ... 0. 0. 0.],-1.0
