,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
73,73,ESCHnb7VfnY,UCB1iKUEiKJr3RQlnXRO1Kgw,"NO A LA AMNISTÍA.  NO A PERDONAR O CONDONAR  LA DEUDA CATALANA, PORQUE LA PAGARIAMOS TODOS Y O ESE DINERO LO QUITARIAN DE OTRAS COSAS LO CUAL ALGUIEN SALDRA PERJUDICADO IRREMEDIABLEMENTE..... Y Siiiiiii  A NUEVAS ELECCIONES . Esto es lo justo para todos y para las demás comunidades. Ahora estamos hablando del presente , y esto es lo correcto, y se puede solucionar CON  NUEVAS ELECCIONES . teniendo en cuenta que mucha gente no voto en vacaciones y que está vez  será definitivo.   Y además el pueblo tiene y deve decidir con sus votos .",amnist perdonar condonar deuda catalana pagariamo dinero quitarian cosa alguien saldra perjudicado irremediablement siiiiiii nueva eleccion justo comunidad ahora hablando present correcto pued solucionar nueva eleccion cuenta mucha gent voto vacacion definitivo adem pueblo deve decidir voto,[0. 0. 0. ... 0. 0. 0.],0.0
74,74,ESCHnb7VfnY,UCB1iKUEiKJr3RQlnXRO1Kgw,Y quien creéis que va a pagar la deuda de Cataluña? Por favor que no somos tontos . TIENE QUE HABER NUEVAS ELECCIONES YAAAA,pagar deuda catalu favor tonto haber nueva eleccion yaaaa,[0. 0. 0. ... 0. 0. 0.],-1.0
75,75,ESCHnb7VfnY,UCGWZ6MkcY6BYATKfX95jT2Q,"Bonita foto el amigo del narco y el terrorista de la gerra de 
Ikak  mintiendo cuantos muertos tienes a tu espalda",bonita foto amigo narco terrorista gerra ikak mintiendo cuanto muerto espalda,[0. 0. 0. ... 0. 0. 0.],-1.0
76,76,ESCHnb7VfnY,UCkf7ULDxwex06wg_GwPrnZg,"Pero tú Azna que puede decir si nos llévate ia una gerra y tú fuiste el culpable  del atentado de  Madrid  y casaste a tu hija con  todos los corructo y el dinero de todos los Espñolito para vosotros .
Conque desaparece para siempre que dais asco",azna pued decir vate gerra culpabl atentado madrid casast hija corructo dinero olito conqu desaparec siempr dai asco,[0. 0. 0. ... 0. 0. 0.],-1.0
77,77,ESCHnb7VfnY,UCbuHBqEW0JdjRhIyVIl6bpQ,"Interesante libro:
Feijoo.Biografía dun farsante (non autorizada).
De Manuel Monge.",interesant libro feijoo biograf farsant autorizada manuel mong,[0. 0. 0. ... 0. 0. 0.],-1.0
78,78,ESCHnb7VfnY,UCJnAgU5r3Y7AmYjPIY8u_fg,Aznar pidio perdon a los espanoles por los muertos en Iraq y la mentira del 11 m.le roncan los cojones que Este tipejo hable de democracia.ladrones El y su fea mujer en Madrid con los fondos buitres,aznar pidio perdon espanol muerto iraq mentira roncan cojon tipejo habl democracia ladron mujer madrid fondo buitr,[0. 0. 0. ... 0. 0. 0.],-1.0
79,79,ESCHnb7VfnY,UC2aJkX5zb2azgqsztRl_58A,"Sí no eliminar el dictador de Irak , entonces eje de mal sería más fuerte ! Más amenaza junto irán, los terroristas extremistas , y los régimen totalitario comunista china y corea norte y rusia y de América ! 
Son enemigos mundiales !
Eso fomenta los hipócritas de la izquierda y los cobardes de verdad !",eliminar dictador irak entonc fuert amenaza junto terrorista extremista gimen totalitario comunista china corea nort rusia rica enemigo mundial fomenta crita izquierda cobard verdad,[0. 0. 0. ... 0. 0. 0.],-1.0
80,80,-xFqEigRo4w,UCZZVspFcrkDSVXcVEjeumBA,"Lo mas facil y rapido es cargarse a sanchez votandole en contra,se cabtearia mucho pero ya no tendria poder para hacer nada,separado del poder no es nada,muchos se sumarian a ese grupo y se harian nurvas el rey cciones cuando les fuera bien,se tepartirian poder con rl pp u s vivir",facil rapido cargars sanchez votandol cabtearia tendria poder hacer separado poder sumarian grupo harian nurva ccion bien tepartirian poder vivir,[0. 0. 0. ... 0. 0. 0.],0.0
81,81,-xFqEigRo4w,UCGk37UjUQ91vJvI5ahtHbkA,no habrá Amnistía...todos los jueces que la avalen....irán a la cárcel .  ...cómo Compayn,habr amnist juec avalen rcel compayn,[0. 0. 0. ... 0. 0. 0.],0.0
82,82,-xFqEigRo4w,UChYbu4ML6m5VWHwjGl1S9cA,Pronto vamos a la dictadura comunista.,pronto vamo dictadura comunista,[0. 0. 0. ... 0. 0. 0.],0.0
83,83,-xFqEigRo4w,UC9vVra91gcgGWbn87pL4ATw,"Todo éste asunto de la amnistía,nos demuestra que para los políticos el pueblo español no.les importa, sólo les importa el poder lo demás en un cuento chino,lo vimos con PODEMOS, qué entraron al Congreso en bicicletas y salieron con coches de alta gama,y lo mismo en ésta legislatura y la anterior,los perdedores se unen y gobiernan,sin importarles la voluntad del pueblo español, así que ¿Todavía hay algún ignorante qué cree qué para los políticos de cualquier color les IMPORTAMOS algo?,el único idioma qué entienden son urnas VACÍAS,pero nooo el pueblo aborregado corriendo les vota y encima son tan tontos que se pelean los unos contra los otros,y los políticos viviendo a nuestra costa de PN, Saludos",asunto amnist demuestra tico pueblo espa importa importa poder cuento chino vimo podemo entraron congreso bicicleta salieron coch alta gama mismo legislatura anterior perdedor unen gobiernan importarl voluntad pueblo espa todav ignorant cree tico cualquier color importamo nico idioma entienden urna nooo pueblo aborregado corriendo vota encima tonto pelean tico viviendo costa saludo,[0. 0. 0. ... 0. 0. 0.],-1.0
84,84,-xFqEigRo4w,UCZghgpZX3OqFvU95OYwfBcw,Es inconstitucional y Sánchez  & co tambien,inconstitucion nchez tambien,[0. 0. 0. ... 0. 0. 0.],0.0
85,85,-xFqEigRo4w,UCXv1plcDGaKc6e_eEPswy4g,"Seguro que Publico les encuentra una solución a los de izquierda,...",seguro publico encuentra soluci izquierda,[0. 0. 0. ... 0. 0. 0.],0.0
86,86,-xFqEigRo4w,UCvYu35J1wRZOP57ak2GkKwQ,"La ley de amnistía es una carta de autoinculpación para los independentistas y una de reconocimiento del gobierno en la que los independentistas reconocen haber cometido todo tipo de delitos, que se describen uno por uno en el articulado de la ley por el que piden la amnistía. No encuentro explicación para tanta estupidez. ¿Que duda cabe entonces de que se cometieron esos delitos? Siendo así, visto y reconido por todos, solo es esperable que dichos delitos sean juzgados. Le han hecho el trabajo a los jueces.",amnist carta autoinculpaci independentista reconocimiento gobierno independentista reconocen haber cometido tipo delito describen articulado piden amnist encuentro explicaci tanta estupidez duda cabe entonc cometieron delito siendo visto reconido solo esper dicho delito juzgado hecho trabajo juec,[0. 0. 0. ... 0. 0. 0.],-1.0
87,87,-xFqEigRo4w,UCOZZ8n7kDaNTpV3ytWP1PVQ,Letizio  I  ni  se  le  ve  ni  se  le  espera. Le  aconsejaría  que  haga  las  maletas  mientras  pueda,letizio espera aconsejar haga maleta mientra pueda,[0. 0. 0. ... 0. 0. 0.],0.0
88,88,-xFqEigRo4w,UCjAcrUVlbRCV26r_QCB_axw,Ya aznar listillo ya hizo cosas anticonstitucionales tira de hemeroteca y ni huelgas hubo 😂😂,aznar listillo hizo cosa anticonstitucional tira hemeroteca huelga,[0. 0. 0. ... 0. 0. 0.],-1.0
89,89,-xFqEigRo4w,UCVFZ7yxA_ukWz2fQGnJV5HA,"Periodistas defendiendo al gobierno
Es flipante
La degradación del periodismo es absoluta",periodista defendiendo gobierno flipant degradaci periodismo absoluta,[0. 0. 0. ... 0. 0. 0.],-1.0
90,90,-xFqEigRo4w,UCVFZ7yxA_ukWz2fQGnJV5HA,Si yo fuera la madre de Sánchez estaría preocupada por mi futuro y mi mas que posible venta,madr nchez preocupada futuro posibl venta,[0. 0. 0. ... 0. 0. 0.],0.0
91,91,-xFqEigRo4w,UCr7uORPicRYRKk9K37f8RKg,"No hay resultado legítimo de ningunas elecciones, Sánchez negaba la amnistía el 23J, y el asunto es de tanto calado, afectando al ordenamiento jurídico que nos controla a todos, que no puede continuar sin consultar al pueblo soberano. Esto no es lo que se ha votado, son un grupo de partidos con programas y fines distintos, se han cogido los votos de cada uno y se ha creado un nuevo ente con distinto fin al que las partes ofrecían. Que no os engañen. Sólo quedan las calles y los tribunales. Y más pronto que tarde, saldrán...",resultado timo ninguna eleccion nchez negaba amnist asunto calado afectando ordenamiento dico controla pued continuar consultar pueblo soberano votado grupo partido programa fine distinto cogido voto cada creado nuevo ent distinto part ofrec enga quedan call tribunal pronto tard saldr,[0. 0. 0. ... 0. 0. 0.],0.0
92,92,-xFqEigRo4w,UCPEy1pbbBUtAe1kGkr2Q8aw,Q hace el rey  quien para a Sánchez,hace nchez,[0. 0. 0. ... 0. 0. 0.],0.0
93,93,-xFqEigRo4w,UCPEy1pbbBUtAe1kGkr2Q8aw,Este hombre es hermano de putin se vende al diablo por votos,hombr hermano putin vend diablo voto,[0. 0. 0. ... 0. 0. 0.],0.0
94,94,-xFqEigRo4w,UCr7uORPicRYRKk9K37f8RKg,"Contraviene la igualdad ante la ley, art 14 CE, anula la tutela jurídica del Poder Judicial sobre cosa juzgada, hurta al pueblo la soberanía sobre la integridad del territorio, comete fraude electoral negando la aplicación de la amnistía aún el 23J, contraviene artículos de la UE, criminaliza a los jueces con el cacareado lawfare, que en la práctica es la clausura de la separación de Poderes... Vende lo que llama ""diálogo"" a lo que de facto son solo cesiones de una parte , y todo por 7 votos. Cuela nueva consulta indepe, condona la deuda contra el principio de solidaridad autonómica, comete fraude procesal pasando por ley ordinaria lo que requiere ley orgánica...",contravien igualdad anula tutela dica poder judici cosa juzgada hurta pueblo soberan integridad territorio comet fraud elector negando aplicaci amnist contravien culo criminaliza juec cacareado lawfar ctica clausura separaci poder vend llama logo facto solo cesion part voto cuela nueva consulta indep condona deuda principio solidaridad auton mica comet fraud proces pasando ordinaria requier nica,[0. 0. 0. ... 0. 0. 0.],-1.0
95,95,-xFqEigRo4w,UC8G_iMyRXh98dwAgG8c114Q,"Que si se puede aprobar la amnistía? Solo cuando conviene a la derecha, todos los jueces franquistas, todos los altos cargos, perdonados en la supuesta transición, un golpe de estado, tejero y sus súbditos, nadie habla de ellos hoy en día, libres todos, amnistía por segunda vez! Basta ya de cuentos de la derechita cobarde!",pued aprobar amnist solo convien derecha juec franquista alto cargo perdonado supuesta transici golp tejero bdito nadi habla libr amnist segunda basta cuento derechita cobard,[0. 0. 0. ... 0. 0. 0.],-1.0
96,96,-xFqEigRo4w,UCDV6Mru8Y1Syj2m5wZ81eKA,"Otro video manipulador pagado por las cloacas del Estado Social Comunista, esto ya ha pasado en la televisiones de Venezuela, calcados los argumentos. Además que el Tribunal Constitucional esta completamente colonizado por los Social Comunistas, lo mismo que Venezuela. España VS Venezuela  ¿Quién dijo? Esto no puede pasar aquí, también lo dijeron los Venezolanos esto no es Cuba. A Europa esto le viene genial, se quita un competidor en materia económica, porque las empresas se van al ""guano"" además con mas deudas pisándonos el cuello a todos los que pagamos impuestos. ¡¡Viva la República Chavista/Sanchista de Españezuela.!! Diario Público Ignacio Escolar IZQUIERDA Ideología política - Socialismo democrático Republicanismo en el socialismo no existe ""LA DEMOCRACIA"", todos los países que eran de la Unión Soviética - ejemplo: República Democrática Alemana- Eran mas rojos que el tomate...",video manipulador pagado cloaca social comunista pasado television venezuela calcado argumento adem tribun constitucion completament colonizado social comunista mismo venezuela espa venezuela dijo pued pasar tambi dijeron venezolano cuba europa vien genial quita competidor materia econ mica empresa guano adem deuda ndono cuello pagamo impuesto viva blica chavista sanchista espa ezuela diario blico ignacio escolar izquierda ideolog tica socialismo democr tico republicanismo socialismo exist democracia sovi tica ejemplo blica democr tica alemana rojo tomat,[0. 0. 0. ... 0. 0. 0.],0.0
97,97,-xFqEigRo4w,UCHhq_ZD3oepkUrN16XHULjQ,"PSOE, a un paso de crear una dictadura como en Venezuela. ¿Después de esta amnistía cómo vamos a decir que somos una democracia plena? Cuando se amnistían criminales para tener 4 años más de gobierno… esto da mucha vergüenza.",psoe paso crear dictadura venezuela despu amnist vamo decir democracia plena amnist criminal tener gobierno mucha verg enza,[0. 0. 0. ... 0. 0. 0.],-1.0
98,98,-xFqEigRo4w,UCGVNBw35-LdeX7clybCsUHA,"No se puede, lo dijo Pedro Sánchez.
Jajajaja!",pued dijo pedro nchez jajajaja,[0. 0. 0. ... 0. 0. 0.],0.0
99,99,-xFqEigRo4w,UCivA5PtXCNO0kNfNWyTjs9A,"NO SE APRUEBA ,SI EL PUEBLO ESPAÑOL.   PARA.   .
     PUEBLO.  UNIDO  JAMAS.   SERA.  VENCIDO.  ,CARAJO 
       EL PUEBLO.   ESPAÑOL.  TIENE.    VOZ. ,VOTO.  Y PUEDE PARAR  ,   SANCHEZ Y     SUS  LACAYOS.  SON.   EMPLEADOS PUBLICOS. , e dicho.  carajo",aprueba pueblo espa pueblo unido jama sera vencido carajo pueblo espa voto pued parar sanchez lacayo empleado publico dicho carajo,[0. 0. 0. ... 0. 0. 0.],0.0
100,100,r5FCVyuH99M,UCKm3tvp0ku0YQABYMX6SuRw,Dijeron algo sobre la anmistía fiscal pepera ?? o eso no atenta contra la igualdad,dijeron anmist fiscal pepera atenta igualdad,[0. 0. 0. ... 0. 0. 0.],-1.0
101,101,r5FCVyuH99M,UCeEXrPQ93phwVegzj1QfiZg,se van ir a la cárcel por listos,rcel listo,[0. 0. 0. ... 0. 0. 0.],0.0
102,102,r5FCVyuH99M,UC7P2WuKZvfbivN2fK5SY94w,"Se esta comportando como un furer nacista, el psoe empieza a parecerse a las juventudes hitlerianas. Da mucho miedo. Los españoles tenemos miedo a Sánchez.",comportando furer nacista psoe empieza parecers juventud hitleriana miedo espa ole miedo nchez,[0. 0. 0. ... 0. 0. 0.],-1.0
103,103,r5FCVyuH99M,UCn5gECaS4ZgUBadNtRPrDNQ,Ya no quedan mas insultos ni calificativos para definir al siniestro personaje,quedan insulto calificativo definir siniestro personaj,[0. 0. 0. ... 0. 0. 0.],-1.0
104,104,r5FCVyuH99M,UC6qyEJw8FqwevpiBQG_uAAw,"Pedro Sánchez has traicionado a toda España vete yaaaaaaaa, fuera de España fuera",pedro nchez traicionado toda espa vete yaaaaaaaa espa,[0. 0. 0. ... 0. 0. 0.],-1.0
105,105,r5FCVyuH99M,UCHZaul7H7rcHM3Rt3sEQWwA,Quieren permitir corrupción,quieren permitir corrupci,[0. 0. 0. ... 0. 0. 0.],-1.0
106,106,r5FCVyuH99M,UCqu7dyNqVSw7xBy0KbDIjkg,Sinvergüenza,sinverg enza,[0. 0. 0. ... 0. 0. 0.],-1.0
107,107,r5FCVyuH99M,UCBuWCTYIWBgBxJcJul-B-RQ,Esto es una maravilla...que será lo próximo?....mucho mejor que Juego de Tronos😂,maravilla ximo mejor juego trono,[0. 0. 0. ... 0. 0. 0.],1.0
108,108,r5FCVyuH99M,UCapI8PgzR9SxZeLNbj7eWwg,"Lo llevan degradando ellos,4 años, fuera ya!?!",llevan degradando,[0. 0. 0. ... 0. 0. 0.],-1.0
109,109,r5FCVyuH99M,UCBZoxeioDe63pU76CQf3-OQ,"El mandato de los miembros del CGPJ ESTA CADUCADO.
Y todavía se atreven a emitir ""declaraciones"" ...
La LOPJ no les autoriza a emitir declaraciones en contra del Gobierno o de las decisiones que tome el Gobierno.
Vayanse ya del CGPJ ... dimitan ...
Respeten la ley ... si, la misma ley que dice que el CGPJ DEBE RENOVARSE ... Su mandato ya ha caducado ... 
VAYANSE YA ..  Y RESPETEN LA SEPARACION DE PODERES ...",mandato miembro cgpj caducado todav atreven emitir declaracion lopj autoriza emitir declaracion gobierno decision tome gobierno vayans cgpj dimitan respeten misma dice cgpj debe renovars mandato caducado vayans respeten separacion poder,[0. 0. 0. ... 0. 0. 0.],0.0
110,110,r5FCVyuH99M,UCu9hXJqcpUw1A1VM5ArM7uQ,Sanchismo. Traición de ansia viva.,sanchismo traici ansia viva,[0. 0. 0. ... 0. 0. 0.],-1.0
111,111,r5FCVyuH99M,UCIUWU3LpMSmFnWppNh9wI7A,Que Traidor este cagon del Sanchez... deberian meterlo preso.,traidor cagon sanchez deberian meterlo preso,[0. 0. 0. ... 0. 0. 0.],-1.0
112,112,r5FCVyuH99M,UCxPbVTMbSz4wSH9evFqYbQg,"Enbusteros, parte de CGPJ no: LA MAYORIA",enbustero part cgpj mayoria,[0. 0. 0. ... 0. 0. 0.],0.0
113,113,r5FCVyuH99M,UCCkZ5n0sb1-JOy1AZbnMVKw,LO QUE DEGRADA EL ESTADO DE DERECHO SOIS VOSOTROS DESDE HACE 5 AÑOS QUE TENÍAS QUE HABER DEJADO EL SILLON. VOXMITO.,degrada derecho hace haber dejado sillon voxmito,[0. 0. 0. ... 0. 0. 0.],-1.0
114,114,r5FCVyuH99M,UCVxAB7VYLKYAT5QZFuvva9A,"Tremendo mentiroso tirano, no nos van a parar, estaremos en las calles hasta que dimitas, has abierto la caja de pandora.",tremendo mentiroso tirano parar call dimita abierto caja pandora,[0. 0. 0. ... 0. 0. 0.],-1.0
115,115,r5FCVyuH99M,UCc0w1Nb9-mHUYB7mWZk2zbQ,Lo que degrada el estado de derecho es que unos jueces caducados hace 5 años sigan ahi ....,degrada derecho juec caducado hace sigan,[0. 0. 0. ... 0. 0. 0.],-1.0
116,116,r5FCVyuH99M,UCOoIFlYI9fgDD-ITmrEwlaw,"Comunistas fascistas, hay que parar el golpe",comunista fascista parar golp,[0. 0. 0. ... 0. 0. 0.],-1.0
117,117,r5FCVyuH99M,UC9p7xLeehod1ldCl6WYeRaw,"Igual que sanchez esta rompiendo la constitucion que hundirian a ESPAÑA, PORQUE EL EJERCITO NO SE LEVANTA CONTRA SANCHEZ Y DAN UN GOLPE DE ESTADO, PARA EL BIEN DE LOS ESPAÑOLES",igual sanchez rompiendo constitucion hundirian espa ejercito levanta sanchez golp bien espa ole,[0. 0. 0. ... 0. 0. 0.],-1.0
118,118,r5FCVyuH99M,UCqYT0gZ-OTuk-pbXvlh3PkA,Muchos medios y periodistas debería pagar por cómplices.,medio periodista deber pagar mplice,[0. 0. 0. ... 0. 0. 0.],0.0
119,119,r5FCVyuH99M,UCyY-LGCrMLY14cC0EfdGOXA,"Nuevo artículo Constitución,  todos los españoles somos iguales excepto los golpistas, terroristas y Puigdemont 😊",nuevo culo constituci espa ole igual excepto golpista terrorista puigdemont,[0. 0. 0. ... 0. 0. 0.],-1.0
120,120,9bcqPkMUO78,UCRhalzHyarj6Qrit-9Fiy1g,"Compañeros pongo esta denuncia aquí para que quede alguna prueba que la censura de la gestapo de pedro sanchez en España no la borre, ruego que el que pueda haga captura de pantalla.
Un fuerte abrazo de un libre pensador Leal a España.

Pedro sanchez castejon un ser abyecto que está envenenando España y rindiendola a sus enemigos.
  Esta facción del socialismo ha atentado he intentado asesinar a: 
- Aznar ( bombas en el aeropuerto)
- Rajoy (manipulación criminal en la mecánica de un helicóptero)
- Vidal Cuadras (un tiro en la cabeza)
- atentado y asesinatos de más de 200 españoles en el 11M.
   Y crimenes y destruccion del prestigio de cualquier funcionario que se atreviera a denunciar esta asociación criminal para hacerse con el control de España.
  Lo que no se es a que espera las Fuerzas Armadas Leales a su Bandera en defenderla.
  Y si esto lo se yo que soy un don Nadie, imagínate la cantidad de delitos de pena Capital que se está cometiendo.
   Ah y por último y hablando de las cosas del comer.
  Llevan 5 años expoliando la Caja del Estado y fugando capitales a paraisos fiscales.
  ¿ Quieres saber más ? 
🇪🇦😭🇪🇦",compa ero pongo denuncia qued alguna prueba censura gestapo pedro sanchez espa borr ruego pueda haga captura pantalla fuert abrazo libr pensador leal espa pedro sanchez castejon abyecto envenenando espa rindiendola enemigo facci socialismo atentado intentado asesinar aznar bomba aeropuerto rajoy manipulaci crimin nica helic ptero vidal cuadra tiro cabeza atentado asesinato espa ole crimen destruccion prestigio cualquier funcionario atreviera denunciar asociaci crimin hacers control espa espera fuerza armada leal bandera defenderla nadi imag nate cantidad delito pena capit cometiendo ltimo hablando cosa comer llevan expoliando caja fugando capital paraiso fiscal quier saber,[0. 0. 0. ... 0. 0. 0.],-1.0
121,121,9bcqPkMUO78,UC7bK6G9DNXpbCmWu_msrSaA,"El ""proyecto europeo"" solo es una dictadura de porquería jajajajajajajajaja",proyecto europeo solo dictadura porquer jajajajajajajajaja,[0. 0. 0. ... 0. 0. 0.],0.0
122,122,9bcqPkMUO78,UCqGoOg96U3hHdaorQKoxOcw,Pero han dejado claro que es un asunto interno de España. El PP y VOX han hecho el ridículo. Cómo suelen. Sólo ensucian la imagen del país en el extranjero.,dejado claro asunto interno espa hecho culo suelen ensucian imagen extranjero,[0. 0. 0. ... 0. 0. 0.],-1.0
