,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
179,M6i_m9spH_8,UCIrvBUuJARAUeITs29ZU_Qw,"Interesante la charla, el señor es un pelotudo porque pone su creencia antes que la evidencia. Argentina no puede arreglar sus problemas con una moneda propia, ¿cuantas veces se dio el mismo discurso, se hizo y volvemos a lo mismo?",[0. 0. 0. ... 0. 0. 0.],interesant charla pelotudo pone creencia evidencia argentina pued arreglar problema moneda propia cuanta vece mismo discurso hizo volvemo mismo,-1,0.015821026638150215,0.013275486417114735,0.013870769180357456
181,M6i_m9spH_8,UCg9fPbQbeeysnPy_usj1AlQ,"Ahí está, 😢una lastima al final no va a dolarizar",[0. 0. 0. ... 0. 0. 0.],lastima final dolarizar,-1,0.07482828199863434,0.016610227525234222,0.026272006332874298
182,M6i_m9spH_8,UCIwmpKNydfE1fKlRDcWedYA,"Lo raro es, hay un video qe Milei un dia tacho a Caputo de; ""Caputo, se vendió, se fumó mas de 15 mil millones de dólares con eso. O sea, una locura con eso."" Asi dijó😅  Lastima en YouTube no podemos subir en comentario. Bueno, todos es complejidad hasta el momento.  Confio en Mile",[0. 0. 0. ... 0. 0. 0.],raro video milei tacho caputo caputo vendi millon lare locura lastima youtub podemo subir comentario bueno complejidad momento confio mile,-1,0.026400424540042877,0.009716209024190903,0.013630750589072704
184,M6i_m9spH_8,UCtdJS7q2NIP4ImFtgVG8qKw,Dejen de hablar tanto  luego si Milei le herra tienen tiempo de opinar,[0. 0. 0. ... 0. 0. 0.],dejen hablar luego milei herra tiempo opinar,-1,0.01462045032531023,0.012174366973340511,0.010902229696512222
185,M6i_m9spH_8,UCakYOJtUscmRrT4xzeS7KPw,"Hace años que venimos escuchando “estamos como si hubiera habido una guerra, un país destruido”
No queda otra que sufrir durante años.
Nadie tiene la bola mágica para dar fechas, la especulación no tiene ni hora para hacerlo, ni feriado para que descanse.
Argentina tiene un problema “A” que nunca se resolvió, lo cual provoca el problema “B” que está ligado al problema “C” que cuando se quiere solucionar, se dan cuanta que no tiene solución porque está ligado al problema “A” que nunca se solucionó. 
Reemplacen las palabras por:
Deuda externa.
Peronismo.
Educación.
Latino América.
Deseo una Argentina mejor, y lo lograremos, pero ocurrirá que, en lugar de irnos, vendrán gente de todo el mundo. Cuanto mejor se está en un país, más inmigración, ….
A ver quien es el valiente, que habla con otra persona durante 10 minutos sin insultar, sin utilizar malas palabras y con propiedad, polemizar, o fanatizar. Pongan nombres a las letras A B C y comencemos a pensar en hablar sin deformar nuestra lengua, que es el principio básico de que nos entendamos.
Yo deje de entender al argentino, ya no se mas cuando es usted, vos, quien es boludo y quien me trata sin insultarme cuando me está diciendo pelotudo. Y ese es usted.",[0. 0. 0. ... 0. 0. 0.],hace venimo escuchando guerra destruido queda sufrir nadi bola gica fecha especulaci hora hacerlo feriado descans argentina problema nunca resolvi provoca problema ligado problema quier solucionar cuanta soluci ligado problema nunca solucion reemplacen palabra deuda externa peronismo educaci latino rica deseo argentina mejor lograremo ocurrir lugar irno vendr gent mundo cuanto mejor inmigraci valient habla persona minuto insultar utilizar mala palabra propiedad polemizar fanatizar pongan nombr letra comencemo pensar hablar deformar lengua principio sico entendamo deje entend argentino ust boludo trata insultarm diciendo pelotudo ust,-1,0.29155242443084717,0.007270599715411663,0.13783031702041626
189,M6i_m9spH_8,UCKBW-hWuHxF-DBsnCtFmToQ,"Que el pais iba a mejorar eliminando al populismo correcto lo dijeron los Losers en 1955, en 1976 y en 2015. Benegas dijo que el error fué haber eliminado la proscripcion del peronismo.",[0. 0. 0. ... 0. 0. 0.],pai mejorar eliminando populismo correcto dijeron loser benega dijo error haber eliminado proscripcion peronismo,-1,0.032124657183885574,0.008094966411590576,0.01604180969297886
192,M6i_m9spH_8,UC1Yfj3fmAxBAknMIF5RisWA,"Caputo nos viene a endeudar a lo pichichi,con bonos a 20 años",[0. 0. 0. ... 0. 0. 0.],caputo vien endeudar pichichi bono,-1,0.03134028613567352,0.02189529873430729,0.018771568313241005
193,M6i_m9spH_8,UC1j0FD2VRiydDZbUPwz846w,"ARGENTINA HA AGOTADO TODO EL MARGEN DE DEVALUACIÓN EXTERNA.  SOLO LE QUEDA UNA POSIBILIDAD: LA DEVALUACIÓN INTERNA.  Internamente, un porcentaje de la población ya está devaluado («los pobres», que dice don Claudio Loser). Solo podemos proceder a una devaluación interna devaluando a la clase media... pero ella lo ha querido eligiendo a un falsoliberal libertario chiflado y 'judipócrita', con ideas de hace un siglo y medio, admirador de Alberdi, un social-cristiano.  No entendemos de qué os regodeáis tanto en La Nación. ",[0. 0. 0. ... 0. 0. 0.],argentina agotado margen devaluaci externa solo queda posibilidad devaluaci interna internament porcentaj poblaci devaluado pobr dice claudio loser solo podemo proced devaluaci interna devaluando clase media querido eligiendo falsoliber libertario chiflado judip crita idea hace siglo medio admirador alberdi social cristiano entendemo regod naci,-1,0.23301033675670624,0.02053878828883171,0.14641538262367249
194,M6i_m9spH_8,UComjZSH2D95A5WVuG5raU6A,me parece uneste Claudio durante toda su intervención trato de tontos al periodista..¿???,[0. 0. 0. ... 0. 0. 0.],parec unest claudio toda interv trato tonto periodista,-1,0.020407987758517265,0.024199441075325012,0.023738889023661613
195,M6i_m9spH_8,UC1j0FD2VRiydDZbUPwz846w,"¡¡¡SEIS MESES DE AUSTERIDAD FISCAL Y MONETARIA NO SIRVEN PARA NADA!!!  COMO MÍNIMO TIENEN QUE SER TRES AÑOS DE DEVALUACIÓN INTERNA.  Además, la austeridad tiene que ser selectiva y eficaz. Tienen que desactivarse los juegos de dinero-sin-trabajar. Y el principal de Argentina es el ahorro en dólares y el uso de estos para especular contra la moneda nacional. Con otras palabras, TIENE QUE IMPLANTARSE UN SUPERCEPO CAMBIARIO y, además, que los dólares que ahora posee el sector privado pasen al público, lo que requiere de una apreciación muy importante del peso y la prohibición de hacer transacciones en dólares, tanto inmobiliarias como financieras. Si no, se perderá el esfuerzo como agua en un cesto.  LA PEOR NOTICIA ES QUE EL CENTRO DEL SISTEMA CAPITALISTA, EN 2024, VA A PROCEDER A LA ESPERADA CORRECCIÓN VALORATIVA INMOBILIARIA Y BURSÁTIL. Es decir, la devaluación interna argentina (periferia) va a competir indeseablemente con la devaluación interna de EEUU y la UE.  No entendemos de qué os reís tanto: ¡¡¡TODO ES MENTIRA!!! Milei no va a hacer absolutamente nada... salvo triturar a la clase media.",[0. 0. 0. ... 0. 0. 0.],sei mese austeridad fiscal monetaria sirven nimo tre devaluaci interna adem austeridad selectiva eficaz desactivars juego dinero trabajar princip argentina ahorro lare especular moneda nacion palabra implantars supercepo cambiario adem lare ahora pose sector privado pasen blico requier apreciaci important peso prohibici hacer transaccion lare inmobiliaria financiera perder esfuerzo agua cesto peor noticia centro sistema capitalista proced esperada correcci valorativa inmobiliaria bur decir devaluaci interna argentina periferia competir indeseablement devaluaci interna eeuu entendemo mentira milei hacer absolutament salvo triturar clase media,-1,0.5127062201499939,0.018389958888292313,0.248531311750412
196,M6i_m9spH_8,UCuj68Is2zcbiG0U8qRKJxAg,Dejan tierra arrasada,[0. 0. 0. ... 0. 0. 0.],dejan tierra arrasada,-1,0.16139642894268036,0.008416462689638138,0.058182619512081146
197,M6i_m9spH_8,UC-UDZLf3dS3gUQJEMH0QBIw,"Ya está la alianza con ""Fugazzeta"" Macri, ya está ""Fugazzina"" Caputo en Economía y sólo falta que vuelva ""Fugazza"" Dujovne para rememorar los fugaces años del fracasado (""loser"") gobierno del Pro en la Argentina. Ya están anunciando ""estanflación"", inflación y más pobreza. ¡Qué fugadores!",[0. 0. 0. ... 0. 0. 0.],alianza fugazzeta macri fugazzina caputo econom falta vuelva fugazza dujovn rememorar fugac fracasado loser gobierno argentina anunciando estanflaci inflaci pobreza fugador,-1,0.036428432911634445,0.013839170336723328,0.034225571900606155
198,tEtzds-bNMo,UCEQLGKLOdFaH7Za_YiGlDLw,"n tercio de los piases del mundo entraran recesión mundial , entre las cuales estarán USA , la UE y China , los motores de la economía mundial y en el Perú no será menos pues dependemos de la exportaciones  a estas potencias , y en clave interna nuestro pais gracias a la corrupción del gobierno de Castilla y a las protestas de los comunistas  , se dejo de invertir unos 50 mil millones de dólares que estaban en cartera . Esta roja hija de Genaro Ledesma diputado en la constituyente , persigue descabezar   por vías legales al gobierno y conseguir nuevas elecciones , .......me pregunto que nos garantiza nuevas elecciones a un mejor gobierno , buscan inestabilidad en las calles y en los escritorios .",[0. 0. 0. ... 0. 0. 0.],tercio pias mundo entraran recesi mundial cual china motor econom mundial meno pue dependemo exportacion potencia clave interna pai gracia corrupci gobierno castilla protesta comunista dejo invertir millon lare cartera roja hija genaro ledesma diputado constituyent persigu descabezar legal gobierno conseguir nueva eleccion pregunto garantiza nueva eleccion mejor gobierno buscan inestabilidad call escritorio,-1,0.44423189759254456,0.014806301333010197,0.17355792224407196
200,tEtzds-bNMo,UCqjM85uo3tnS95aBLzersEg,BASTA DE PRESTAR PLATA A LA REPÚBLICA ARGENTINA. NO PAGAN Y EL PUEBLO SUFRE,[0. 0. 0. ... 0. 0. 0.],basta prestar plata blica argentina pagan pueblo sufr,-1,0.1760643869638443,0.013640081509947777,0.09253483265638351
202,tEtzds-bNMo,UCJGNmMnrb3cSuGgamiMcZVA,"EN BASE DE DATOS LA BESTIA ESTAN HACIENDO FRAUDE ADMINISTRATIVO FISCAL DECLARANDOSE EL DELEGADO EN LA BESTIA EN TURNO SER ENEMIGO DE LOS PAISES MUNDIALES, BRUSELAS, RUSIA, FRANCIA, EEUU, ALEMÁNIA, LOS CONTINENTES, EL PAIS DE PALESTINA,  EEUU, LOS DELEGADOS EN LA BESTIA EN TURNO CON DELITOS CONTRAS LOS ESTADOS,  8 AÑOS SIN CUMPLIR GARANTÍAS, FRAUDES CO-AXIONES EN SISTEMAS PRIVADOS , DELITOS EN DATOS , ESTAFAS TODO EL TIEMPO EN TURNO, DELITOS FINANCIEROS, DEUDAS POR LOCACIÓNES EN DESPRESTIGIOS DE FRANCIA, BRUSELAS
LOS PAISES MUNDIALES,",[0. 0. 0. ... 0. 0. 0.],base dato bestia estan haciendo fraud administrativo fiscal declarandos delegado bestia turno enemigo pais mundial brusela rusia francia eeuu alem continent pai palestina eeuu delegado bestia turno delito contra cumplir garant fraud axion sistema privado delito dato estafa tiempo turno delito financiero deuda locaci desprestigio francia brusela pais mundial,-1,0.09449230134487152,0.01344639714807272,0.07662831991910934
207,tEtzds-bNMo,UCVT_ODw8NMsFiUDScqjjBZw,"Cuando te impiden el deber de amar a tu hija te sientes violado por un ser inerte llamado Estado, que esta maquillado de democracia y que te obliga a negarte al entregar a tu hija al prostibulo de la burocracia.",[0. 0. 0. ... 0. 0. 0.],impiden deber amar hija sient violado inert llamado maquillado democracia obliga negart entregar hija prostibulo burocracia,-1,0.03980852663516998,0.007731128949671984,0.022082243114709854
212,tEtzds-bNMo,UCqRfhvz6Z0UlJrCrbZFweng,EL PRIMER MINISTRO DE REINO UNIDO ESTA ARRIESGANDO LA PAZ MUNDIAL AL ENVIAR PROYECTILES CON URANIO EMPOBRECIDO.  SI RUSIA TIRA UNA BOMBA ATOMICA O DOS COMO LO HIZO EEUU EN JAPON QUIEN LA VA A CRITICAR? REINO UNIDO ES MUY IRRESPONSABLE.,[0. 0. 0. ... 0. 0. 0.],primer ministro reino unido arriesgando mundial enviar proyectil uranio empobrecido rusia tira bomba atomica hizo eeuu japon criticar reino unido irrespons,-1,0.518064022064209,0.016172533854842186,0.24726220965385437
216,tEtzds-bNMo,UCy2U5heQBJPNFjiikqJl0ew,"Disculpe Las Faltas de Ortografía: En Base de Datos la Bestia Estan Haciendo Fraude Administrativo Fiscal Declarando se El Delegado en la Bestia en Turno Ser Enemigos de Los Paises Mundiales, DE BRUSELAS, RUSIA, LOS CONTINENTES, EL PAÍS DE PALESTINA, UCRANIA, BÉLGICA, FRANCIA. El Delegado en la Bestia en Turno Con Delito de Fechas Jurídicas Incumplidas, Fechas Constituciónales Incumplidas, Delito de Tentativa en Nuestros Derechos Juridicos Protejidos, Delito de Publicidad , Estafa Delitos Constituciónales en Espacios Publicos y privados,  Robo en Empresas , Marcas Registradas,  Delitos en Estados de Derechos Financieros, Penales, Civiles, Religiósos, Laborales, Familiares, Salud, Sociales. En Ofensivas a las Leyes Internacionales, a Las Verdaderas Leyes de Amparo. Uso indebido de imágenes de poderes Legislativos, Ejecutivos, Judiciales.",[0. 0. 0. ... 0. 0. 0.],disculp falta ortograf base dato bestia estan haciendo fraud administrativo fiscal declarando delegado bestia turno enemigo pais mundial brusela rusia continent palestina ucrania lgica francia delegado bestia turno delito fecha dica incumplida fecha constituci nale incumplida delito tentativa derecho juridico protejido delito publicidad estafa delito constituci nale espacio publico privado robo empresa marca registrada delito derecho financiero penal civil religi laboral familiar salud social ofensiva ley internacional verdadera ley amparo indebido gene poder legislativo ejecutivo judicial,-1,0.05245497450232506,0.010359627194702625,0.039236489683389664
217,tEtzds-bNMo,UC3L1B_tXF-G8a_nxYXintwg,"No hace falta ser experto en economia, este quien este siempre se la dejan caer a uno.",[0. 0. 0. ... 0. 0. 0.],hace falta experto economia siempr dejan caer,-1,0.029960738494992256,0.005887475796043873,0.015111817046999931
222,K-7XipIi8q0,UCVHOcjN0zpvWoRcmz6cTO8Q,Como siempre de un lado los paises democraticos y del otro los dictatoriales. Al final es un destino ya escrito porque pongamosno a ver cual sistema funciona tan solo observando hacia donde la gente emigra. Estos wannabe de potencias mundiales no le llegan ni ap dedo meñique del pié a Occidente,[0. 0. 0. ... 0. 0. 0.],siempr lado pais democratico dictatorial final destino escrito pongamosno sistema funciona solo observando hacia gent emigra wannab potencia mundial llegan dedo iqu occident,-1,0.5604224801063538,0.01231362484395504,0.21453790366649628
226,K-7XipIi8q0,UCXHAfZ6eriMcdOVIrTXV6tg,"Los musulmanes van por todas a tomar a los bricks, no se puede confiar en estos porque con tiranos que pisotean a su población que se puede esperar.",[0. 0. 0. ... 0. 0. 0.],musulman toda tomar brick pued confiar tirano pisotean poblaci pued esperar,-1,0.9253408312797546,0.023121686652302742,0.6989561915397644
227,K-7XipIi8q0,UCA61rs5c9ET1U6Xu9Ya1JTA,"Los BRICS no correrán mucho y la mayoría de sus integrantes son corruptos , con economías agonizantes y nada cohesionado",[0. 0. 0. ... 0. 0. 0.],bric correr mayor integrant corrupto econom agonizant cohesionado,-1,0.026664724573493004,0.023595696315169334,0.03621622920036316
229,K-7XipIi8q0,UCPaeLWsprrGWrNAuM0LJ8vA,Los bricks con el malandro de lula 😂😂😂,[0. 0. 0. ... 0. 0. 0.],brick malandro lula,-1,0.05169092118740082,0.037241335958242416,0.04547331854701042
236,K-7XipIi8q0,UC-AqKF1VVaJPVRCjOYSd26Q,La india y china comiendo en el mismo plato.😂😂😂 Ese grupo es una farsa. Igual q los comunistas.,[0. 0. 0. ... 0. 0. 0.],india china comiendo mismo plato grupo farsa igual comunista,-1,0.9394623637199402,0.218378946185112,0.7877300381660461
237,K-7XipIi8q0,UC0KUla_IiKMTjLsE_UE1v8w,Argentina endeudada con el fondo monetario internacional y intentando entrar en los BRICS?😂,[0. 0. 0. ... 0. 0. 0.],argentina endeudada fondo monetario internacion intentando entrar bric,-1,0.6180110573768616,0.026713218539953232,0.2244701087474823
246,5MNx_JlSjiA,UCh4X8M15AnkceVE1m-MajQw,"Rebaja fiscal para las empresas... sus ciudadanos  para cuando.    Claro los ciudadanos son solo para pagar impuestos, los alemanes están absolutamente amanzado por su gobierno... no van más allá de lo que los medios les dejan ver.",[0. 0. 0. ... 0. 0. 0.],rebaja fiscal empresa ciudadano claro ciudadano solo pagar impuesto aleman absolutament amanzado gobierno medio dejan,-1,0.05749277397990227,0.00841860007494688,0.0344887338578701
247,5MNx_JlSjiA,UCsEZ0cP8_Hx8PCQzF5q6kpw,"En el rincón europeo, Ucrania defiende su tierra con coraje.",[0. 0. 0. ... 0. 0. 0.],rinc europeo ucrania defiend tierra coraj,-1,0.0749540701508522,0.011957470327615738,0.040623608976602554
248,5MNx_JlSjiA,UCDnhNXwVRrKpBtxps0x23Dg,Los alemanes y los británicos y franceses tienen que de sapareser traicionaron al que los hizo grandes traicionaron a la mano que les dio de comer,[0. 0. 0. ... 0. 0. 0.],aleman brit nico frances sapares traicionaron hizo grand traicionaron mano comer,-1,0.019011298194527626,0.011342395097017288,0.019752725958824158
249,5MNx_JlSjiA,UCDTSxbzPrciPdyOVDr8PFPg,"Te escanean el ojo y despues ingresas a cualquier sitio de forma anonima? A quien carajos quieren engañar manga de mentirosos,ya no saben que hacer para lucrar con nuestros datos.",[0. 0. 0. ... 0. 0. 0.],escanean despu ingresa cualquier sitio forma anonima carajo quieren enga manga mentiroso saben hacer lucrar dato,-1,0.09522552788257599,0.005391838029026985,0.059873152524232864
