,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
141,iyCHxB7wdeQ,UCKhBESUwv_HuM4XWrOAWzOw,"¿Por qué existe aún desigualdad entre hombres y mujeres?
En principio y en final, por que las personas SOMO DESIGUALES!!!!!!!!!!!
Paren con meter la agenda 2030 a martillazos",[0. 0. 0. ... 0. 0. 0.],exist desigualdad hombr mujer principio final persona somo desigual paren meter agenda martillazo,-1.0
143,iyCHxB7wdeQ,UCqNUR74Tl28H0ARkA5UV_cA,"Se vive esa realidad, al menos en mi país, qué algunos se quieren hacer los loco. y locas... Bueno...",[0. 0. 0. ... 0. 0. 0.],vive realidad meno quieren hacer loco loca bueno,-1.0
148,iyCHxB7wdeQ,UC2uDA2g9vZTQPSQVqQFVxPw,"Hombres y mujeres tenemos los mismos derechos no sean palurdos!!!!! lean la constitución de su pais....otra cosa es que existe gente que no respeta esos derechos, y ante eso hay que denunciar...y obvio que hay diferencias biologicas, aca el ""psicólogo"" cae en una falacia al exponer su análogia y solo alguien muy obtuso se quedaría con la versión de este video.",[0. 0. 0. ... 0. 0. 0.],hombr mujer mismo derecho palurdo lean constituci pai cosa exist gent respeta derecho denunciar obvio diferencia biologica psic logo falacia expon logia solo alguien obtuso quedar versi video,-1.0
150,iyCHxB7wdeQ,UCrOmFE9SHxV-nxd7v6DtH8Q,"Que va antes las mujeres hoy en día no se les puede no Tocar y vienen a decir que discriminación. Que estupidez , lo otro que culpa que los mejores futbolistas , economistas , magistrados , matemáticos ,físicos y químicos sean hombres el ,hombre es más inteligente para esas cosas y ya las mujeres tienen otras cualidades",[0. 0. 0. ... 0. 0. 0.],mujer pued tocar vienen decir discriminaci estupidez culpa mejor futbolista economista magistrado matem tico sico mico hombr hombr inteligent cosa mujer cualidad,-1.0
152,iyCHxB7wdeQ,UCjvU8KtnmmIlhEqbdpO9_9g,"Algunos de sus programas son maravillosos.  Por ejemplo, la entrevista del científico Barbacid acerca del cancer, y algunas otras que tambien son de oro.  

Sin embargo, muchas entrevistas son pura propaganda ""woke.""  Por ejemplo esta, en la cual ustedes insisten en que los hombres discriminan a las mujeres.  Me imagino que alguien o alguna organización estará pagando cifras muy lucrativas para que ustedes estén difundiendo esta propaganda.  Y no es solo que esa filosofia es un embuste, sino que tambien están destrozandole las mentes a los niños y a las niñas.  Basta ya de promulgar mentiras, que las mentiras aburren y hacen muchisimo daño.",[0. 0. 0. ... 0. 0. 0.],programa maravilloso ejemplo entrevista cient fico barbacid acerca cancer tambien embargo mucha entrevista pura propaganda woke ejemplo usted insisten hombr discriminan mujer imagino alguien alguna organizaci pagando cifra lucrativa usted difundiendo propaganda solo filosofia embust sino tambien destrozandol ment basta promulgar mentira mentira aburren hacen muchisimo,-1.0
153,iyCHxB7wdeQ,UC9ay1eN-4qq0jYKys5ukmqg,"En una marcha feminista, una abuela grito : Cuales son los derechos que tienen los hombres que no tienen las mujeres??

Ninguna feminista supo contestar... (en verdad si contestaron, solo gansadas, pero nada de lo que dijeron era un ""derecho"", solo percepciones en sus mentes retorcidas)",[0. 0. 0. ... 0. 0. 0.],marcha feminista abuela grito cual derecho hombr mujer ninguna feminista supo contestar verdad contestaron solo gansada dijeron derecho solo percepcion ment retorcida,-1.0
154,iyCHxB7wdeQ,UCsZa2Z6Gas4_EPCwndKgFBw,"2:36 lo que tu has sentido es inseguridad de ti misma, el resto del.mundo no sabemos ni como te sientes en cada instante ni tenemos que andar midiendo palabras para no ofender esa personalidad de cristal y farsaria, pues la que suelen decir que han sufrido discriminacion desde ""chiquita"" despues se las ve sonrrientes alla por donde vaya, redes sociales, fiestones etc  ahí donde en el 90% de  tu vida no te acuerdas del patriarcado",[0. 0. 0. ... 0. 0. 0.],inseguridad misma resto mundo sabemo sient cada instant andar midiendo palabra ofend personalidad cristal farsaria pue suelen decir sufrido discriminacion chiquita despu sonrrient alla vaya rede social fieston vida acuerda patriarcado,-1.0
155,iyCHxB7wdeQ,UCsZa2Z6Gas4_EPCwndKgFBw,2:25 menuda pregubta inovadora....,[0. 0. 0. ... 0. 0. 0.],menuda pregubta inovadora,-1.0
159,iyCHxB7wdeQ,UC4VgH-i4qBwZlkLtDcTdiMg,"""Ni la mujer sola ni el hombre solo es solucion para NADA ""
Solo la ""asociación complementaria hombre / mujer  en consenso y respeto mutuo""   puede tener alguna esperanza. ¿Solos?  nada. Juntos si .  Nada de fobias.
Recordar que la Dama de Hierro , Tacher la Primera ministra Inglesa  usó la fuerza bruta y la guerra para desalogar las islas Malvinas de los argentinos......y era mujer . 
""No hay políticas masculinas ni femeninas . Hay solo políticas. Es pura tecnocracia q no entiende de sexos ""
""Tan malo es empoderar al macho como a la hembra. Hay que empoderar a la pareja complementaria y respetuosa "".
Harari es otro Talibán de la Agenda 2030 enfermiza y es irrelevante . Inutil . No es inclusivo. Fútil y sectario adoctrinado . Cabeza hueca. 
""Por eso la idelogía de género es otro fracaso . Porque intenta empoderar a la hembra frente al macho heterosexual intentando humillarlo  y creando una ficticia guerra de sexos.  Hay q empoderar a la pareja humana , padre y madre complementarios.  Lo demás es........ irrelevante."" 
Adios .",[0. 0. 0. ... 0. 0. 0.],mujer sola hombr solo solucion solo asociaci complementaria hombr mujer consenso respeto mutuo pued tener alguna esperanza solo junto fobia recordar dama hierro tacher primera ministra inglesa fuerza bruta guerra desalogar isla malvina argentino mujer tica masculina femenina solo tica pura tecnocracia entiend sexo malo empoderar macho hembra empoderar pareja complementaria respetuosa harari talib agenda enfermiza irrelevant inutil inclusivo sectario adoctrinado cabeza hueca idelog nero fracaso intenta empoderar hembra frent macho heterosexu intentando humillarlo creando ficticia guerra sexo empoderar pareja humana padr madr complementario irrelevant adio,-1.0
160,i_t19HsTKZo,UC2DUA0HJSKdCnVlIPm3vKUg,"Bravo Abascal, toda la razón. Ya basta de criminalizar a los hombres",[0. 0. 0. ... 0. 0. 0.],bravo abasc toda basta criminalizar hombr,-1.0
161,i_t19HsTKZo,UC4xrUG27dgXkxrbHU3sCzIg,"Yo estoy en las antípodas de Abascal, pero estoy de acuerdo en que la ley de violencia es ta mal hecha. Ni todos hombres son tan malos y no todas las mujeres son tan buenas. Y las que realmente necesitan ayuda, no se las da",[0. 0. 0. ... 0. 0. 0.],poda abasc acuerdo violencia hecha hombr malo toda mujer buena realment necesitan ayuda,-1.0
162,i_t19HsTKZo,UCFxtgP3xuVUDmB_FtGshDEg,Totalmente de acuerdo con Santiago Abascal.  La LIVG es una AUTÉNTICA VERGÜENZA...,[0. 0. 0. ... 0. 0. 0.],totalment acuerdo santiago abasc livg ntica verg enza,-1.0
163,i_t19HsTKZo,UCjIRwfzwoZoErbm15pDzVgw,"Este tío es un camorrista, se le nota su pasado violento...",[0. 0. 0. ... 0. 0. 0.],camorrista nota pasado violento,-1.0
165,i_t19HsTKZo,UCZYYpM-Tv2fEJtSLXUCIsmA,"No es violencia machista,son cobardes...",[0. 0. 0. ... 0. 0. 0.],violencia machista cobard,-1.0
167,i_t19HsTKZo,UCgbOu4OcvHszA934sJb6k5g,"Basta ta de mentiras!!!!si algun hombre ha sufrido un divorcio,con acusaciones falsas,delante incluso de la policia,y a perdido todo,entiende como nos sentimos los hombres que por serlo ya somos maltratadores.....😢",[0. 0. 0. ... 0. 0. 0.],basta mentira algun hombr sufrido divorcio acusacion falsa delant incluso policia perdido entiend sentimo hombr serlo maltratador,-1.0
172,i_t19HsTKZo,UCdHj-SjihIInlfQDp6FsyuA,Vox es un partido político de doble cara y en mi opinión es extremadamente peligroso que llegue al poder...,[0. 0. 0. ... 0. 0. 0.],partido tico dobl cara opini extremadament peligroso llegu poder,-1.0
173,i_t19HsTKZo,UCmSbfT8PgEAzsUSgq7Mca8Q,"Este politico es un cateto. La violencia de genero existe y es mayoritariamente contra la mujer, por ser mujer. Vea todos los tipos de violencia que hay: 1. Violencia física. Es toda acción que ocasiona lesiones y/o daño corporal, interno, externo o ambos, temporal o permanente, que se manifiesta de forma inmediata o en el largo plazo, empleando o no fuerza física, armas o cualquier otro medio.

2. Violencia feminicida. Es la acción de extrema violencia que viola el derecho fundamental a la vida y causa la muerte de la mujer por el hecho de serlo.

3. Violencia psicológica. Es el conjunto de acciones sistemáticas de desvalorización, intimidación y control del comportamiento, y decisiones de las mujeres, que tienen como consecuencia la disminución de su autoestima, depresión, inestabilidad psicológica, desorientación e incluso el suicidio.

4. Violencia mediática. Es aquella producida por los medios masivos de comunicación a través de publicaciones, difusión de mensajes e imágenes estereotipadas que promueven la sumisión y/o explotación de mujeres, que la injurian, difaman, discriminan, deshonran, humillan o que atentan contra su dignidad, su nombre y su imagen.

5. Violencia simbólica y/o encubierta. Son los mensajes, valores, símbolos, íconos, signos e imposiciones sociales, económicas, políticas, culturales y de creencias religiosas que transmiten, reproducen y consolidan relaciones de dominación, exclusión, desigualdad y discriminación, naturalizando la subordinación de las mujeres.

6. Violencia contra la dignidad, la honra y el nombre. Es toda expresión verbal o escrita de ofensa, insulto, difamación, calumnia, amenaza u otras, tendenciosa o pública, que desacredita, descalifica, desvaloriza, degrada o afecta el nombre, la dignidad, la honra y la reputación de la mujer.

7. Violencia sexual. Es toda conducta que ponga en riesgo la autodeterminación sexual, tanto en el acto sexual como en toda forma de contacto o acceso carnal, genital o no genital, que amenace, vulnere o restrinja el derecho al ejercicio a una vida sexual libre segura, efectiva y plena, con autonomía y libertad sexual de la mujer.

8. Violencia contra los derechos reproductivos. Es la acción u omisión que impide, limita o vulnera el derecho de las mujeres a la información, orientación, atención integral y tratamiento durante el embarazo o pérdida, parto, puerperio y lactancia; a decidir libre y responsablemente el número y espaciamiento de hijas e hijos; a ejercer su maternidad segura, y a elegir métodos anticonceptivos seguros.

9. Violencia en servicios de salud. Es toda acción discriminadora, humillante y deshumanizada y que omite, niega o restringe el acceso a la atención eficaz e inmediata y a la información oportuna por parte del personal de salud, poniendo en riesgo la vida y la salud de las mujeres.

10. Violencia patrimonial y económica. Es toda acción u omisión que al afectar los bienes propios y/o gananciales de la mujer, ocasiona daño o menoscabo de su patrimonio, valores o recursos; controla o limita sus ingresos económicos y la disposición de los mismos, o la priva de los medios indispensables para vivir.

11. Violencia laboral. Es toda acción que se produce en cualquier ámbito de trabajo por parte de cualquier persona de superior, igual o inferior jerarquía que discrimina, humilla, amenaza o intimida a las mujeres; que obstaculiza o supedita su acceso al empleo, permanencia o ascenso y que vulnera el ejercicio de sus derechos.

12. Violencia en el sistema educativo plurinacional. Es todo acto de agresión física, psicológica o sexual cometido contra las mujeres en el sistema educativo regular, alternativo, especial y superior.

13. Violencia en el ejercicio político y de liderazgo de la mujer. Entiéndase lo establecido en el Artículo 7 de la Ley N° 243, Contra el Acoso y la Violencia Política hacia las Mujeres.

14. Violencia institucional. Es toda acción u omisión de servidoras o servidores públicos o de personal de instituciones privadas, que implique una acción discriminatoria, prejuiciosa, humillante y deshumanizada que retarde, obstaculice, menoscabe o niegue a las mujeres el acceso y atención al servicio requerido.

15. Violencia en la familia. Es toda agresión física, psicológica o sexual cometida hacia la mujer por el cónyuge o excónyuge, conviviente o exconviviente, o su familia, ascendientes, descendientes, hermanas, hermanos, parientes civiles o afines en línea directa y colateral, tutores o encargados de la custodia o cuidado.

16. Violencia contra los derechos y la libertad sexual. Es toda acción u omisión, que impida o restrinja el ejercicio de los derechos de las mujeres a disfrutar de una vida sexual libre, segura, afectiva y plena o que vulnere su libertad de elección sexual.

Fuente: Natasha Loayza (representante de ONU Mujeres, Organización de las Naciones Unidas para las Mujeres) Patricia Brañez (activista de los derechos de las mujeres e investigadora del comité impulsor).",[0. 0. 0. ... 0. 0. 0.],politico cateto violencia genero exist mayoritariament mujer mujer tipo violencia violencia sica toda acci ocasiona lesion corpor interno externo ambo tempor permanent manifiesta forma inmediata largo plazo empleando fuerza sica arma cualquier medio violencia feminicida acci extrema violencia viola derecho fundament vida causa muert mujer hecho serlo violencia psicol gica conjunto accion sistem tica desvalorizaci intimidaci control comportamiento decision mujer consecuencia disminuci autoestima depresi inestabilidad psicol gica desorientaci incluso suicidio violencia medi tica aquella producida medio masivo comunicaci trav publicacion difusi mensaj gene estereotipada promueven sumisi explotaci mujer injurian difaman discriminan deshonran humillan atentan dignidad nombr imagen violencia simb lica encubierta mensaj valor mbolo cono signo imposicion social econ mica tica cultural creencia religiosa transmiten reproducen consolidan relacion dominaci exclusi desigualdad discriminaci naturalizando subordinaci mujer violencia dignidad honra nombr toda expresi verbal escrita ofensa insulto difamaci calumnia amenaza tendenciosa blica desacredita descalifica desvaloriza degrada afecta nombr dignidad honra reputaci mujer violencia sexual toda conducta ponga riesgo autodeterminaci sexual acto sexual toda forma contacto acceso carnal genit genit amenac vulner restrinja derecho ejercicio vida sexual libr segura efectiva plena autonom libertad sexual mujer violencia derecho reproductivo acci omisi impid limita vulnera derecho mujer informaci orientaci atenc integr tratamiento embarazo rdida parto puerperio lactancia decidir libr responsablement mero espaciamiento hija hijo ejerc maternidad segura elegir anticonceptivo seguro violencia servicio salud toda acci discriminadora humillant deshumanizada omit niega restring acceso atenc eficaz inmediata informaci oportuna part person salud poniendo riesgo vida salud mujer violencia patrimoni econ mica toda acci omisi afectar bien propio ganancial mujer ocasiona menoscabo patrimonio valor recurso controla limita ingreso econ mico disposici mismo priva medio indispens vivir violencia labor toda acci produc cualquier mbito trabajo part cualquier persona superior igual inferior jerarqu discrimina humilla amenaza intimida mujer obstaculiza supedita acceso empleo permanencia ascenso vulnera ejercicio derecho violencia sistema educativo plurinacion acto agresi sica psicol gica sexual cometido mujer sistema educativo regular alternativo especi superior violencia ejercicio tico liderazgo mujer enti ndase establecido culo acoso violencia tica hacia mujer violencia institucion toda acci omisi servidora servidor blico person institucion privada impliqu acci discriminatoria prejuiciosa humillant deshumanizada retard obstaculic menoscab niegu mujer acceso atenc servicio requerido violencia familia toda agresi sica psicol gica sexual cometida hacia mujer nyug nyug convivient exconvivient familia ascendient descendient hermana hermano parient civil afin directa colater tutor encargado custodia cuidado violencia derecho libertad sexual toda acci omisi impida restrinja ejercicio derecho mujer disfrutar vida sexual libr segura afectiva plena vulner libertad elecci sexual fuent natasha loayza representant mujer organizaci nacion unida mujer patricia activista derecho mujer investigadora comit impulsor,-1.0
