index,category,comment,num_cat,ideología política,machismo,racismo
183,machismo,deben mandar hombres para combatir a esas comunistas locas por plata  pañuelo verde,1,0,1,0
537,machismo,"Vale madre, voy cansado de trabajar me he partido el lomo en el día, y viene una morra que solo sale a joder no le doy ni madre mi asiento",1,0,1,0
1667,ideología política,"No soy español y no se de que demonios se trata, pero esa politica, tiene TODA LA CAROTA DE SINICA podrida y se ve que se rie de sinismo e ipocresia la rata desgraciada",0,1,0,0
4169,ideología política,"que no eras rusa ...bueno ahora por la guerra ya no  u.u,,,,",0,1,0,0
4422,machismo,Definicion de Feminista: Una lesbiana con pelos en el sobaco y envidia de pene,1,0,1,0
66,machismo,Muy bonito pero las representantes de ahora son unas huecas,1,0,1,0
2589,machismo,Es como siempre he dicho  feminista igual a lesbiana frustrada,1,0,1,0
333,machismo,"A esa  gordita feminazi se le nota en la carita que el tipo le gusta y ella esta haciendo un berrinchito. Lamentablemente el tipo debe estar pensando qué lastima que no me gusta, bueno trago saliva y sigo disertando XD",1,0,1,0
2937,machismo,las amargadas  y rencorosa de siempre,1,0,1,0
1937,machismo,Está loca esta mina,1,0,1,0
2116,ideología política,Que vieja soreta loco tanta gente inocente muere y esta es como un gato. Gracias a dios no los vamos a tener que ver massssssss,0,1,0,0
3389,machismo,esta esta mal de la cabeza.y es muy chula.,1,0,1,0
4799,machismo,Es Sra presidente.igual que estudiante y no estudianta. hay que mujer tan inculta..estudia la gramàtica!!!!!,1,0,1,0
1859,machismo,"Pobres Europeos, los mandan las mujeres.",1,0,1,0
1964,machismo,"""Más llás de la justicia""... esa mujer se siente superior a la justicia??? CUIDADO !!!",1,0,1,0
3789,machismo,"Que desagradable es,de donde ha salido esta señora.... De la faes ,la fabrica que no para",1,0,1,0
6249,ideología política,"Q asco wtf
Encima s eexcusaba con, me falto cafe...?
Maldita adicta jajajjaja",0,1,0,0
3634,machismo,Vaya pedazo de downs son esas mujeres,1,0,1,0
4149,machismo,ESTAS feminazzis,1,0,1,0
1668,ideología política,"TODA RIDICULA GERRA ,,,, SOLAMENTE TRAE MAS PENAS ,,,, Y MAS PROBLEMAS ,,,,",0,1,0,0
2466,racismo,"Esta mina esta acostumbrada a un pais que es mas chico que bs as, si ahi no tienen cobertura de celular en todos lados pretende que nuestro pais de miles de km con todo naturaleza de por medio lo tenga jajja. Somos sudamericanos muy orgullosos de serlo y esta tipa se le cayo la careta y demostro el racismo que tiene",2,0,0,1
2480,racismo,Drogadicta inmoral desagradable mala yerba,2,0,0,1
3100,ideología política,TRAIDORA DE MIERDA,0,1,0,0
1700,ideología política,Esa vieja en problemas lo va meter,0,1,0,0
3541,machismo,"TOMATELA PLANERA DE MIERRRRRR CON TODAS TUS PELICULAS DE MIERDDDDDD
...💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩",1,0,1,0
590,ideología política,"que amiga te da todo de a gratis, jajajajajajajaja esta es media cojudita.",0,1,0,0
240,machismo,Histérica prepotente,1,0,1,0
3130,ideología política,Estas enferma.,0,1,0,0
1685,ideología política,SE RECHAZÓ MENTIROSA.!!,0,1,0,0
3807,ideología política,"VIVA AMLO Y LA 4T 🇲🇽💯❤👑
Y EL TREN MAYA vieja taruga",0,1,0,0
3723,ideología política,Loca de mierdad la mama,0,1,0,0
309,ideología política,No pasó nada lo único que quiere esta tia es dinerito fresco mentirosa!!,0,1,0,0
2972,ideología política,Que muñeca más malvada jj,0,1,0,0
1724,ideología política,Le muestran evidencia y se pone extrambotica la mujer q show.,0,1,0,0
1697,ideología política,Mentirosa los hospitales pícara,0,1,0,0
1592,ideología política,Se ve igual de pedorra,0,1,0,0
3652,ideología política,"Ella nos esta haciendo recuperar el pais por vias democráticas. Los que dicen que el abusador se saca a la fuerza... que fuerza? Los venezolanos pelean con su dia a dia para llevar alimentó a sus casas; la armada? Tambien pobre, debilitada, corrupta  y viciosa; Entes internacionales? 😂  Los gringos?",0,1,0,0
441,machismo,Femilocas enfermas mentales con sus CHINGUIRITOS  para amigotes,1,0,1,0
1116,machismo,"2:09 Porque estás jodidamente obesa, ve al puto gimnasio mija...",1,0,1,0
3216,machismo,Afea? Yo diría que es una Feisima...😂😂😂,1,0,1,0
3869,ideología política,Gata 🤨fea,0,1,0,0
2456,ideología política,Ella no está criticando a los argentinos sinó al sistema que los mantiene en esas condiciones!! Que poco entendimiento. Esta Española es directa y transparente.,0,1,0,0
2201,racismo,Ustedes los españoles son unos mazocas. Para aguante ustedes. Donde dije digo dije Diego.,2,0,0,1
696,machismo,Soy un hombre maltratado  nadie me ayuda me sumare  a la lista de suicidios esa mujer que dice lo de los culos miente como una bellaca aquí nadie le dice el culo a nadie .si siempre hay alguien enfermo normalmente huimos para que no nos violen,1,0,1,0
2245,machismo,Que gordas son,1,0,1,0
1780,ideología política,Esta mujer es una aprovechada la herencia es de la hija y eya dispone de todo,0,1,0,0
1640,racismo,"Los emigrantes ilegales pa su pais, hay que ser ordenados",2,0,0,1
3591,ideología política,Discúlpame con mucho respeto te digo que esa Pilar Vidal es una 👹,0,1,0,0
1731,ideología política,Abusadora....quiere más dinero..por qué buscan de otro País...busquen de su país...,0,1,0,0
2249,machismo,La niña de morado me caeria gorda porque se cree mucho (Ademas de que esta gorda),1,0,1,0
1774,machismo,"Y mientras tanto mil africanos se meten en un cuartel de Alcalá de Henares lleno de ARMAS,muy poco vigilado, los fines de semana 4 vigilantes.Si se amotinan ...Otro cuartel en Carabanchel y otro en Cartagena.INVASION MASIVA DE ILEGALES PARA USARLOS  DE EJERCITO.De que liberalismo hablas,no,solo aparente y engañoso.",1,0,1,0
2562,racismo,Que outa,2,0,0,1
2274,racismo,"Por qué?? todos creen que los machistas son españoles, cuando los machistas son esos marroquies y musulmanes que tienen esas ideas,este pais se esta llendo a la mierda,si asta ahi pruebas de ello y siguen con lo mismo,eso es lo que hacen las feministas, sabiendo que son esos los que no se adaptan al occidente,deberian echarlos a su pais.🤔",2,0,0,1
1174,ideología política,Pobre arrastrada 😅,0,1,0,0
3733,ideología política,"ESA JESSICA SIEMPRE DE BARBERA CON EL SR INFANTE, ME CAE MAL 👎🏻❌  NADA AUTÉNTICA , NO TIENE NADA BUENO QUE OPINAR SI NO COPIA AL SR, DE HUEVA ESA MUJER 😏",0,1,0,0
972,machismo,pobre diabla... me da pena sus razones estupidas,1,0,1,0
493,machismo,"Está mujer está quedando más loca que saber quién diablo, chanchada estás disque charlas, los mismes jaja solo verga",1,0,1,0
2522,racismo,"Pero cómo es posible ésto.? Inglaterra ha sido un país rico,no puede estar dando lástima,eso es para los chinos y para los rusos,que tienen la mente retorcida.
Esos ricos,esos millonarios,esos artistas locos que botan el dinero,hagan algo por éste pueblo culto,que ha sido la admiración del mundo.
Mi solidaridad desde León-Nicaragua,Ciudad Universitaria.-",2,0,0,1
2107,racismo,"Los chinos se ko.comeran todo...
Y los listos europeos a hacer puñetas ..
Tiempo al tiempo.",2,0,0,1
3205,ideología política,"Quizas el sufrimiento de aquellos que iniciaron las colonizaciones en el mundo no los tenemos claro, lo que si queda bien establecidos en rl mundo son todos  esos indios que fueron vilmente MASACRADOS ASESINADOS,ESCLAVIZADOS, solo para despojarlos de las tierras que les pertenecieron, por años, hasta que llegaron, lis INVASORES que antes les llamaban colonizadores, como si los que habitaban esas tierras hubieran sido animales.",0,1,0,0
3558,ideología política,Buena aunque no me gustan los gringos haciendo de las suyas en nuestro territorio,0,1,0,0
2263,machismo,"La razon por la que la mujer española (principalmente la feminista progre) es asi es porque en realidad quieren a alguien que la maltrate y domine despues de todo en el interior odian todad las leyes feministas y el estilo virginal que las hacen tener junto el echo de que el hombre español se volvio sumiso

Les aseguro que si el hombre español fuese mas vivo y mas dominante y ke valiera un comino eso de pedir permiso para tocarla a través de un papel  ahora mismo no abria emigrantes y la natalidad española estaria por los cielos",1,0,1,0
2118,ideología política,esa beatriz preciado...tremenda loca,0,1,0,0
2212,machismo,Que traumas tendrá esta pobre mujer.,1,0,1,0
2261,machismo,Yo tengo una amiga española que está casada con un hombre musulmán y es una pesadilla total. Ya le dió una cachetada frente a los hermanos de él. Le ofende en árabe. En una ocasión le ofendió diciéndole que se iba a follar a la p€&@ de su madre. No trabaja y ella es quien le mantiene con la excusa de que todavía no tiene sus papeles. Y además ella hace las labores en casa. En el Ramadán este zángano se la vivía durmiendo todo el día y en la noche se levantaba a cenar tooodo lo que le hacía ella. Es desesperante ver ese cuadro 😢,1,0,1,0
273,machismo,La periodista o señora de seguro es una feminista.. pues que se prepare para quedarse sola asta la muerte..SOLA ..SOLA ..SOLA,1,0,1,0
3567,ideología política,"Buenos días . No hay un político sano. siempre mirando su carrera ombligo y poder para ser, títeres de los Yankees y otros ogros  con ganas de manipular en Union con los prepotentes Yankees,,, y ya nos vendieron a estos asesinos y elitistas, Feijóo otro cochino Américano, que detenían a los anti vacunas cochinas Yankees matando más que curando no valen un pimiento ningún político anti humano",0,1,0,0
1112,machismo,Obesa 🔫🔫🔫🔫,1,0,1,0
2272,racismo,"Quieren deconstruir al blanco español, para que las españolas, busquen hombres de otras culturas, para acabar con la raza blanca.",2,0,0,1
2031,ideología política,"Está MATANDO españoles. Sin sangre ni medicos .ni  bulanciss .con patrras para otro sitio y otros aqui. .SANCHEZ O TODOS EN Ptrras o yu solo y familiar rn pateras al cosmos con , ZP. Por el tunel y zp de capitán de patera al cosmos pues mo habrá mas costa s costas",0,1,0,0
3624,ideología política,Esta mujer lo mezcla todo. No se dice lo que ella esta diciendo aqui.,0,1,0,0
3594,ideología política,MAICA..gracias Eres  buena  comunicadora ... pilar Que pesada de mujer...,0,1,0,0
3182,ideología política,Coman mierda Elfos negros????,0,1,0,0
905,ideología política,Porque no preguntas que hacen los americanos dando por culo,0,1,0,0
2707,racismo,"Que clase de franceses permiten que inmigrantes los maten en su propia tierra , con razón tienen fama de cobardes",2,0,0,1
639,ideología política,¿Cómo puede sentir alegría de ganarle a una mujer?  Esa Lía Thomas esta doblemente enferma.,0,1,0,0
2999,ideología política,"Felicitaciones  a el presidente  putin y a su gran nacion Rusia. Deberian tambien criminalizar a esas locas feministas tambien , lo unico que traen es degenero a la sociedad.",0,1,0,0
3932,ideología política,Pinches furros,0,1,0,0
3614,ideología política,Esa Señora ya no la queremos que si en el gobierno,0,1,0,0
3144,ideología política,"Me gustaria saber de todos esos racistas machistas asesinos naltratadores , cuantos son españoles y cuántos extranjeros. 
Que siiiii progres que ya lo se , que tidos son delincuentes , pero me gustaria saber nacionalidades, simple curiosidad
Y a vosotros, progres???",0,1,0,0
1779,ideología política,La mamá de Daria es una bruja,0,1,0,0
681,ideología política,"Vales lo wuw generas, mercado libre! Las feministas cerradas de mente no se enteran...😂",0,1,0,0
2065,machismo,Que edsajerada esa mujer q tiene q le toque sólo que tal ves ese hombre seenamorod e Ya sólo quería tocarla par hablar educadmnte pero esa mujer está loka ella es la loka esehonre pareses ser un buen hombre así lo quería absrpei aveces los hombre son todos Solo valientes al ser rechazado pero q Mas ay mor d mierda el el mundo en todas la ciudades no estar moelntndo clases de mujeres así lokass,1,0,1,0
3756,ideología política,"Por suerte somos muchos más millones de mujeres, que no hacemos caso a estas lloronas crueles
Ellas son unas dictadoras, todas ellas, a las que el heteropatriacado de sus partidos políticos, después de destrozarlas y aprovecharse de ellas, las metieran en la política.
Ellas nunca sabrán como es una mujer que se dedicó a la politica, o fue directora de multinacional, o un mando del ejército, o cualquier cargo privado,  SOLAMENTE CON DU ESFUERZO Y VALIA, POR HABER ESTUDIADO Y HABERSE FIRJADO SU FUTURO.   SOLAS, SIN EL EMPUJÓN DE UN HOMBRE .
Ellas nunca lo sabrán porque solo han sido activistas",0,1,0,0
2703,ideología política,"Pero esperen un segundo, hay algo muy confuso aqui señores, como si la vieja esa no la dejaba tener novios o amigas a su hija, como tuvo a la nieta entonces?",0,1,0,0
2436,ideología política,"Así tengo una compañera de trabajo, tan miserable y tacaña, se viste de ropa regalada, compra fruta y verduras para dividirlas en dos semanas y cocinar con un presupuesto de 200 pesos mexicanos para toda la semana. No come plátanos para no tirar la cáscara, dice ser vegetariana, pero es para no comprar carne ya que le resulta cara, pero si le ofrecemos un taco de carnitas sin pedos se lo come. Las colaciones que nos dan en el hospital si no las comemos se las lleva y eso es su desayuno, comida y cena, obviamente le rinden más sus 200 pesos y sus vegetables que compra",0,1,0,0
3875,ideología política,"No mames ahorita si muy mexicanos todos y criticando a los morros pero que tal con la Gloria Trevi, que hasta su contenido de peliculas le consumen, esa pa que vean hizo cosas mas gachas a LAS mexicanas",0,1,0,0
2172,racismo,Cagonas,2,0,0,1
1637,ideología política,"haber haber....
osea toda pobre... indocumentada 
pero tiene  un celular... de calidad fotográfica para grabar y no pagar el alquiler",0,1,0,0
1006,machismo,"Como se denuncia ? Yo sufrí humillaciones según porque era fea para él y no apta para vivir con el,  me intimidaba si le decía algo a mis papás de su agresión contra  mi, igual me excluía de sus planes cuando salía con mi hija, otra cosa es que me ofendía de “golfa asquerosa “, igual como olvidar que me hacía sentir insegura con decirme o mormura con su madre que era una mugrosa y hasta me hacía sentir miedo de vas a ver como te va ir. En fin a ese hombre por eso igual lo separe de mi hija, un tal Josue Camarillo Vásquez…solo aguas con esas personas que no te agraden físicamente pero si lo hacen psicológicamente …debería denunciarse eso porque la mayoría de hombres introducen esa violencia por fuerza y aún existe el machismo.",1,0,1,0
286,machismo,Los gringos son un cancer cuando vienen a hablar con su inglés rancio,1,0,1,0
248,racismo,Suelen ser mujeres mentirosas y manipuladoras.,2,0,0,1
