,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
140,5vxqIPYVC8U,UCzDmu6QviXbf0cbeFBh2_zA,"Este ha sido un vídeo complejo de realizar, y espero haber estado a la altura. Creo que es una cuestión que merece una respuesta objetiva, sobre todo para los jóvenes, a quienes la sociedad bombardea con posiciones muy polarizadas cuando se habla de monarquía o república. ¿Qué te ha parecido? Cuéntamelo, pero con respeto hacia opiniones distintas a la tuya que surjan aquí. ¿Me dejas tu opinión sobre el vídeo? 

Fe de erratas:
- En 2:22 se podría especificar también que Alfonso XII vivió parte de su vida en el exilio antes de la Restauración Borbónica.
- En 4:22 se dice que Fernando VII murió en 1835, cuando murió en 1833.",[0. 0. 0. ... 0. 0. 0.],sido complejo realizar espero haber altura creo cuesti merec respuesta objetiva vene sociedad bombardea posicion polarizada habla monarqu blica parecido ntamelo respeto hacia opinion distinta surjan deja opini errata podr especificar tambi alfonso vivi part vida exilio restauraci borb nica dice fernando muri muri,0.0
144,5vxqIPYVC8U,UCwFj-zibwvSl9aCtXb4aqWQ,"Las monarquias son dictaduras disfrazadas de flores, todos debemos tener las mismas oportunidades no solo una familia",[0. 0. 0. ... 0. 0. 0.],monarquia dictadura disfrazada flore debemo tener misma oportunidad solo familia,0.0
145,5vxqIPYVC8U,UCBZkkyJ7nbShP4uXPV7J6xA,"No lo sé,.. algunos solo queremos patria y libertad,..",[0. 0. 0. ... 0. 0. 0.],solo queremo patria libertad,0.0
146,5vxqIPYVC8U,UCS7qp9w-IEXyVR-wtfUDGcQ,SE VE QUE NO HAS IDO AL COLEGIO. ESPEREMOS QUE LA ESCUELAS COMUNISTAS ENSEÑEN ALGO MAS QUE FUMAR PORROS.,[0. 0. 0. ... 0. 0. 0.],colegio esperemo escuela comunista ens fumar porro,0.0
147,5vxqIPYVC8U,UCvSJCi26a0LGRgl55YTZJyA,"Para que sirve el rey, que hace??",[0. 0. 0. ... 0. 0. 0.],sirv hace,0.0
148,5vxqIPYVC8U,UCDRCp3TzPsoJMllFHOKiqyQ,"Y porque
UE tiene que haber una República la última que hubo dejó mucho que desear en todos los sentidos sin conocéis el porqué  es muy facil por tradición capilla...",[0. 0. 0. ... 0. 0. 0.],haber blica ltima desear conoc porqu facil tradici capilla,0.0
150,5vxqIPYVC8U,UCxIzqhWDgX7cJMsDGs4kubg,El único que le da estabilidad y paz a España es la figura del rey. Tratar de instaurar una republica sería el regreso de la guerra civil …,[0. 0. 0. ... 0. 0. 0.],nico estabilidad espa figura tratar instaurar republica regreso guerra civil,0.0
155,5vxqIPYVC8U,UC9khk0O9SsKq2nkm2h-nRrg,quién le ha votado?,[0. 0. 0. ... 0. 0. 0.],votado,0.0
159,5vxqIPYVC8U,UCeBRyISomCWNZeXrlliWaeQ,"Para mí el Rey es lo que es, la representación de España tanto histórica como cultural, por ello creo que todos los españoles deberíamos estar unidos bajo un sentimiento común que apoyarse a nuestra historia y que reconociese que los sistemas republicanos en España fueron completamente fallidos y corruptos. Larga vida a la monarquía española!!!!",[0. 0. 0. ... 0. 0. 0.],representaci espa hist rica cultur ello creo espa ole deber amo unido bajo sentimiento apoyars historia reconocies sistema republicano espa completament fallido corrupto larga vida monarqu espa,0.0
160,eYvG3W6j8sU,UCgPbPNEzjRNF6vowWZQoGsQ,"MONARQUIA PARLAMENTARIA: 
Unos cuantos republicanos de siempre pretenden derrocar nuestra monarquia y en especial a nuestro flamante Rey considerado hoy el más preparado y con mejor valoración del mundo. En España, Felipe VI está valorado muy por encima de ninguno de los políticos del momento. 
El argumento al que aducen los destructivos republicanos es, que el Rey no está votado como ellos. Todas las monarquias democraticas del mundo, son votadas a través de la constitucion de cada país, la nuestra es una constitución muy joven y aceptada por el 88% de la población; curiosamente el partido comunista, en el gobierno son los mayores enemigos y acosadores de nuestro Rey Felipe VI, ellos fueron votados por apenas el 12% (hoy su intención de voto está en un pírrico 7%) y sus referentes son dictadores como Fidel Castro o Kim Jong-un, no votados por nadie.
Por otra parte hay algo tan simple como verificar que entre las 20 naciones más modernas y con mejor calidad de vida y justicia del mundo, 12 de ellas se rigen por  monarquias parlamentarias entre las que está España 🇪🇸. Menciono algunas: Inglaterra, Canada, Australia, Suecia, Noruega, Dinamarca, Holanda, Japón, Bélgica y la propia España 🇪🇸, etc. 
Es verdad también que entre las mejores hay alguna republica como Alemania o Francia y presidencialista a doc como 
EEUU, pero el modelo de República por la que abogan los antimonarquicos españoles, comunistas, filoterroristas, golpistas y algún que otro socialista radical, no son democracias como las mencionadas sino que quieren aplicar modelos como el bolivariano, Cuba, la antigua URS, Corea del Norte, etc. 
Poco más hay que decir sobre ello y espero que cada uno reflexione y despeje sus dudas.
 Para terminar, también comentar que las tradiciones de los países tienen mucho que ver en esto y España fue siempre monarquica a excepción de las dos breves republicas de los siglos XIX y XX  cuya única aportación fue miseria, guerra y sufrimiento con muchisimas muertes. También apuntar que Los últimos 5 presidentes electos franceses acabaron en grandes escándalos. Por último que nuestra Monarquia cuesta 8 millones al año que el Rey Felipe VI amortiza en un viaje comercial, y que la republica francesa cuesta unos 250 millones  al año, solo 32 veces más.",[0. 0. 0. ... 0. 0. 0.],monarquia parlamentaria cuanto republicano siempr pretenden derrocar monarquia especi flamant considerado preparado mejor valoraci mundo espa felip valorado encima ninguno tico momento argumento aducen destructivo republicano votado toda monarquia democratica mundo votada trav constitucion cada constituci joven aceptada poblaci curiosament partido comunista gobierno mayor enemigo acosador felip votado apena intenc voto rrico referent dictador fidel castro jong votado nadi part simpl verificar nacion moderna mejor calidad vida justicia mundo rigen monarquia parlamentaria espa menciono inglaterra canada australia suecia noruega dinamarca holanda lgica propia espa verdad tambi mejor alguna republica alemania francia presidencialista eeuu modelo blica abogan antimonarquico espa ole comunista filoterrorista golpista socialista radic democracia mencionada sino quieren aplicar modelo bolivariano cuba antigua corea nort decir ello espero cada reflexion despej duda terminar tambi comentar tradicion espa siempr monarquica excepci breve republica siglo cuya nica aportaci miseria guerra sufrimiento muchisima muert tambi apuntar ltimo president electo frances acabaron grand ndalo ltimo monarquia cuesta millon felip amortiza viaj comerci republica francesa cuesta millon solo vece,0.0
162,eYvG3W6j8sU,UClW5KNPxhes2grcezi0OSDw,VIVA LA REPUBLICA EN ESPAÑA Y NO AL MALTRATO A HISPANOAMERICA,[0. 0. 0. ... 0. 0. 0.],viva republica espa maltrato hispanoamerica,0.0
165,eYvG3W6j8sU,UCjFIjQQGYY-ZXcGueoaS61Q,"España es una partitocracia. Es un hecho. El pueblo no tiene ningún poder para hacer leyes, solo votar 1 vez cada 4 años. Eso se llama PARTITOCRACIA. Que se enteren.",[0. 0. 0. ... 0. 0. 0.],espa partitocracia hecho pueblo ning poder hacer ley solo votar cada llama partitocracia enteren,0.0
166,eYvG3W6j8sU,UCSL0tSdArtBEe6f-aj9JUEw,"Vale quitamos la casa Real Española, a quien ponemos despues? a Pablito I. chegevara? haha engaa",[0. 0. 0. ... 0. 0. 0.],vale quitamo casa real espa ponemo despu pablito chegevara haha engaa,0.0
167,eYvG3W6j8sU,UCgPbPNEzjRNF6vowWZQoGsQ,"En España, la minoría que reclama republica se divide en dos bandos y eso deben tenerlo claro. Hay un tipo de republica democrática como Alemania, Francia o Italia pero los comunistas que desean proclamar la republica y derrocar a nuestro Rey, lo que anhelan es una republica comunista dictatorial y no democrática.",[0. 0. 0. ... 0. 0. 0.],espa minor reclama republica divid bando deben tenerlo claro tipo republica democr tica alemania francia italia comunista desean proclamar republica derrocar anhelan republica comunista dictatori democr tica,0.0
168,eYvG3W6j8sU,UChbt7PZniu_TwtXwt2nh5bQ,Nuestro debate es a dónde te mandamos....Venezuela. Cuba ...Bolivia,[0. 0. 0. ... 0. 0. 0.],debat mandamo venezuela cuba bolivia,0.0
169,eYvG3W6j8sU,UCCubbWSGh0MUEh2SMLL4j0A,"El debate no es Monarquía o República. El auténtico debate de la mayoría de la población es que Pablo Iglesias debe largarse conjuntamente con su socio Pedro Sánchez y compañía a sus paraísos naturales (Cuba, Venezuela,  Bolivia..) 
¡Ojalá llegue esa alegría al pais por Navidad porque realmente sobran coño!",[0. 0. 0. ... 0. 0. 0.],debat monarqu blica ntico debat mayor poblaci pablo iglesia debe largars conjuntament socio pedro nchez compa natural cuba venezuela bolivia ojal llegu alegr pai navidad realment sobran,0.0
171,eYvG3W6j8sU,UCWk0i7EVqgKd5fk2dQiv1mw,"*NO HAY NINGÚN DEBATE, NADIE LO HA PEDIDO.* Lo único que hay es un desespero por parte del DELINCUENTE Iglesias para derrocar a la Monarquía pensando tal vez que eso le salve de los tribunales.",[0. 0. 0. ... 0. 0. 0.],ning debat nadi pedido nico desespero part delincuent iglesia derrocar monarqu pensando salv tribunal,0.0
172,eYvG3W6j8sU,UC8ihyHmhofpkRWANT2yrY_w,Arriba España,[0. 0. 0. ... 0. 0. 0.],arriba espa,0.0
173,eYvG3W6j8sU,UC8ihyHmhofpkRWANT2yrY_w,Para cobrar un sueldo tienes que rendir pleitesia a quien odias tolai.,[0. 0. 0. ... 0. 0. 0.],cobrar sueldo rendir pleitesia odia tolai,0.0
174,eYvG3W6j8sU,UC8GTTAXpQHP8a58HZwram6A,"Yo estoy de acuerdo sobre un referéndum sobre la forma de Gobiern.. Pero si hay un referéndum sobre la monarquía, quiero un referéndum sobre la forma de Estado, para ver si queremos un Estado Autonomico, con miles de políticos, o un Estado Unitario, con los políticos imprescindibles, como la democrática Francia.",[0. 0. 0. ... 0. 0. 0.],acuerdo refer ndum forma gobiern refer ndum monarqu quiero refer ndum forma queremo autonomico mile tico unitario tico imprescind democr tica francia,0.0
175,eYvG3W6j8sU,UChbdEVyxuANX2MdEqaWtroA,"Lástima no se haga un referéndum,  les íbamos a meter el resultado por el...",[0. 0. 0. ... 0. 0. 0.],stima haga refer ndum bamo meter resultado,0.0
176,eYvG3W6j8sU,UC4J0WW35PSzTwUIJHHNGGdg,"Yo no quiero pagarle el sueldo a un Rey con mis impuestos, que trabaje como todo el mundo. A los que apoyan la monarquia que sepan que sus hijos JAMÁS tendrán las mismas oportunidades que los hijos e hijas de reyes.",[0. 0. 0. ... 0. 0. 0.],quiero pagarl sueldo impuesto trabaj mundo apoyan monarquia sepan hijo tendr misma oportunidad hijo hija rey,0.0
179,eYvG3W6j8sU,UCk2_CTvtAvzT2iRW1cIRLJw,Tu en tu vida as respetando.l ley,[0. 0. 0. ... 0. 0. 0.],vida respetando,0.0
180,xlyo1GcJ0wM,UCu1bv5pasWmoluAyRXHxB1A,Viven del cuento por que si,[0. 0. 0. ... 0. 0. 0.],viven cuento,0.0
181,xlyo1GcJ0wM,UCg-LvLxO_lGBBvwCEP3TzaA,"La opinion del pueblo no cuenta, solo paguen mas impuestos para mantener los lujos de leti y familia",[0. 0. 0. ... 0. 0. 0.],opinion pueblo cuenta solo paguen impuesto manten lujo leti familia,0.0
182,xlyo1GcJ0wM,UCjG1wPVpcNNx3hBPg0zwPag,Abajo la monarquía España debio hacer lo mismo que se hizo con la monarquía rusa y francesa,[0. 0. 0. ... 0. 0. 0.],abajo monarqu espa debio hacer mismo hizo monarqu rusa francesa,0.0
183,xlyo1GcJ0wM,UC89ZpJ4wkSKuAzCSyYcP96g,Esto es inevitable dentro poco se levantara todo España,[0. 0. 0. ... 0. 0. 0.],inevit dentro levantara espa,0.0
184,xlyo1GcJ0wM,UCIAD0zt1Z30nb51-3htpmZw,NO A LA MONARQUIA <3,[0. 0. 0. ... 0. 0. 0.],monarquia,0.0
185,xlyo1GcJ0wM,UCn9axLJl5cAR4vyaW5SULBA,Imagina tener reyes en 2023 😂😂😂,[0. 0. 0. ... 0. 0. 0.],imagina tener rey,0.0
186,xlyo1GcJ0wM,UCSTxwIVrIc2OZ59woI-5wwQ,La Monarquia es la unica garantia para la unidad pues la  prosperidad de Espana !,[0. 0. 0. ... 0. 0. 0.],monarquia unica garantia unidad pue prosperidad espana,0.0
191,xlyo1GcJ0wM,UC5s-blXlyHgeVVCT0XUDhzw,"¿De que le sirve al pueblo manterner al Rey y a su familua?, ¿El pueblo que gana con se mantenga al Rey y sys hijas en el trono?",[0. 0. 0. ... 0. 0. 0.],sirv pueblo mantern familua pueblo gana mantenga hija trono,0.0
192,xlyo1GcJ0wM,UCzT5hSUdv1qk40obikDb5Ew,"Quiero decidir si quiero en España, monarquía o República.",[0. 0. 0. ... 0. 0. 0.],quiero decidir quiero espa monarqu blica,0.0
194,xlyo1GcJ0wM,UCet4CrgT5eUA3zRRMIUeBpw,"El pueblo español sabe muy bien, que sólo han nacido para callar y para obedecer. Así lo dijo de manera muy clara El Marqués de Croix, en el siglo XVIII.
Además, la Gran Infanta Doña Pilar siempre decía: ""A callar""",[0. 0. 0. ... 0. 0. 0.],pueblo espa sabe bien nacido callar obedec dijo manera clara marqu croix siglo xviii adem gran infanta pilar siempr callar,0.0
195,xlyo1GcJ0wM,UCet4CrgT5eUA3zRRMIUeBpw,"La gran mayoría del pueblo español, ama a La Gran Casa Real de Borbón.
No hay que olvidar que S.M. La Reina Doña Letizia es quien sostiene a todas las instituciones del Reino de España, con el apoyo de su esposo S.M. El Rey Don Felipe VI, su hija la Gran infanta Doña Leonor, de las Cortes y del Tribunal Supremo.
Si no fuera por la Gran Soberana Doña Letizia, el Reino se colapsaría, se fragmentaría y entraría en una descomposición política, social y económica con innumerables Guerras civiles y de infinitas Limpiezas Étnicas, como en la Ex Yugoslavia y en los Balcanes.
Además, el Marqués de Croix lo dijo de manera muy clara, en el siglo XVIII: ""Los súbditos sólo han nacido para callar y para obedecer y no para estar discutiendo los asuntos públicos, que sólo corresponden al Gran Soberano""",[0. 0. 0. ... 0. 0. 0.],gran mayor pueblo espa gran casa real borb olvidar reina letizia sostien toda institucion reino espa apoyo esposo felip hija gran infanta leonor cort tribun supremo gran soberana letizia reino colapsar fragmentar entrar descomposici tica social econ mica innumer guerra civil infinita limpieza tnica yugoslavia balcan adem marqu croix dijo manera clara siglo xviii bdito nacido callar obedec discutiendo asunto blico corresponden gran soberano,0.0
196,xlyo1GcJ0wM,UCjV1BaBBcPoeyRbojU7zIRw,"La monarquía Española es probablemente la más barata del mundo.le pagas un sueldo vitalicio y todos los privilegios a su familia.
Por el otro lado en la republica das un sueldo vitalicio al rey de turno y todos los privilegios a su familia.  Y cada cuatro años un nuevo rey con sueldo vitalicio y todos los privilegios a su familia. Al fin y al cabo del tiempo te encuentras con que el estado con el dinero del pueblo paga a unos cinco o seis reyes sueldos votación y todo tipo de privilegios a sus familias. Y muchos estos reyes no tendrán ni estudios ni preparación para los cargos que ocupasen o hubieran ocupados. Mientras el rey ha nacido crecido y preparado para la función de jefe de estado.",[0. 0. 0. ... 0. 0. 0.],monarqu espa probablement barata mundo paga sueldo vitalicio privilegio familia lado republica sueldo vitalicio turno privilegio familia cada cuatro nuevo sueldo vitalicio privilegio familia cabo tiempo encuentra dinero pueblo paga cinco sei rey sueldo votaci tipo privilegio familia rey tendr estudio preparaci cargo ocupasen ocupado mientra nacido crecido preparado funci jefe,0.0
197,xlyo1GcJ0wM,UCcYaLOfgLCzkKeg1x60a4rw,"Eu sou brasileiro  e como uma pessoa que vive em uma república  
Eu digo se fosse vocês continuava  
Com a monarquia porque a república é um imferno de corrupção nós acabamos de sair de uma tentativa de golpe de estado e quase tivemos uma guerra civil  no ano passado então  continuem do jeitinho que vocês estão",[0. 0. 0. ... 0. 0. 0.],brasileiro pessoa vive blica digo foss continuava monarquia blica imferno corrup acabamo sair tentativa golp quas tivemo guerra civil passado continuem jeitinho,0.0
198,xlyo1GcJ0wM,UCRf-NsUKq-0HP2AvL-KfEcQ,Por qué siento que si la monarquía Española callera también y hubiera una república habrá también el retorno de la falangue española,[0. 0. 0. ... 0. 0. 0.],siento monarqu espa callera tambi blica habr tambi retorno falangu espa,0.0
199,xlyo1GcJ0wM,UC8ZmVZoXU9eatIIpCPc3L5A,Como si el rey interfiriera en la política.... Siempre tengo una duda serán republicanos de derechas o de izquierdas. xddd,[0. 0. 0. ... 0. 0. 0.],interfiriera tica siempr duda republicano derecha izquierda xddd,0.0
204,mIje9K8t_Sc,UCAvyXbXBGZc0I4q7HfElu9Q,No a la republica y viva la monarquía española! Viva el Rey!,[0. 0. 0. ... 0. 0. 0.],republica viva monarqu espa viva,0.0
205,mIje9K8t_Sc,UCu8xJ0FgMaxXRUwggX3XDmw,"La aceptación de rey debe votarse, ya que es rey por deseo del dictador Franco,. Debe ser aceptado por el pueblo en votación ¿NO QUEREMOS AMOS?",[0. 0. 0. ... 0. 0. 0.],aceptaci debe votars deseo dictador franco debe aceptado pueblo votaci queremo amo,0.0
208,mIje9K8t_Sc,UCseG53j0IAcrNLvNK6pWn8w,México esta con más crisis así como otros países de América latina españa Alado de América latina españa es Rico,[0. 0. 0. ... 0. 0. 0.],xico crisi rica latina espa alado rica latina espa rico,0.0
