,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
208,NwqXRvcknFE,UC7avolsuAvCM_WcCsPhYOaQ,Mentiroso y cínico!!!!!,[0. 0. 0. ... 0. 0. 0.],mentiroso nico,0.0
209,NwqXRvcknFE,UC10B3IkvfMJa3AzyU7mAVkg,Un Mentiroso!,[0. 0. 0. ... 0. 0. 0.],mentiroso,0.0
211,NwqXRvcknFE,UCtYwBITRlgzWwtBvcdUQ-tQ,Personaje 😂,[0. 0. 0. ... 0. 0. 0.],personaj,0.0
212,NwqXRvcknFE,UCCbnxTl9Mx9Lmht9MQ_xhsg,Esto es un hombre de palabra y con principios. 🤮,[0. 0. 0. ... 0. 0. 0.],hombr palabra principio,0.0
219,NwqXRvcknFE,UCv2NR3dyE4rZRHEWR9HLr2w,que rápido cambia de opinión,[0. 0. 0. ... 0. 0. 0.],pido cambia opini,0.0
220,gnWq3ecNZPU,UCFYmOKUaA26WRCsDs3aKG9g,"Pero vamos a ver si van a amnistiar a un fugado de la justicia , eso es jugar con las leyes , aunque sea una proposicion de ley choca frontalmente con un caso que se ha estado juzgando ......donde esta el Estado de derecho????? Donde esta la separacion de poderes??????",[0. 0. 0. ... 0. 0. 0.],vamo amnistiar fugado justicia jugar ley aunqu proposicion choca frontalment caso juzgando derecho separacion poder,0.0
222,gnWq3ecNZPU,UC29WveCl_Su9C7a-23D1uNA,Los jueces progresistas son los jueces comprados por el PSOE. Habria que ver sus cuentas bancarias. Y donde las tienen😂😂😂,[0. 0. 0. ... 0. 0. 0.],juec progresista juec comprado psoe habria cuenta bancaria,0.0
225,gnWq3ecNZPU,UCNQmX9UM6BTxyoVRQsKkfzQ,Pues que no vayan mejor,[0. 0. 0. ... 0. 0. 0.],pue vayan mejor,0.0
226,gnWq3ecNZPU,UCc7w6ohNc9zvJ-NkQzjHFwg,El poder judicial deberá defender las leyes de la Constitución,[0. 0. 0. ... 0. 0. 0.],poder judici deber defend ley constituci,0.0
227,gnWq3ecNZPU,UCibsUTq0KCeb-2bxTLlaEPQ,"A los progresistas hay que darles un escarmiento para que se alineen dentro de lo constitucional y se dejen de inventarios, el ejército y civiles demócratas a por ellos",[0. 0. 0. ... 0. 0. 0.],progresista darl escarmiento alineen dentro constitucion dejen inventario rcito civil crata,0.0
230,gnWq3ecNZPU,UCvIflTE6XMmMLJzFxOkenfg,El Psoe es la mafia.,[0. 0. 0. ... 0. 0. 0.],psoe mafia,0.0
232,gnWq3ecNZPU,UCK1NO_EdT_31ghVGXpWBR2A,Lo que fue ilegal fue el confinamiento y quien ha ido a la carcel por ello? Pues eso,[0. 0. 0. ... 0. 0. 0.],ileg confinamiento carcel ello pue,0.0
234,gnWq3ecNZPU,UCLc8f7RRXQIvMDT_tzZJ10g,Viva España!!!!,[0. 0. 0. ... 0. 0. 0.],viva espa,0.0
236,gnWq3ecNZPU,UCLsw64HIlhm_miZ4BsK6Naw,Lo poco que teníamos de democracia ya lo a dinamitado el PSOE.,[0. 0. 0. ... 0. 0. 0.],amo democracia dinamitado psoe,0.0
244,Twp0b-8LR8Y,UCLTNDUzjpCCidOMLvD_WQHg,Es aticonstitucional no tiene nada de complejo,[0. 0. 0. ... 0. 0. 0.],aticonstitucion complejo,0.0
245,Twp0b-8LR8Y,UCQcol1T9X-YWOKYIZk_p7Yg,"Pero que pasa con el artículo 2, que ya fue violada en 2017?, una amnistía estaría dejando sin protección a la Carta Magna...",[0. 0. 0. ... 0. 0. 0.],pasa culo violada amnist dejando protecci carta magna,0.0
246,Twp0b-8LR8Y,UCg919UWgdiMslcS8VkNcc3A,Amnipollia 😂,[0. 0. 0. ... 0. 0. 0.],amnipollia,0.0
247,Twp0b-8LR8Y,UC5MlU7rb9E15X5BRZFyjjlw,LA IGUALDAD DE UN ESTADO DEMOCRATICO ES AMNISTIA PARA PRESOS COMUNES.,[0. 0. 0. ... 0. 0. 0.],igualdad democratico amnistia preso comun,0.0
252,Twp0b-8LR8Y,UCh6Lf_iuDI8cKgLRBU7bAbw,Es decir ley de amnistia es un perdon global,[0. 0. 0. ... 0. 0. 0.],decir amnistia perdon global,0.0
253,Twp0b-8LR8Y,UCW2XOtM5CD-1SqSzef6vpnQ,No a la amnistía 🇪🇸,[0. 0. 0. ... 0. 0. 0.],amnist,0.0
256,Twp0b-8LR8Y,UCaBoyMoLAOpk2yWxHhSRNxA,"Cualquier gobierno razonable que haya tenido que afrontar decisiones desafiantes ha pedido un plebesite. Una votación directa en la que se invita a todo el electorado a aceptar o rechazar una propuesta.
Una votación en la que una población ejerce el derecho de autodeterminación nacional. Este es el proceso legal y político correcto. La amnistia - el proceso politicamente correcto y en el mejor interest de Espana es tener un plebiscite.  

La amnistia no va a functionar y va a destrozar a Espana.  
Ahora mas que nunca  hay que pedir un plebiscite",[0. 0. 0. ... 0. 0. 0.],cualquier gobierno razon afrontar decision desafiant pedido plebesit votaci directa invita electorado aceptar rechazar propuesta votaci poblaci ejerc derecho autodeterminaci nacion proceso legal tico correcto amnistia proceso politicament correcto mejor interest espana tener plebiscit amnistia functionar destrozar espana ahora nunca pedir plebiscit,0.0
258,Twp0b-8LR8Y,UCs16ai7A-9FWnSLvg8vyQyQ,Exactamente lo que estaba buscando. Gracias 👍🏻,[0. 0. 0. ... 0. 0. 0.],exactament buscando gracia,0.0
260,Extyq1E2jqA,UCJpF9U8YG4Y53cMqrAdkSyQ,Tenian que haber jurado la constitución diciendo sin conciencia ni honor,[0. 0. 0. ... 0. 0. 0.],tenian haber jurado constituci diciendo conciencia honor,0.0
264,Extyq1E2jqA,UCaVUpAbf_7AeSWLyIhDnTbQ,Traidores,[0. 0. 0. ... 0. 0. 0.],traidor,0.0
266,Extyq1E2jqA,UC5TOvpbUsStmHz-NU920_Sg,TVE es cómplice de golpe de estado. NO tenéis remordimientos poder dormir todas las noche con el daño que hacéis a los españoles.,[0. 0. 0. ... 0. 0. 0.],mplice golp remordimiento poder dormir toda noch espa ole,0.0
268,Extyq1E2jqA,UCV-HkHVJcy5OKRW9hLqjVzw,Hoy deberia entra la polcia al congreso para para esto,[0. 0. 0. ... 0. 0. 0.],deberia entra polcia congreso,0.0
271,Extyq1E2jqA,UCPr9p3pUVr8q75K3AIFkoVQ,Huelga general ya !!! y los sindicatos donde están..?,[0. 0. 0. ... 0. 0. 0.],huelga gener sindicato,0.0
273,Extyq1E2jqA,UCqYfldeQJaW51mKo3XG_IYQ,También el tergal  es impecable,[0. 0. 0. ... 0. 0. 0.],tambi tergal impec,0.0
274,Extyq1E2jqA,UCnmJR2EdyZOzPnEnitp-sXw,Sanchez. Mas tarde o más temprano nos volverás a llamar a las urnas. Prepárate,[0. 0. 0. ... 0. 0. 0.],sanchez tard temprano volver llamar urna prep rate,0.0
276,Extyq1E2jqA,UCbDElkOuIA0UNv1T2GM4K9w,Confianza...en que harás lo que sea con tal de seguir mandando. No te quepa duda de que ya confiamos plenamente en eso.,[0. 0. 0. ... 0. 0. 0.],confianza seguir mandando quepa duda confiamo plenament,0.0
277,Extyq1E2jqA,UC7ulTyL_G9VC_PbkFOhRKng,TVE la pagamos todos para que ejecute la desinformación y la parcialidad.,[0. 0. 0. ... 0. 0. 0.],pagamo ejecut desinformaci parcialidad,0.0
283,RyK3eOq7vO4,UCTKcnJ0X-FVqt3wk9K3pgCw,Sii muy claro,[0. 0. 0. ... 0. 0. 0.],claro,0.0
284,RyK3eOq7vO4,UCsWA1LQoQk6fnLWDf2susGg,Ni sanchez ni pundemon llegaran a presidentes por k tienen mas miedo que 11 viegas a unque no lo aparenten el dia k firmen le va a pasar loque le paso pundemon hace 6 años,[0. 0. 0. ... 0. 0. 0.],sanchez pundemon llegaran president miedo viega unqu aparenten firmen pasar loqu paso pundemon hace,0.0
286,RyK3eOq7vO4,UCSHjUaVomYT5Skm7mZTKcIQ,"Hay que tener cuajo,,, la ley no incluye a policías condenado por el mismo caso. Increíble!!!👏🇪🇸👏😤😠🤔😔",[0. 0. 0. ... 0. 0. 0.],tener cuajo incluy polic condenado mismo caso incr,0.0
287,RyK3eOq7vO4,UCrgawBAsF10q9ytYURWf8KA,"Dice que se debe a sus militantes , a sus votantes que les den. El votante a Dios gracias no es cautivo de ningún partido y no se enteran y si no que se lo digan a podemos y ciudadanos.",[0. 0. 0. ... 0. 0. 0.],dice debe militant votant votant dio gracia cautivo ning partido enteran digan podemo ciudadano,0.0
288,RyK3eOq7vO4,UCTgLqtwPDMERbfjLNshfq4Q,A este hombre que lo echen ya!!!,[0. 0. 0. ... 0. 0. 0.],hombr echen,0.0
290,RyK3eOq7vO4,UCJzgxJctpydUbNMs2wUW_pA,"Hermanos de la 1, no os creo. Contéis lo que contéis.",[0. 0. 0. ... 0. 0. 0.],hermano creo cont cont,0.0
292,RyK3eOq7vO4,UC4JfhhBEzZxZTmLVKgQdB1g,Dictadura parlamentaria,[0. 0. 0. ... 0. 0. 0.],dictadura parlamentaria,0.0
295,RyK3eOq7vO4,UCcnAdZ4Q2b6zKEw3EPKxX6Q,Los primeros que han caído en la trampa de la amnistía han sido los  medios de comunicación ( todos ) . Que la dan por hecho  .,[0. 0. 0. ... 0. 0. 0.],primero trampa amnist sido medio comunicaci hecho,0.0
296,RyK3eOq7vO4,UCzz91f9-6BTDGOFZfCDefWg,Asociaciones de la guardia civil han declarado que ante una amnistia su deber es defender la constitucion y la democracia.Que se atrevan,[0. 0. 0. ... 0. 0. 0.],asociacion guardia civil declarado amnistia deber defend constitucion democracia atrevan,0.0
297,RyK3eOq7vO4,UCmHcXyjoh64zQMO35t9JKkg,"Lo único que puede salvar este país es un acuerdo pp psoe
Aunque no es bueno del todo es lo menos malo",[0. 0. 0. ... 0. 0. 0.],nico pued salvar acuerdo psoe aunqu bueno meno malo,0.0
301,RYvRgd0kOcU,UC7cUYfV9WgNtw5l4vMvPP_Q,"Seguiremos igual que hace 100 años mientras se usen las vísceras para resolver diferencias que sólo se pueden tratar con el cerebro. Las manifestaciones y diversos comentarios en este y otros videos muestran que la mayoría de la población no comprende el sistema. El comisario deja claro cuantos temas que ponen en entredicho nuestra democracia, tenemos pendientes: mecanismos de elección del gobierno del poder judicial; que también deberíamos elegir los ciudadanos. La cuestión fundamental es que según tribunales europeos y el parlamento al que se apela, Puigdemont no es un delincuente sino que además es un diputado electo, de quien Feijoo dijo que era un interlocutor válido y al que habría amnistiado si el PNV lo hubiera exigido al apoyar su investidura.",[0. 0. 0. ... 0. 0. 0.],seguiremo igual hace mientra usen scera resolv diferencia pueden tratar cerebro manifestacion diverso comentario video muestran mayor poblaci comprend sistema comisario deja claro cuanto tema ponen entredicho democracia pendient mecanismo elecci gobierno poder judici tambi deber amo elegir ciudadano cuesti fundament tribunal europeo parlamento apela puigdemont delincuent sino adem diputado electo feijoo dijo interlocutor lido habr amnistiado exigido apoyar investidura,0.0
305,RYvRgd0kOcU,UCVgq7Ux-nX54HEdUT_OMzNg,Que mal leen........,[0. 0. 0. ... 0. 0. 0.],leen,0.0
306,RYvRgd0kOcU,UCVgq7Ux-nX54HEdUT_OMzNg,Bajada de pantalones con ineludible  ingresos bajo mando,[0. 0. 0. ... 0. 0. 0.],bajada pantalon inelud ingreso bajo mando,0.0
310,RYvRgd0kOcU,UCh1U5gB6s-haEaxAuftL9oA,"Dignidad del Parlamento Europeo, que todavía estarán contando los euros que Marruecos les entregó en sacos!",[0. 0. 0. ... 0. 0. 0.],dignidad parlamento europeo todav contando euro marrueco entreg saco,0.0
313,RYvRgd0kOcU,UC5hELFZKdn0WLg0HwO6aYOw,Con la corrupción de la ley del sí solo sí,[0. 0. 0. ... 0. 0. 0.],corrupci solo,0.0
315,RYvRgd0kOcU,UC5hELFZKdn0WLg0HwO6aYOw,Zapatero legalizo a ETA como partido político,[0. 0. 0. ... 0. 0. 0.],zapatero legalizo partido tico,0.0
317,RYvRgd0kOcU,UC5hELFZKdn0WLg0HwO6aYOw,Sí muy amigo de maduro,[0. 0. 0. ... 0. 0. 0.],amigo maduro,0.0
319,RYvRgd0kOcU,UC5hELFZKdn0WLg0HwO6aYOw,Aquí en España a los productos se les da una medalla,[0. 0. 0. ... 0. 0. 0.],espa producto medalla,0.0
322,JK_t8qgiP8I,UCv4r0i8vk_Mj8a1xLmg1MiQ,Os veo muy cuerdos,[0. 0. 0. ... 0. 0. 0.],cuerdo,0.0
323,JK_t8qgiP8I,UCv4r0i8vk_Mj8a1xLmg1MiQ,Habéis ido tejiendo una tela de araña y ahora queréis atrapar a la mosca,[0. 0. 0. ... 0. 0. 0.],tejiendo tela ahora quer atrapar mosca,0.0
324,JK_t8qgiP8I,UCak9FlHygAcEoUTqeFpNGSg,Si no cabe la amnistia en la constitución española de que va el mr ZP bean,[0. 0. 0. ... 0. 0. 0.],cabe amnistia constituci espa bean,0.0
328,JK_t8qgiP8I,UCvyR56wIfPfwoRzuBKMM4XQ,"El guapo de.leon este no sabe que hacer.el.pobre me se aburre ,ven a limpiar el.rio😊.ahora vas  de gusiluz",[0. 0. 0. ... 0. 0. 0.],guapo leon sabe hacer pobr aburr limpiar ahora gusiluz,0.0
329,JK_t8qgiP8I,UCb5UE8g9WBFnoaJYXlYS3mw,"Necesito un psicólogo, estoy teniendo delirios de dictadores, por todas partes, ayúdeme por favor",[0. 0. 0. ... 0. 0. 0.],necesito psic logo delirio dictador toda part deme favor,0.0
335,JK_t8qgiP8I,UCJDmSnovW4OS9mWvM4JCzEg,Escuchar a este tipo es   como Escuchar a Judas,[0. 0. 0. ... 0. 0. 0.],escuchar tipo escuchar juda,0.0
339,JK_t8qgiP8I,UCKgYi4le34quGSRVG-X2hyw,Dónde está el interés general?,[0. 0. 0. ... 0. 0. 0.],inter gener,0.0
345,dcTvQcPX9Us,UC5nJHG1lcPc2djODesM1gUA,VENDIDO POR UN DELINCUENTE QUE LUEGO NOS VA A GOBERNAR NI LAS PELICULAS DE CIENCIA FICCION ESTO ES SUBRREALISTA,[0. 0. 0. ... 0. 0. 0.],vendido delincuent luego gobernar pelicula ciencia ficcion subrrealista,0.0
349,dcTvQcPX9Us,UCz2fGIjojwTJ1e6hYOzWuiA,"Supongo que a Tejero le pagaremos una indemnización por haber estado en la cárcel poro el golpe de estado,  a la visita de lo que va a hacer Sanchez con el pelucón",[0. 0. 0. ... 0. 0. 0.],supongo tejero pagaremo indemnizaci haber rcel poro golp visita hacer sanchez peluc,0.0
354,dcTvQcPX9Us,UCNwvzWsrGBZBj12n4pD4onw,Sibeguezas,[0. 0. 0. ... 0. 0. 0.],sibegueza,0.0
360,nu7BI4OXaFc,UCpESpeQ8YuRxiYfu5v9OHkQ,"El tema es interesante, pero tienes que agilizar, porque se hace aburrido el video.",[0. 0. 0. ... 0. 0. 0.],tema interesant agilizar hace aburrido video,0.0
362,nu7BI4OXaFc,UCR1iBS9BkS3jELlx3HrisGA,A qué esperamos para enchironar a este DICTADOR ?,[0. 0. 0. ... 0. 0. 0.],esperamo enchironar dictador,0.0
363,nu7BI4OXaFc,UCLFu-vQB7k25nuwcpLSFgFQ,Puigdemont no venga a España Sánchez te meterá a la cárcel  y después dirá He cumplido mi palabra !!!!!!,[0. 0. 0. ... 0. 0. 0.],puigdemont venga espa nchez meter rcel despu cumplido palabra,0.0
366,nu7BI4OXaFc,UCWTS5STrpzrMSm1abNvOM_w,NO A LA aMNISTÍA,[0. 0. 0. ... 0. 0. 0.],amnist,0.0
371,nu7BI4OXaFc,UCzTxPyEyw2w2-K6litHiOyw,Cuando las barbas del vecino veas arder échate a correr eso le pasará al. PSOE dentro de poco pero bueno como no son ni obreros ni españoles les da igual todo viva l comunista lo mio mio ylo tuyo también viva España,[0. 0. 0. ... 0. 0. 0.],barba vecino vea arder chate correr pasar psoe dentro bueno obrero espa ole igual viva comunista tambi viva espa,0.0
377,nu7BI4OXaFc,UC7-uyDNICZm-3d2klV3rOUg,Les perdonan 15 mil millones de euros y le dan amnistía a cientos de delincuentes y además cambian delitos de malversación de el dinero de todos jajajajajaj. Esto es de locos y los rojos ahí celebrándolo jajajaja,[0. 0. 0. ... 0. 0. 0.],perdonan millon euro amnist ciento delincuent adem cambian delito malversaci dinero jajajajajaj loco rojo celebr ndolo jajajaja,0.0
378,nu7BI4OXaFc,UCDRCp3TzPsoJMllFHOKiqyQ,No se puede!! Permitir,[0. 0. 0. ... 0. 0. 0.],pued permitir,0.0
379,nu7BI4OXaFc,UCpakPHr3SnSUbvm5Rwcht-g,De qué vale la reacción ciudadana si el primero que tiene que estar hay es el Rey porque la presión ciudadana vale para achantar a personas con escrúpulos pero este tío se la pela y si yo no estoy apoyado por el Rey no pretenderás que le salve el culo.,[0. 0. 0. ... 0. 0. 0.],vale reacci ciudadana primero presi ciudadana vale achantar persona escr pulo pela apoyado pretend salv culo,0.0
383,imxbMHG9A4M,UC6o_ckmEk87f7TiViatW11w,En el gobierno los que gobiernan son minorias en escaños y no los más votados,[0. 0. 0. ... 0. 0. 0.],gobierno gobiernan minoria esca votado,0.0
384,imxbMHG9A4M,UC6o_ckmEk87f7TiViatW11w,Esta ANMISTIA es puro egoísmos de una persona que no le importa destruir el código penal,[0. 0. 0. ... 0. 0. 0.],anmistia puro smo persona importa destruir digo penal,0.0
385,imxbMHG9A4M,UC6o_ckmEk87f7TiViatW11w,En cibeles no es de ultradecha pues hay de todas las ideológias,[0. 0. 0. ... 0. 0. 0.],cibel ultradecha pue toda ideol gia,0.0
388,imxbMHG9A4M,UCpKAS8eJd5aM95G4oAW8LVQ,Como siempre la derecha de vox busca que esos votos vayan para ellos  por que sin ellos el psoe no gobernaria.,[0. 0. 0. ... 0. 0. 0.],siempr derecha busca voto vayan psoe gobernaria,0.0
390,imxbMHG9A4M,UCAVZwPTo35P8bvKQtYaUjjQ,No teneis ni idea jajaajaj pero que iba a esperar de un canal frances hablando en Español jajajajaj eso al reves no pasa ni de coña,[0. 0. 0. ... 0. 0. 0.],tenei idea jajaajaj esperar canal franc hablando espa jajajajaj reve pasa,0.0
391,imxbMHG9A4M,UCfw1f3b1wzbLAM7beS0XjXg,"Entonces según France 24, lo de Cibeles fue la ""ultraderecha"". ¿Habrá sido Falange española la que montó aquello?",[0. 0. 0. ... 0. 0. 0.],entonc franc cibel ultraderecha habr sido falang espa mont aquello,0.0
396,imxbMHG9A4M,UCK4XAW4gGR_eAZVHoBJYtwQ,ADELANTE ESPAÑA 🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸,[0. 0. 0. ... 0. 0. 0.],adelant espa,0.0
397,imxbMHG9A4M,UCKno6mDxViRKRWDVuuZXdpA,El frances es mas consecuente y mas sincero que los propios españoles,[0. 0. 0. ... 0. 0. 0.],franc consecuent sincero propio espa ole,0.0
398,imxbMHG9A4M,UC6iWeWMqmIZlCUgzkfIwhRg,"14:43 Que dice esta señora!?!? Faaaalsaria!! Cientos de miles, si no millones salimos a las calles el Domingo en España dando ejemplo de civismo y democracia!! Meeeentirosa!! Difamadora!! Desinformadora!!",[0. 0. 0. ... 0. 0. 0.],dice faaaalsaria ciento mile millon salimo call domingo espa dando ejemplo civismo democracia meeeentirosa difamadora desinformadora,0.0
400,F0NsQZPC_Y8,UCSTxwIVrIc2OZ59woI-5wwQ,En el recien pasado (algunos meses) el Senor Sanchez estaba contra la amnistia y la decia ilegal y inconstitucional !!!...,[0. 0. 0. ... 0. 0. 0.],recien pasado mese senor sanchez amnistia decia ileg inconstitucion,0.0
401,F0NsQZPC_Y8,UCg2fve0LlN8mAKFb-LewlaQ,Pero si no ha dicho nada,[0. 0. 0. ... 0. 0. 0.],dicho,0.0
402,F0NsQZPC_Y8,UCFuIrl9L4TImHbpG8SHbUKw,Mirar el gallina de Fernandez vara como aplaude,[0. 0. 0. ... 0. 0. 0.],mirar gallina fernandez vara aplaud,0.0
403,F0NsQZPC_Y8,UC7avolsuAvCM_WcCsPhYOaQ,"Mentiras y ambición personal, venderías a tu propia madre!!!!!",[0. 0. 0. ... 0. 0. 0.],mentira ambici person vender propia madr,0.0
404,F0NsQZPC_Y8,UC6CMgE-T3aVp9SC_SHTWCIQ,Noticias Internacionales,[0. 0. 0. ... 0. 0. 0.],noticia internacional,0.0
409,F0NsQZPC_Y8,UCALqsQ2W1frKryHX4m7QRrw,"Lo que dice no se lo cree ni él, Cataluña está fracturada y lo estará siempre por mucho diga y si no que se de un paseo y pregunte",[0. 0. 0. ... 0. 0. 0.],dice cree catalu fracturada siempr diga paseo pregunt,0.0
413,F0NsQZPC_Y8,UCLhoekoRs80FLx1dR_C6EsQ,"Ni obrero, ni español,",[0. 0. 0. ... 0. 0. 0.],obrero espa,0.0
414,F0NsQZPC_Y8,UCxzx9c-5LmTOyrTSkYwXXMA,"La amnistia es cuando se perdona todo a todos por igual. Esto no es amnistia, sino una carta de impunidad selectiva.",[0. 0. 0. ... 0. 0. 0.],amnistia perdona igual amnistia sino carta impunidad selectiva,0.0
416,F0NsQZPC_Y8,UCUP667R_TMi6nWC-yOjR7qg,Secta😂,[0. 0. 0. ... 0. 0. 0.],secta,0.0
420,4bI8YZN2AUQ,UCQaLBjKgk3M2HN-byf5aAHw,"¡Vaya..ya vais a hacer otra vez el mono..que patéticos.. pues anda que nos os queda nada ..4 añitos..venga que las macacadas os salen de perlas.. 
V🤮X = V💩G🥴S DE LOS 🥚🥚",[0. 0. 0. ... 0. 0. 0.],vaya vai hacer mono tico pue anda queda ito venga macacada salen perla,0.0
424,4bI8YZN2AUQ,UCSgFLHN6S6hwk6hDDA3HfWg,El pp es lobo  con piel d cordero,[0. 0. 0. ... 0. 0. 0.],lobo piel cordero,0.0
425,4bI8YZN2AUQ,UC2n2LfYBJreAAWFt1HIhUVw,No se rindan,[0. 0. 0. ... 0. 0. 0.],rindan,0.0
428,4bI8YZN2AUQ,UCCV4DMX13cTdD1_vnHiccgw,Todos son iguales de corruptos.,[0. 0. 0. ... 0. 0. 0.],igual corrupto,0.0
429,4bI8YZN2AUQ,UCpWIuN6vfd5htB0ad15eiZA,Los likes de este post deberían ser más pero Youtube no permit más de 4200. 😡,[0. 0. 0. ... 0. 0. 0.],like post deber youtub permit,0.0
432,4bI8YZN2AUQ,UCfy9l7C2KgcR3Nfid3MpJrw,Igualdad? Por Dios,[0. 0. 0. ... 0. 0. 0.],igualdad dio,0.0
433,4bI8YZN2AUQ,UCSSH7OPDBOiGzjFxU6T2PVw,"LOS SUDAMERICANOS, CÓMO SIEMPRE, EN LAS NUBES.
LUEGO DICEN QUE CONOCEN ESPAÑA MUY BIEN.
!! NI EL IDIOMA CONOCEN!!!",[0. 0. 0. ... 0. 0. 0.],sudamericano siempr nube luego dicen conocen espa bien idioma conocen,0.0
434,4bI8YZN2AUQ,UCSSH7OPDBOiGzjFxU6T2PVw,"NICOLÁS REDONDO, LE HIZO A FELIPE GONZALEZ, UN PARO NACIONAL DE 2 DIAS, GRANDIOSO.
NI AVIONES, NI BARCOS, NI METRO, NI GENTE,NI PERROS NI GATOS. NI CRISTO BENDITO SE MOVIO DE SUS CASAS.
!!! HUELGA GENERAL QUE SALIÓ ADELANTE CON DOS COJONES Y LA VOLUNTAD DE LOS ESPAÑOLES!!!
EL GOBIERNO, ACOJONADO, RECTIFICÓ.
YO Y TODOS, DISFRUTAMOS MUCHÍSIMO, CON ESTAS HIENAS ACOJONADAS. NICOLAS REDONDO. GRACIAS. LOS MEJORES DIAS DE MI VIDA!!!
AHORA, CON UN PAIS IDIOTIZADOS Y FRAGMENTADO, NO SE REPETIRÁ AQUELLOS MARAVILLOSOS DIAS!!!
DAN GANA DE MORIRSE CON EL GÉNERO QUE TENEMOS EN ESTE TERRITORIO DE CAZA!!!!",[0. 0. 0. ... 0. 0. 0.],nicol redondo hizo felip gonzalez paro nacion dia grandioso avion barco metro gent perro gato cristo bendito movio casa huelga gener sali adelant cojon voluntad espa ole gobierno acojonado rectif disfrutamo much simo hiena acojonada nicola redondo gracia mejor dia vida ahora pai idiotizado fragmentado repetir aquello maravilloso dia gana morirs nero territorio caza,0.0
