,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggresive
62,118,S1-wpBi4uDM,UCdOoglA73Rvg15_jxk4TSbQ,Algunos argumentos demuestran el poco conocimiento que se tiene real de esta institución....,[0. 0. 0. ... 0. 0. 0.],argumento demuestran conocimiento real instituci,0.0,0.020828044041991234,0.008790764026343822,0.012409950606524944
63,119,S1-wpBi4uDM,UCUtW5qbs20TgDBJ2_58sEVQ,"Muy mal lo que dice esa mujer de que la república es más barata, como que no sabe nada sobre ella. La república es más cara ya que ni tiene complementos que no tiene la monarquía y aparte si una persona ha sido presidente de la república tiene una paga de por vida",[0. 0. 0. ... 0. 0. 0.],dice mujer blica barata sabe blica cara complemento monarqu apart persona sido president blica paga vida,0.0,0.5555922389030457,0.08680115640163422,0.1280764639377594
64,120,nznqqPKN3gM,UCx4lbqHz-4XZGT2evhuH9Ag,"Republicanos de tres al cuarto, abrid un libro.",[0. 0. 0. ... 0. 0. 0.],republicano tre cuarto abrid libro,0.0,0.03051208145916462,0.008898599073290825,0.021549491211771965
65,121,nznqqPKN3gM,UCVozh78b3nGoXhc0qRP8lBw,"Franc Nicolás, tienes talento yo de ti me haría fichar en algun escaparate donde se subsane tu persona. O sea algo que de a entender q las cosas viejas sin cosas de infancia. No vivas del pequeño nicolas. Es una pena desoerdiciar tu talento en esta sociedad q no te pueden dirar ni una piedra",[0. 0. 0. ... 0. 0. 0.],franc nicol talento fichar algun escapar subsan persona entend cosa vieja cosa infancia viva pequ nicola pena desoerdiciar talento sociedad pueden dirar piedra,0.0,0.015162416733801365,0.005967073142528534,0.01273326575756073
66,122,nznqqPKN3gM,UCjAlblMwSR0EHu6bVOIPuKA,"la comida es la misma... jamón navidul, paté del mercadona, y unos esparragos  Carretilla...Claro! 
yo creo que comen ""niños"" después de follarselos",[0. 0. 0. ... 0. 0. 0.],comida misma navidul mercadona esparrago carretilla claro creo comen despu follarselo,0.0,0.05863479524850845,0.0060884058475494385,0.019511980935931206
67,125,nznqqPKN3gM,UCwGijSZSEgPllTsP1DvwkbQ,"Muy buenos estos chavalines eh , dales tiempo a que lleven más gente a los podcast.
Una cosa importante que tienen que aprender es a dejar desarrollar al invitado que hable lo que sea completo mientras apuntan las cosas que le quieren debatir. Así por ejemplo al papanatas este se le desmontarla todo lo que dice por si solo",[0. 0. 0. ... 0. 0. 0.],bueno chavalin dale tiempo lleven gent podcast cosa important aprend dejar desarrollar invitado habl completo mientra apuntan cosa quieren debatir ejemplo papanata desmontarla dice solo,0.0,0.029737571254372597,0.008405554108321667,0.014086568728089333
68,128,nznqqPKN3gM,UCtGp98QJ5rDRCjIFJYbq99g,Yo prefiero un contrapeso en la jefatura que un cargo político mas…,[0. 0. 0. ... 0. 0. 0.],prefiero contrapeso jefatura cargo tico,0.0,0.03423803299665451,0.012698390521109104,0.015031978487968445
69,130,nznqqPKN3gM,UCNV1cVvE7etACKJKzAU-KJA,El Rey ya es Jefe de Estado. La figura de Jefe de Estado la puede ostentar tanto un Rey como un Presidente de la República.,[0. 0. 0. ... 0. 0. 0.],jefe figura jefe pued ostentar president blica,0.0,0.013383413664996624,0.012182696722447872,0.011409827508032322
70,132,nznqqPKN3gM,UCRkmoSByPtzoJ79lK7uusdg,Lo mejor es que se lo cree i todo. 😂 Personaje de la España 🇪🇸 profunda,[0. 0. 0. ... 0. 0. 0.],mejor cree personaj espa profunda,0.0,0.15181483328342438,0.03859449177980423,0.060537900775671005
71,139,nznqqPKN3gM,UCSiKpPT6RPQrhDWB2awTJ9g,Tiene money tiene cash el pequeño Nicolás,[0. 0. 0. ... 0. 0. 0.],money cash pequ nicol,0.0,0.0691518560051918,0.03742336481809616,0.04237779602408409
72,140,5vxqIPYVC8U,UCzDmu6QviXbf0cbeFBh2_zA,"Este ha sido un vídeo complejo de realizar, y espero haber estado a la altura. Creo que es una cuestión que merece una respuesta objetiva, sobre todo para los jóvenes, a quienes la sociedad bombardea con posiciones muy polarizadas cuando se habla de monarquía o república. ¿Qué te ha parecido? Cuéntamelo, pero con respeto hacia opiniones distintas a la tuya que surjan aquí. ¿Me dejas tu opinión sobre el vídeo? 

Fe de erratas:
- En 2:22 se podría especificar también que Alfonso XII vivió parte de su vida en el exilio antes de la Restauración Borbónica.
- En 4:22 se dice que Fernando VII murió en 1835, cuando murió en 1833.",[0. 0. 0. ... 0. 0. 0.],sido complejo realizar espero haber altura creo cuesti merec respuesta objetiva vene sociedad bombardea posicion polarizada habla monarqu blica parecido ntamelo respeto hacia opinion distinta surjan deja opini errata podr especificar tambi alfonso vivi part vida exilio restauraci borb nica dice fernando muri muri,0.0,0.06644658744335175,0.007486782502382994,0.03719655051827431
73,144,5vxqIPYVC8U,UCwFj-zibwvSl9aCtXb4aqWQ,"Las monarquias son dictaduras disfrazadas de flores, todos debemos tener las mismas oportunidades no solo una familia",[0. 0. 0. ... 0. 0. 0.],monarquia dictadura disfrazada flore debemo tener misma oportunidad solo familia,0.0,0.2556358873844147,0.00959702581167221,0.05630214512348175
74,145,5vxqIPYVC8U,UCBZkkyJ7nbShP4uXPV7J6xA,"No lo sé,.. algunos solo queremos patria y libertad,..",[0. 0. 0. ... 0. 0. 0.],solo queremo patria libertad,0.0,0.05759994313120842,0.007999323308467865,0.02017221972346306
75,146,5vxqIPYVC8U,UCS7qp9w-IEXyVR-wtfUDGcQ,SE VE QUE NO HAS IDO AL COLEGIO. ESPEREMOS QUE LA ESCUELAS COMUNISTAS ENSEÑEN ALGO MAS QUE FUMAR PORROS.,[0. 0. 0. ... 0. 0. 0.],colegio esperemo escuela comunista ens fumar porro,0.0,0.252163290977478,0.022813301533460617,0.11440535634756088
76,147,5vxqIPYVC8U,UCvSJCi26a0LGRgl55YTZJyA,"Para que sirve el rey, que hace??",[0. 0. 0. ... 0. 0. 0.],sirv hace,0.0,0.03605034947395325,0.03473600000143051,0.04181471839547157
77,148,5vxqIPYVC8U,UCDRCp3TzPsoJMllFHOKiqyQ,"Y porque
UE tiene que haber una República la última que hubo dejó mucho que desear en todos los sentidos sin conocéis el porqué  es muy facil por tradición capilla...",[0. 0. 0. ... 0. 0. 0.],haber blica ltima desear conoc porqu facil tradici capilla,0.0,0.06586524844169617,0.03350779041647911,0.04037870094180107
78,150,5vxqIPYVC8U,UCxIzqhWDgX7cJMsDGs4kubg,El único que le da estabilidad y paz a España es la figura del rey. Tratar de instaurar una republica sería el regreso de la guerra civil …,[0. 0. 0. ... 0. 0. 0.],nico estabilidad espa figura tratar instaurar republica regreso guerra civil,0.0,0.048625290393829346,0.00969818513840437,0.021120499819517136
79,155,5vxqIPYVC8U,UC9khk0O9SsKq2nkm2h-nRrg,quién le ha votado?,[0. 0. 0. ... 0. 0. 0.],votado,0.0,0.06572749465703964,0.05229894071817398,0.056105837225914
80,159,5vxqIPYVC8U,UCeBRyISomCWNZeXrlliWaeQ,"Para mí el Rey es lo que es, la representación de España tanto histórica como cultural, por ello creo que todos los españoles deberíamos estar unidos bajo un sentimiento común que apoyarse a nuestra historia y que reconociese que los sistemas republicanos en España fueron completamente fallidos y corruptos. Larga vida a la monarquía española!!!!",[0. 0. 0. ... 0. 0. 0.],representaci espa hist rica cultur ello creo espa ole deber amo unido bajo sentimiento apoyars historia reconocies sistema republicano espa completament fallido corrupto larga vida monarqu espa,0.0,0.038907140493392944,0.008666766807436943,0.029648613184690475
81,160,eYvG3W6j8sU,UCgPbPNEzjRNF6vowWZQoGsQ,"MONARQUIA PARLAMENTARIA: 
Unos cuantos republicanos de siempre pretenden derrocar nuestra monarquia y en especial a nuestro flamante Rey considerado hoy el más preparado y con mejor valoración del mundo. En España, Felipe VI está valorado muy por encima de ninguno de los políticos del momento. 
El argumento al que aducen los destructivos republicanos es, que el Rey no está votado como ellos. Todas las monarquias democraticas del mundo, son votadas a través de la constitucion de cada país, la nuestra es una constitución muy joven y aceptada por el 88% de la población; curiosamente el partido comunista, en el gobierno son los mayores enemigos y acosadores de nuestro Rey Felipe VI, ellos fueron votados por apenas el 12% (hoy su intención de voto está en un pírrico 7%) y sus referentes son dictadores como Fidel Castro o Kim Jong-un, no votados por nadie.
Por otra parte hay algo tan simple como verificar que entre las 20 naciones más modernas y con mejor calidad de vida y justicia del mundo, 12 de ellas se rigen por  monarquias parlamentarias entre las que está España 🇪🇸. Menciono algunas: Inglaterra, Canada, Australia, Suecia, Noruega, Dinamarca, Holanda, Japón, Bélgica y la propia España 🇪🇸, etc. 
Es verdad también que entre las mejores hay alguna republica como Alemania o Francia y presidencialista a doc como 
EEUU, pero el modelo de República por la que abogan los antimonarquicos españoles, comunistas, filoterroristas, golpistas y algún que otro socialista radical, no son democracias como las mencionadas sino que quieren aplicar modelos como el bolivariano, Cuba, la antigua URS, Corea del Norte, etc. 
Poco más hay que decir sobre ello y espero que cada uno reflexione y despeje sus dudas.
 Para terminar, también comentar que las tradiciones de los países tienen mucho que ver en esto y España fue siempre monarquica a excepción de las dos breves republicas de los siglos XIX y XX  cuya única aportación fue miseria, guerra y sufrimiento con muchisimas muertes. También apuntar que Los últimos 5 presidentes electos franceses acabaron en grandes escándalos. Por último que nuestra Monarquia cuesta 8 millones al año que el Rey Felipe VI amortiza en un viaje comercial, y que la republica francesa cuesta unos 250 millones  al año, solo 32 veces más.",[0. 0. 0. ... 0. 0. 0.],monarquia parlamentaria cuanto republicano siempr pretenden derrocar monarquia especi flamant considerado preparado mejor valoraci mundo espa felip valorado encima ninguno tico momento argumento aducen destructivo republicano votado toda monarquia democratica mundo votada trav constitucion cada constituci joven aceptada poblaci curiosament partido comunista gobierno mayor enemigo acosador felip votado apena intenc voto rrico referent dictador fidel castro jong votado nadi part simpl verificar nacion moderna mejor calidad vida justicia mundo rigen monarquia parlamentaria espa menciono inglaterra canada australia suecia noruega dinamarca holanda lgica propia espa verdad tambi mejor alguna republica alemania francia presidencialista eeuu modelo blica abogan antimonarquico espa ole comunista filoterrorista golpista socialista radic democracia mencionada sino quieren aplicar modelo bolivariano cuba antigua corea nort decir ello espero cada reflexion despej duda terminar tambi comentar tradicion espa siempr monarquica excepci breve republica siglo cuya nica aportaci miseria guerra sufrimiento muchisima muert tambi apuntar ltimo president electo frances acabaron grand ndalo ltimo monarquia cuesta millon felip amortiza viaj comerci republica francesa cuesta millon solo vece,0.0,0.20730207860469818,0.015170215629041195,0.10829004645347595
82,162,eYvG3W6j8sU,UClW5KNPxhes2grcezi0OSDw,VIVA LA REPUBLICA EN ESPAÑA Y NO AL MALTRATO A HISPANOAMERICA,[0. 0. 0. ... 0. 0. 0.],viva republica espa maltrato hispanoamerica,0.0,0.21117275953292847,0.024828869849443436,0.09194561094045639
83,165,eYvG3W6j8sU,UCjFIjQQGYY-ZXcGueoaS61Q,"España es una partitocracia. Es un hecho. El pueblo no tiene ningún poder para hacer leyes, solo votar 1 vez cada 4 años. Eso se llama PARTITOCRACIA. Que se enteren.",[0. 0. 0. ... 0. 0. 0.],espa partitocracia hecho pueblo ning poder hacer ley solo votar cada llama partitocracia enteren,0.0,0.08489298820495605,0.005333963315933943,0.01979663036763668
84,166,eYvG3W6j8sU,UCSL0tSdArtBEe6f-aj9JUEw,"Vale quitamos la casa Real Española, a quien ponemos despues? a Pablito I. chegevara? haha engaa",[0. 0. 0. ... 0. 0. 0.],vale quitamo casa real espa ponemo despu pablito chegevara haha engaa,0.0,0.04916023463010788,0.011007718741893768,0.01938287541270256
85,167,eYvG3W6j8sU,UCgPbPNEzjRNF6vowWZQoGsQ,"En España, la minoría que reclama republica se divide en dos bandos y eso deben tenerlo claro. Hay un tipo de republica democrática como Alemania, Francia o Italia pero los comunistas que desean proclamar la republica y derrocar a nuestro Rey, lo que anhelan es una republica comunista dictatorial y no democrática.",[0. 0. 0. ... 0. 0. 0.],espa minor reclama republica divid bando deben tenerlo claro tipo republica democr tica alemania francia italia comunista desean proclamar republica derrocar anhelan republica comunista dictatori democr tica,0.0,0.25374871492385864,0.012367524206638336,0.10986427217721939
86,168,eYvG3W6j8sU,UChbt7PZniu_TwtXwt2nh5bQ,Nuestro debate es a dónde te mandamos....Venezuela. Cuba ...Bolivia,[0. 0. 0. ... 0. 0. 0.],debat mandamo venezuela cuba bolivia,0.0,0.06008393317461014,0.011321570724248886,0.026392661035060883
87,169,eYvG3W6j8sU,UCCubbWSGh0MUEh2SMLL4j0A,"El debate no es Monarquía o República. El auténtico debate de la mayoría de la población es que Pablo Iglesias debe largarse conjuntamente con su socio Pedro Sánchez y compañía a sus paraísos naturales (Cuba, Venezuela,  Bolivia..) 
¡Ojalá llegue esa alegría al pais por Navidad porque realmente sobran coño!",[0. 0. 0. ... 0. 0. 0.],debat monarqu blica ntico debat mayor poblaci pablo iglesia debe largars conjuntament socio pedro nchez compa natural cuba venezuela bolivia ojal llegu alegr pai navidad realment sobran,0.0,0.02151346206665039,0.007275613024830818,0.016016434878110886
88,171,eYvG3W6j8sU,UCWk0i7EVqgKd5fk2dQiv1mw,"*NO HAY NINGÚN DEBATE, NADIE LO HA PEDIDO.* Lo único que hay es un desespero por parte del DELINCUENTE Iglesias para derrocar a la Monarquía pensando tal vez que eso le salve de los tribunales.",[0. 0. 0. ... 0. 0. 0.],ning debat nadi pedido nico desespero part delincuent iglesia derrocar monarqu pensando salv tribunal,0.0,0.042209479957818985,0.013755420222878456,0.03230445086956024
89,172,eYvG3W6j8sU,UC8ihyHmhofpkRWANT2yrY_w,Arriba España,[0. 0. 0. ... 0. 0. 0.],arriba espa,0.0,0.06593631207942963,0.024654150009155273,0.039081837981939316
90,173,eYvG3W6j8sU,UC8ihyHmhofpkRWANT2yrY_w,Para cobrar un sueldo tienes que rendir pleitesia a quien odias tolai.,[0. 0. 0. ... 0. 0. 0.],cobrar sueldo rendir pleitesia odia tolai,0.0,0.02225596457719803,0.012966034933924675,0.011699706315994263
91,174,eYvG3W6j8sU,UC8GTTAXpQHP8a58HZwram6A,"Yo estoy de acuerdo sobre un referéndum sobre la forma de Gobiern.. Pero si hay un referéndum sobre la monarquía, quiero un referéndum sobre la forma de Estado, para ver si queremos un Estado Autonomico, con miles de políticos, o un Estado Unitario, con los políticos imprescindibles, como la democrática Francia.",[0. 0. 0. ... 0. 0. 0.],acuerdo refer ndum forma gobiern refer ndum monarqu quiero refer ndum forma queremo autonomico mile tico unitario tico imprescind democr tica francia,0.0,0.08011346310377121,0.008527535013854504,0.040322791785001755
92,175,eYvG3W6j8sU,UChbdEVyxuANX2MdEqaWtroA,"Lástima no se haga un referéndum,  les íbamos a meter el resultado por el...",[0. 0. 0. ... 0. 0. 0.],stima haga refer ndum bamo meter resultado,0.0,0.04771729186177254,0.015974346548318863,0.023372996598482132
93,176,eYvG3W6j8sU,UC4J0WW35PSzTwUIJHHNGGdg,"Yo no quiero pagarle el sueldo a un Rey con mis impuestos, que trabaje como todo el mundo. A los que apoyan la monarquia que sepan que sus hijos JAMÁS tendrán las mismas oportunidades que los hijos e hijas de reyes.",[0. 0. 0. ... 0. 0. 0.],quiero pagarl sueldo impuesto trabaj mundo apoyan monarquia sepan hijo tendr misma oportunidad hijo hija rey,0.0,0.0873730480670929,0.008241166360676289,0.0296474639326334
94,179,eYvG3W6j8sU,UCk2_CTvtAvzT2iRW1cIRLJw,Tu en tu vida as respetando.l ley,[0. 0. 0. ... 0. 0. 0.],vida respetando,0.0,0.1933491826057434,0.07657836377620697,0.10614463686943054
95,180,xlyo1GcJ0wM,UCu1bv5pasWmoluAyRXHxB1A,Viven del cuento por que si,[0. 0. 0. ... 0. 0. 0.],viven cuento,0.0,0.060455963015556335,0.035671766847372055,0.042179107666015625
